,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2026-06-02,06:54:36.812,  124.15, 1336.00,  124.24, 1334.72,  124.90, 1336.64,  113.91, 1333.29,  113.61, 1332.41,  113.64, 1331.24,  714.45, 8004.29,     18840, 8718.75,   39.98,   29.90,   39.66,   29.85,   39.90,   29.91,   37.14,   28.80,   37.16,   28.62,   37.30,   28.94,  231.13,  176.00,     18740,  407.13,    945.58,   8180.30,   9125.88
2026-06-02,06:54:36.862,  152.57, 1304.81,  153.41, 1304.33,  153.14, 1304.48,  145.42, 1303.18,  145.25, 1303.09,  145.96, 1303.16,  895.74, 7823.05,     18760, 8718.78,   35.51,   24.35,   35.47,   24.44,   35.92,   24.95,   33.40,   23.35,   33.95,   23.92,   33.71,   23.52,  207.96,  144.52,     18700,  352.48,   1103.69,   7967.57,   9071.27
2026-06-02,06:54:36.912,  108.62, 1306.47,  109.04, 1306.04,  108.14, 1306.46,   99.36, 1305.77,   99.43, 1305.86,   99.62, 1305.74,  624.21, 7836.34,     18680, 8460.55,   26.15,   16.47,   26.37,   16.75,   26.01,   16.45,   24.95,   15.89,   25.45,   16.09,   25.68,   16.09,  154.60,   97.74,     18700,  252.34,    778.81,   7934.08,   8712.89
2026-06-02,06:54:36.962,  244.09, 1325.73,  245.45, 1326.17,  246.20, 1326.62,  235.57, 1324.35,  234.96, 1324.51,  235.48, 1326.23, 1441.75, 7953.62,     18880, 9395.36,   47.91,   29.73,   47.96,   29.57,   48.73,   30.12,   45.20,   28.17,   45.92,   29.16,   45.38,   28.46,  281.10,  175.21,     18720,  456.31,   1722.85,   8128.83,   9851.68
2026-06-02,06:54:37.012,  203.45,  742.36,  204.53,  741.58,  203.16,  741.75,  172.45,  738.47,  172.23,  737.90,  171.94,  735.40, 1127.75, 4437.47,     18680, 5565.22,   29.45,   20.32,   29.24,   20.22,   29.65,   20.54,   27.28,   19.43,   28.16,   20.07,   27.60,   19.49,  171.38,  120.07,     18680,  291.44,   1299.13,   4557.53,   5856.66
2026-06-02,06:54:37.062,  130.54,  388.80,  130.19,  387.50,  129.61,  387.69,   98.11,  387.11,   98.60,  387.15,   99.02,  386.50,  686.07, 2324.76,     18720, 3010.82,   63.26,   59.03,   63.42,   59.06,   63.08,   58.27,   59.00,   55.98,   59.83,   57.26,   59.20,   56.58,  367.79,  346.18,     18680,  713.97,   1053.86,   2670.94,   3724.80
2026-06-02,06:54:37.113,  190.39,  439.23,  190.42,  438.80,  189.41,  439.31,  154.80,  439.43,  154.86,  439.70,  155.16,  439.10, 1035.04, 2635.56,     18605, 3670.60,   55.43,   66.62,   54.66,   66.11,   54.98,   66.97,   47.84,   64.51,   48.53,   64.61,   48.03,   64.01,  309.46,  392.83,     18566,  702.30,   1344.50,   3028.40,   4372.90
2026-06-02,06:54:37.164,  131.47,  442.21,  132.08,  441.91,  132.29,  442.23,   96.78,  441.20,   97.10,  441.60,   97.32,  441.72,  687.04, 2650.86,     18960, 3337.90,   36.16,   37.16,   36.13,   37.18,   36.79,   37.73,   34.58,   36.98,   34.77,   37.63,   34.23,   36.51,  212.66,  223.18,     18960,  435.85,    899.71,   2874.04,   3773.74
2026-06-02,06:54:37.214,  132.03,  445.20,  131.89,  444.16,  132.40,  445.70,   99.50,  446.35,   98.56,  446.32,   98.79,  445.45,  693.18, 2673.18,     18600, 3366.36,   21.97,   18.10,   21.70,   18.06,   22.24,   18.51,   20.86,   18.04,   21.34,   18.19,   21.06,   17.83,  129.18,  108.73,     18660,  237.91,    822.35,   2781.92,   3604.27
2026-06-02,06:54:37.264,  141.12,  471.27,  141.15,  471.15,  141.23,  471.81,  105.52,  472.49,  106.26,  472.37,  106.16,  472.03,  741.45, 2831.13,     18700, 3572.57,   24.00,   15.87,   23.93,   16.00,   24.01,   16.07,   23.33,   15.77,   24.06,   16.17,   23.86,   16.13,  143.20,   96.01,     18680,  239.21,    884.65,   2927.14,   3811.79
2026-06-02,06:54:37.314,  161.53,  426.63,  161.34,  425.30,  161.58,  426.37,  126.80,  424.97,  126.85,  425.81,  127.37,  424.98,  865.48, 2554.07,     18700, 3419.54,   24.32,   19.64,   24.39,   19.66,   24.84,   19.97,   22.82,   18.96,   23.53,   19.51,   22.71,   18.97,  142.60,  116.72,     18680,  259.32,   1008.08,   2670.78,   3678.87
2026-06-02,06:54:37.364,  214.18,  447.68,  214.57,  447.19,  214.69,  447.71,  179.06,  447.46,  179.58,  447.70,  179.13,  447.38, 1181.21, 2685.13,     18720, 3866.34,   35.82,   27.90,   35.56,   27.91,   36.17,   28.27,   33.53,   26.95,   34.35,   27.76,   33.54,   26.78,  208.96,  165.57,     18740,  374.53,   1390.18,   2850.69,   4240.87
2026-06-02,06:54:37.414,  126.77,  755.58,  127.56,  755.71,  126.94,  756.19,  103.92,  758.90,  103.60,  759.49,  104.81,  760.27,  693.60, 4546.13,     18720, 5239.73,   22.05,   16.13,   22.70,   16.64,   22.76,   16.74,   21.67,   15.90,   21.98,   16.39,   21.67,   15.86,  132.84,   97.66,     18680,  230.49,    826.44,   4643.78,   5470.22
2026-06-02,06:54:37.464,  136.76, 1299.18,  136.95, 1298.86,  135.89, 1298.90,  124.56, 1297.41,  124.89, 1298.01,  124.97, 1297.26,  784.03, 7789.62,     18760, 8573.66,   28.07,   22.10,   28.36,   22.36,   28.90,   22.90,   26.30,   21.39,   26.52,   21.75,   26.05,   21.43,  164.22,  131.93,     18740,  296.15,    948.25,   7921.56,   8869.80
2026-06-02,06:54:37.514,  161.15, 1312.32,  161.97, 1312.26,  161.26, 1312.57,  153.12, 1311.67,  153.43, 1311.15,  154.57, 1311.75,  945.52, 7871.72,     18680, 8817.23,   37.39,   28.21,   37.40,   28.35,   37.35,   28.18,   35.31,   27.48,   35.23,   27.16,   35.20,   27.28,  217.89,  166.67,     18740,  384.55,   1163.40,   8038.38,   9201.79
2026-06-02,06:54:37.565,  129.46, 1338.11,  130.61, 1337.24,  129.64, 1338.06,  119.34, 1337.47,  119.39, 1338.04,  120.04, 1337.27,  748.48, 8026.18,     18684, 8774.66,   32.19,   23.15,   31.83,   23.44,   32.50,   23.72,   30.06,   22.34,   30.58,   22.53,   30.23,   22.30,  187.39,  137.46,     18684,  324.85,    935.87,   8163.64,   9099.51
2026-06-02,06:54:37.616,   75.69, 1303.30,   75.85, 1302.72,   75.36, 1302.98,   70.30, 1301.64,   70.59, 1302.58,   70.67, 1302.60,  438.45, 7815.83,     19060, 8254.28,   28.66,   22.07,   28.85,   22.04,   28.80,   22.17,   27.11,   20.63,   26.94,   21.04,   27.05,   20.82,  167.41,  128.77,     19040,  296.18,    605.86,   7944.61,   8550.46
2026-06-02,06:54:37.666,  159.87, 1328.81,  161.39, 1328.29,  161.25, 1329.45,  149.01, 1326.65,  149.25, 1326.60,  149.44, 1326.23,  930.21, 7966.04,     18680, 8896.25,   40.77,   32.41,   40.32,   32.15,   40.66,   32.56,   38.48,   31.06,   38.52,   31.33,   38.96,   31.76,  237.72,  191.28,     18720,  428.99,   1167.93,   8157.31,   9325.24
2026-06-02,06:54:37.716,   82.94, 1339.29,   83.31, 1338.20,   82.47, 1339.38,   75.57, 1338.55,   75.48, 1338.59,   75.03, 1337.12,  474.81, 8031.13,     18820, 8505.94,   25.45,   22.60,   25.42,   22.86,   25.68,   23.10,   23.43,   22.13,   23.83,   22.54,   23.87,   22.16,  147.68,  135.39,     18700,  283.07,    622.49,   8166.52,   8789.00
2026-06-02,06:54:37.766,  122.56, 1305.29,  123.11, 1305.09,  122.73, 1305.15,  113.16, 1303.39,  113.59, 1304.02,  113.37, 1303.89,  708.52, 7826.84,     18700, 8535.35,   30.28,   20.72,   30.39,   20.97,   30.26,   20.91,   28.98,   19.93,   29.16,   20.18,   29.48,   20.34,  178.56,  123.05,     18680,  301.61,    887.08,   7949.89,   8836.96
2026-06-02,06:54:37.816,  174.82, 1340.47,  175.65, 1339.66,  175.75, 1340.99,  163.16, 1339.90,  162.74, 1339.97,  163.80, 1340.02, 1015.93, 8041.01,     18720, 9056.94,   36.13,   29.90,   36.40,   30.21,   36.86,   30.31,   33.55,   28.29,   33.86,   29.14,   34.07,   28.82,  210.88,  176.67,     18720,  387.55,   1226.80,   8217.68,   9444.48
2026-06-02,06:54:37.866,   65.91, 1298.90,   66.23, 1297.70,   66.72, 1299.35,   62.99, 1297.35,   63.14, 1298.00,   63.21, 1296.80,  388.21, 7788.10,     18700, 8176.30,   31.48,   28.21,   31.86,   28.54,   32.21,   28.93,   29.50,   27.05,   29.34,   27.32,   29.78,   27.70,  184.17,  167.75,     18680,  351.92,    572.38,   7955.84,   8528.22
2026-06-02,06:54:37.917,  132.42, 1296.68,  133.85, 1296.50,  132.57, 1296.30,  122.42, 1295.46,  122.27, 1295.80,  123.03, 1296.11,  766.55, 7776.84,     18700, 8543.40,   27.18,   19.17,   27.63,   19.49,   27.33,   19.34,   25.44,   18.01,   26.11,   18.94,   26.18,   18.64,  159.88,  113.59,     18720,  273.47,    926.43,   7890.43,   8816.86
2026-06-02,06:54:37.967,  259.69, 1360.40,  260.99, 1360.03,  260.82, 1360.39,  247.75, 1358.72,  248.38, 1358.86,  248.07, 1359.36, 1525.69, 8157.77,     18680, 9683.46,   48.70,   32.07,   49.00,   32.25,   49.14,   32.08,   46.11,   30.54,   46.75,   31.14,   46.93,   31.08,  286.62,  189.16,     18680,  475.78,   1812.31,   8346.93,  10159.24
2026-06-02,06:54:38.017,  153.11, 1304.95,  152.53, 1304.41,  153.11, 1306.01,  144.93, 1305.54,  145.49, 1305.80,  145.63, 1305.96,  894.79, 7832.67,     18760, 8727.46,   37.10,   29.58,   37.33,   29.59,   37.10,   29.50,   34.39,   28.38,   34.60,   28.43,   34.61,   28.15,  215.13,  173.63,     18760,  388.76,   1109.92,   8006.30,   9116.22
2026-06-02,06:54:38.067,  181.50, 1230.53,  182.94, 1230.25,  182.06, 1230.07,  171.79, 1228.68,  170.21, 1228.20,  170.62, 1227.76, 1059.13, 7375.49,     18740, 8434.62,   22.22,   14.88,   22.53,   15.12,   22.49,   15.21,   20.51,   14.10,   20.73,   14.32,   20.67,   13.80,  129.15,   87.42,     18720,  216.57,   1188.28,   7462.91,   8651.19
2026-06-02,06:54:38.117,  104.85, 1321.21,  105.40, 1321.50,  105.10, 1321.87,   96.23, 1319.16,   96.66, 1319.24,   97.17, 1319.75,  605.41, 7922.73,     18720, 8528.14,   30.43,   22.83,   30.33,   23.19,   30.50,   23.18,   29.37,   22.34,   29.48,   22.63,   29.73,   22.55,  179.84,  136.71,     18680,  316.55,    785.25,   8059.44,   8844.69
2026-06-02,06:54:38.167,  124.58, 1340.66,  125.18, 1340.13,  125.24, 1340.99,  115.27, 1339.66,  115.07, 1339.53,  115.22, 1339.88,  720.57, 8040.85,     18700, 8761.42,   34.11,   26.46,   33.79,   26.47,   34.06,   26.45,   31.50,   25.05,   32.05,   25.63,   32.26,   25.32,  197.78,  155.38,     18660,  353.15,    918.35,   8196.23,   9114.57
2026-06-02,06:54:38.217,  151.28, 1308.12,  152.40, 1308.04,  151.47, 1307.66,  141.44, 1306.59,  141.22, 1306.60,  141.79, 1306.98,  879.60, 7843.97,     18700, 8723.58,   31.79,   21.89,   31.26,   21.75,   31.61,   22.19,   28.98,   20.45,   29.42,   20.84,   29.15,   20.35,  182.21,  127.47,     18700,  309.69,   1061.82,   7971.45,   9033.26
2026-06-02,06:54:38.267,  162.08, 1330.32,  162.49, 1330.36,  162.46, 1330.87,  152.71, 1330.39,  152.13, 1330.49,  152.82, 1331.11,  944.68, 7983.54,     18740, 8928.22,   27.95,   19.13,   27.87,   19.04,   28.08,   19.44,   26.75,   18.37,   27.05,   18.78,   27.23,   18.74,  164.92,  113.50,     18660,  278.42,   1109.60,   8097.04,   9206.64
2026-06-02,06:54:38.317,   65.79, 1303.42,   65.96, 1302.72,   66.08, 1303.66,   62.50, 1302.05,   62.86, 1301.86,   62.85, 1301.72,  386.05, 7815.43,     18640, 8201.48,   32.12,   27.56,   32.00,   27.17,   32.28,   27.61,   29.82,   26.09,   30.63,   26.99,   30.69,   26.78,  187.54,  162.20,     18680,  349.75,    573.59,   7977.64,   8551.23
2026-06-02,06:54:38.367,  151.55, 1300.89,  152.51, 1300.51,  151.85, 1300.26,  140.59, 1298.67,  140.50, 1299.07,  140.31, 1299.13,  877.31, 7798.54,     18680, 8675.86,   33.64,   23.83,   33.41,   24.04,   34.45,   24.39,   31.41,   22.94,   32.02,   23.37,   31.86,   23.32,  196.79,  141.89,     18640,  338.68,   1074.11,   7940.43,   9014.53
2026-06-02,06:54:38.418,  135.10, 1318.36,  135.87, 1318.37,  135.67, 1318.80,  128.71, 1317.75,  128.18, 1317.54,  129.12, 1318.48,  792.65, 7909.29,     19040, 8701.94,   30.33,   24.30,   30.44,   24.24,   30.59,   24.33,   28.12,   22.70,   28.34,   22.85,   28.31,   22.79,  176.14,  141.21,     19080,  317.35,    968.79,   8050.51,   9019.30
2026-06-02,06:54:38.468,  120.31, 1346.40,  121.74, 1346.21,  120.98, 1346.15,  112.95, 1344.95,  112.31, 1345.60,  112.77, 1345.54,  701.05, 8074.85,     18740, 8775.90,   40.50,   32.55,   40.88,   33.11,   41.04,   32.97,   38.00,   31.44,   38.37,   31.74,   38.42,   31.71,  237.22,  193.52,     18680,  430.74,    938.27,   8268.37,   9206.65
2026-06-02,06:54:38.518,  166.48, 1297.72,  167.54, 1297.79,  166.94, 1298.17,  154.41, 1296.50,  153.82, 1296.50,  154.63, 1297.17,  963.82, 7783.85,     18800, 8747.67,   31.03,   24.53,   30.79,   24.55,   30.88,   24.35,   28.13,   22.91,   28.90,   23.61,   28.71,   23.50,  178.44,  143.46,     18660,  321.90,   1142.26,   7927.31,   9069.57
2026-06-02,06:54:38.568,  168.55, 1305.07,  169.56, 1304.49,  169.63, 1305.14,  161.10, 1303.33,  161.21, 1303.59,  162.11, 1304.01,  992.15, 7825.62,     18680, 8817.77,   38.35,   28.16,   38.29,   28.47,   39.12,   29.04,   35.88,   27.16,   35.85,   27.20,   36.13,   27.34,  223.63,  167.37,     18680,  391.00,   1215.78,   7992.99,   9208.77
2026-06-02,06:54:38.618,  174.17, 1335.07,  176.70, 1335.98,  174.84, 1335.70,  163.10, 1335.39,  162.50, 1335.67,  164.55, 1336.01, 1015.85, 8013.82,     18760, 9029.67,   33.06,   21.47,   32.96,   21.24,   33.15,   21.18,   31.32,   20.02,   31.66,   20.61,   31.30,   19.93,  193.46,  124.44,     18700,  317.90,   1209.31,   8138.26,   9347.58
2026-06-02,06:54:38.668,   70.37, 1261.71,   70.51, 1260.69,   70.86, 1261.56,   66.68, 1260.28,   66.22, 1260.51,   65.79, 1259.97,  410.43, 7564.73,     18680, 7975.16,   31.26,   28.58,   31.31,   29.04,   31.68,   28.93,   28.68,   27.43,   28.85,   27.43,   29.51,   28.04,  181.28,  169.45,     18720,  350.73,    591.71,   7734.18,   8325.89
2026-06-02,06:54:38.718,   84.16, 1334.59,   84.63, 1334.81,   85.06, 1335.84,   78.89, 1334.37,   78.00, 1333.62,   79.29, 1334.57,  490.04, 8007.81,     18720, 8497.85,   32.34,   26.31,   31.65,   25.82,   32.34,   26.24,   29.22,   24.44,   29.41,   24.91,   29.42,   24.76,  184.39,  152.49,     18720,  336.87,    674.43,   8160.30,   8834.73
2026-06-02,06:54:38.768,  171.52, 1177.28,  172.39, 1175.85,  172.10, 1176.13,  158.18, 1173.03,  158.21, 1172.75,  159.11, 1172.08,  991.51, 7047.12,     18680, 8038.63,   36.33,   25.45,   35.95,   25.60,   36.35,   25.84,   33.43,   23.80,   34.13,   24.64,   34.21,   24.55,  210.39,  149.87,     18700,  360.26,   1201.90,   7196.99,   8398.89
2026-06-02,06:54:38.818,  107.50,   97.90,  108.82,   97.68,  107.35,   97.93,  103.30,   97.61,  102.61,   98.06,  103.42,   97.49,  633.01,  586.65,     18680, 1219.67,   14.85,   13.09,   14.91,   13.33,   15.29,   13.40,   13.37,   12.42,   13.85,   12.77,   13.59,   12.36,   85.87,   77.36,     18680,  163.23,    718.88,    664.01,   1382.90
2026-06-02,06:54:38.869,   42.76,   85.46,   42.26,   85.13,   43.32,   85.88,   41.79,   85.99,   41.47,   85.79,   41.03,   85.77,  252.64,  514.02,     18700,  766.66,   13.83,   11.86,   13.71,   11.95,   13.79,   12.14,   12.14,   11.30,   12.42,   11.35,   12.24,   11.11,   78.14,   69.70,     18720,  147.84,    330.78,    583.72,    914.50
2026-06-02,06:54:38.919,   67.83,  125.08,   67.55,  124.01,   67.81,  124.53,   61.40,  122.17,   61.36,  122.07,   61.52,  122.00,  387.48,  739.87,     18740, 1127.34,   18.60,   13.72,   18.10,   13.45,   18.36,   13.49,   16.47,   12.71,   16.90,   13.10,   16.61,   12.63,  105.05,   79.09,     18740,  184.14,    492.52,    818.96,   1311.48
2026-06-02,06:54:38.969,  206.80,  128.80,  207.65,  129.11,  207.66,  129.62,  197.86,  128.28,  197.50,  128.64,  197.59,  128.19, 1215.06,  772.64,     18780, 1987.70,   20.69,   11.92,   20.65,   12.15,   20.75,   11.86,   19.46,   11.32,   20.04,   11.66,   19.77,   11.51,  121.36,   70.42,     18740,  191.78,   1336.43,    843.06,   2179.49
2026-06-02,06:54:39.019,  116.04,   97.38,  116.54,   97.14,  116.63,   97.76,  111.54,   96.49,  110.52,   96.26,  111.39,   96.66,  682.65,  581.70,     18760, 1264.35,   17.52,   18.08,   17.66,   18.25,   17.98,   18.64,   15.71,   17.48,   15.85,   17.72,   15.56,   17.44,  100.28,  107.60,     18720,  207.88,    782.93,    689.30,   1472.23
2026-06-02,06:54:39.070,   84.27,  119.77,   83.35,  118.80,   84.20,  119.42,   76.88,  118.06,   77.20,  117.81,   76.99,  117.66,  482.89,  711.50,     18760, 1194.39,   16.08,   14.81,   15.71,   14.53,   16.34,   14.89,   14.69,   14.16,   14.59,   14.47,   14.38,   14.15,   91.79,   87.01,     18780,  178.80,    574.68,    798.52,   1373.20
2026-06-02,06:54:39.120,  103.10,   84.07,  102.68,   84.00,  103.06,   84.34,   96.72,   82.09,   96.76,   82.36,   96.69,   81.91,  599.00,  498.76,     21820, 1097.76,   13.24,    7.87,   13.37,    7.87,   13.47,    8.04,   12.38,    7.19,   12.48,    7.44,   12.24,    7.22,   77.18,   45.63,     18780,  122.81,    676.18,    544.39,   1220.57
2026-06-02,06:54:39.170,  111.35,  170.15,  111.38,  169.62,  111.61,  169.95,  102.52,  170.39,  102.76,  170.51,  102.75,  170.26,  642.38, 1020.88,     18840, 1663.25,   23.92,   17.84,   23.36,   17.47,   24.22,   17.94,   21.90,   16.66,   22.23,   16.97,   21.76,   16.61,  137.39,  103.49,     18740,  240.88,    779.77,   1124.36,   1904.13
2026-06-02,06:54:39.219,  198.29,  270.59,  198.48,  269.90,  197.51,  270.40,  179.34,  269.53,  178.93,  270.18,  179.17,  269.93, 1131.72, 1620.55,    369300, 2752.27,   21.80,   14.23,   21.30,   14.31,   21.95,   14.54,   20.23,   13.79,   20.61,   13.79,   20.44,   13.81,  126.33,   84.46,     18500,  210.79,   1258.05,   1705.01,   2963.06
2026-06-02,06:54:39.269,  367.04,  316.34,  369.20,  316.26,  366.55,  315.33,  355.90,  314.16,  356.16,  315.38,  357.20,  315.09, 2172.06, 1892.56,    929800, 4064.62,   23.68,   15.88,   23.47,   15.38,   24.05,   15.78,   22.40,   15.10,   22.48,   15.32,   22.37,   15.12,  138.45,   92.58,     18640,  231.03,   2310.51,   1985.14,   4295.65
2026-06-02,06:54:39.320,  586.31,  358.00,  587.25,  358.79,  583.46,  355.81,  577.91,  354.71,  582.61,  357.98,  583.23,  357.93, 3500.77, 2143.22,   1798520, 5644.00,   21.74,   16.26,   21.46,   15.97,   22.34,   16.38,   20.13,   15.17,   20.64,   15.73,   20.18,   15.43,  126.48,   94.95,     19100,  221.43,   3627.26,   2238.17,   5865.42
2026-06-02,06:54:39.370,  537.66,  311.35,  538.22,  311.61,  533.68,  307.35,  527.17,  305.76,  528.95,  309.05,  529.79,  309.33, 3195.47, 1854.46,   1842600, 5049.92,   17.63,   14.22,   17.79,   14.32,   17.91,   14.25,   15.61,   13.03,   16.08,   13.72,   15.51,   13.02,  100.54,   82.58,     18700,  183.11,   3296.00,   1937.03,   5233.03
2026-06-02,06:54:39.420,  640.01,  371.01,  642.25,  371.06,  639.05,  368.87,  631.12,  368.36,  634.11,  371.67,  635.21,  371.53, 3821.74, 2222.50,   1875420, 6044.24,   26.21,   17.93,   26.22,   17.71,   26.60,   18.01,   24.47,   16.90,   24.83,   17.28,   24.23,   16.51,  152.56,  104.33,     18720,  256.90,   3974.31,   2326.83,   6301.14
2026-06-02,06:54:39.470,  555.25,  319.05,  555.97,  319.31,  550.75,  315.86,  542.38,  314.37,  545.41,  317.70,  546.71,  317.94, 3296.47, 1904.23,   1878780, 5200.70,   11.34,    7.71,   11.38,    7.62,   11.61,    7.95,   10.57,    7.22,   10.99,    7.55,   10.62,    7.27,   66.50,   45.33,     18680,  111.83,   3362.97,   1949.56,   5312.53
2026-06-02,06:54:39.520,  573.54,  348.57,  575.43,  349.26,  571.94,  347.24,  566.07,  346.09,  569.65,  349.74,  571.00,  349.49, 3427.62, 2090.39,   1822380, 5518.01,   21.88,   17.66,   22.02,   17.78,   22.59,   18.10,   20.19,   17.06,   20.88,   17.37,   20.56,   16.84,  128.11,  104.81,     18720,  232.93,   3555.74,   2195.20,   5750.94
2026-06-02,06:54:39.571,  570.90,  353.57,  572.60,  353.09,  567.07,  349.37,  559.82,  348.04,  561.64,  350.86,  561.55,  351.27, 3393.59, 2106.19,   1883320, 5499.78,   16.16,   13.72,   16.05,   13.47,   16.58,   13.93,   14.55,   13.18,   14.94,   13.57,   14.40,   13.15,   92.68,   81.02,     18700,  173.71,   3486.27,   2187.21,   5673.48
2026-06-02,06:54:39.621,  556.92,  325.84,  557.85,  326.21,  553.68,  322.62,  550.26,  321.73,  552.19,  325.24,  553.78,  325.85, 3324.68, 1947.50,   1872280, 5272.18,   18.00,   12.96,   18.10,   13.11,   18.48,   13.35,   16.67,   12.36,   17.19,   12.94,   16.72,   12.54,  105.16,   77.26,     18700,  182.42,   3429.84,   2024.76,   5454.60
2026-06-02,06:54:39.671,  580.23,  345.25,  582.54,  345.66,  577.81,  342.21,  569.57,  341.28,  571.91,  344.55,  572.87,  344.05, 3454.93, 2062.99,   1820000, 5517.91,   14.35,    9.22,   14.21,    9.23,   14.43,    9.39,   13.41,    8.83,   13.91,    9.15,   13.48,    9.02,   83.80,   54.84,     18660,  138.63,   3538.72,   2117.83,   5656.55
2026-06-02,06:54:39.721,  561.86,  313.30,  563.36,  313.75,  558.79,  310.77,  553.49,  308.99,  555.55,  311.87,  557.41,  312.24, 3350.45, 1870.92,   1899220, 5221.37,   16.42,   12.86,   16.29,   12.61,   16.40,   12.95,   14.63,   12.16,   15.02,   12.30,   14.93,   12.37,   93.69,   75.27,     18680,  168.96,   3444.14,   1946.19,   5390.33
2026-06-02,06:54:39.771,  633.86,  399.17,  635.44,  398.95,  630.96,  395.74,  622.24,  393.80,  625.23,  397.82,  626.38,  397.91, 3774.11, 2383.40,   1892480, 6157.51,   26.55,   19.66,   26.39,   19.85,   27.10,   20.20,   24.23,   19.06,   24.46,   19.23,   24.45,   19.15,  153.18,  117.14,     18680,  270.32,   3927.29,   2500.54,   6427.83
2026-06-02,06:54:39.821,  612.83,  326.38,  615.59,  327.73,  611.19,  324.14,  605.30,  322.55,  608.54,  326.11,  609.36,  326.44, 3662.82, 1953.36,   1908820, 5616.18,   12.28,    7.50,   12.38,    7.61,   12.36,    7.57,   11.46,    7.28,   12.04,    7.45,   11.89,    7.33,   72.42,   44.74,     18680,  117.15,   3735.23,   1998.10,   5733.33
2026-06-02,06:54:39.871,  504.93,  298.48,  505.52,  299.10,  501.05,  296.27,  498.91,  296.33,  503.33,  299.89,  503.65,  300.58, 3017.38, 1790.64,   1842860, 4808.02,   16.03,   11.35,   15.89,   11.80,   16.40,   11.67,   14.42,   10.77,   15.03,   11.39,   14.68,   11.03,   92.45,   68.01,     18680,  160.46,   3109.83,   1858.66,   4968.49
2026-06-02,06:54:39.921,  623.82,  373.94,  624.68,  373.21,  620.76,  370.38,  608.79,  367.50,  610.39,  369.72,  610.64,  369.40, 3699.07, 2224.15,   1892120, 5923.23,   21.47,   14.59,   21.35,   14.29,   21.74,   14.68,   19.98,   13.75,   20.23,   14.20,   20.01,   13.78,  124.78,   85.27,     18700,  210.06,   3823.86,   2309.43,   6133.28
2026-06-02,06:54:39.971,  673.67,  370.79,  674.87,  371.30,  673.35,  368.71,  664.98,  366.59,  668.77,  370.30,  670.25,  370.89, 4025.89, 2218.58,   1891580, 6244.47,   34.96,   15.88,   34.92,   15.75,   35.24,   15.99,   33.34,   15.03,   33.49,   15.28,   33.70,   15.27,  205.65,   93.20,     18680,  298.85,   4231.54,   2311.78,   6543.33
2026-06-02,06:54:40.022,  640.90,  380.48,  643.13,  381.02,  637.61,  377.66,  628.52,  375.94,  630.17,  379.07,  631.56,  379.37, 3811.89, 2273.54,   1819860, 6085.44,   19.92,   13.31,   20.17,   13.35,   20.51,   13.65,   18.38,   12.26,   18.76,   12.86,   18.69,   12.56,  116.43,   77.98,     18724,  194.41,   3928.32,   2351.52,   6279.84
2026-06-02,06:54:40.072,  564.02,  331.49,  564.13,  332.69,  559.84,  328.60,  553.48,  327.28,  555.43,  329.64,  556.41,  329.78, 3353.31, 1979.49,   1918120, 5332.80,   13.61,    9.41,   13.74,    9.45,   13.65,    9.63,   12.46,    9.02,   12.80,    9.58,   12.48,    8.95,   78.74,   56.05,     18700,  134.78,   3432.05,   2035.54,   5467.59
2026-06-02,06:54:40.123,  602.81,  351.49,  603.02,  351.75,  599.83,  349.07,  594.57,  348.42,  596.71,  351.92,  598.96,  353.27, 3595.90, 2105.92,   1920240, 5701.82,   20.43,   14.01,   19.97,   13.82,   20.36,   13.94,   18.70,   13.12,   19.22,   13.70,   18.96,   13.43,  117.65,   82.01,     19080,  199.66,   3713.55,   2187.93,   5901.48
2026-06-02,06:54:40.173,  590.64,  377.28,  591.72,  377.72,  587.34,  374.34,  576.95,  371.60,  578.98,  373.87,  579.97,  374.19, 3505.60, 2249.00,   1797200, 5754.60,   19.29,   11.78,   19.16,   11.74,   19.57,   12.19,   18.42,   11.37,   18.63,   11.55,   18.53,   11.49,  113.59,   70.13,     18660,  183.73,   3619.19,   2319.14,   5938.33
2026-06-02,06:54:40.223,  499.57,  344.95,  500.85,  346.23,  498.25,  343.72,  492.75,  342.36,  496.42,  345.02,  496.75,  346.03, 2984.58, 2068.31,   1818360, 5052.89,   15.27,   12.55,   14.88,   12.08,   15.42,   12.61,   13.57,   11.76,   14.13,   12.31,   13.81,   11.77,   87.09,   73.08,     18660,  160.17,   3071.67,   2141.39,   5213.06
2026-06-02,06:54:40.273,  571.89,  313.36,  572.39,  313.43,  567.93,  309.78,  560.91,  308.19,  563.77,  312.45,  564.46,  313.22, 3401.36, 1870.43,   1887840, 5271.79,   18.93,   13.94,   18.78,   13.74,   19.49,   14.20,   17.45,   13.13,   17.40,   13.39,   17.03,   12.93,  109.08,   81.33,     18680,  190.41,   3510.45,   1951.75,   5462.20
