[2026-06-02 06:53:48.963597] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:34.557518] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:34.609717] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:34.662084] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:34.714346] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:34.766689] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:34.818967] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:34.871350] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:34.923594] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:34.975886] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.028255] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.080705] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.133047] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.185356] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.235511] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:35.235671] ID                                                                                                                                 
[2026-06-02 06:54:35.237671] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.290052] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.347820] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.400170] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.452655] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.505115] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.557427] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.609807] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.662092] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.714525] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.766860] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.819195] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.871536] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.923891] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:35.973988] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:35.974149] ID                                                                                                                                 
[2026-06-02 06:54:35.976168] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.028487] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.080838] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.133336] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.185752] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.238042] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.290297] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.342642] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.394998] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.447370] GPU 0     0.218        0.200        0.178        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.499475] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.551874] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.604227] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.656451] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.706556] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:36.706718] ID                                                                                                                                 
[2026-06-02 06:54:36.708815] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.761199] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.813383] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.865770] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.918231] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:36.970554] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.022845] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.075151] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.127422] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.179693] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.232007] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.284380] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.336766] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.389205] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.439324] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:37.439481] ID                                                                                                                                 
[2026-06-02 06:54:37.441572] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.493845] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.546226] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.598672] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.651026] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.703380] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.755691] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.807966] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.860323] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.912612] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:37.964715] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.017262] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.069582] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.121969] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.172167] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:38.172324] ID                                                                                                                                 
[2026-06-02 06:54:38.174292] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.226715] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.279012] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.331464] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.383786] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.436207] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.488592] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.540913] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.593387] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.645864] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.698290] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.750716] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.803317] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.856116] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.906283] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:38.906455] ID                                                                                                                                 
[2026-06-02 06:54:38.909265] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:38.962415] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:39.015545] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:39.068810] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:39.121900] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:39.175049] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:39.227597] GPU 0     0.000        0.000        0.000        1440         2100         0                           608012099637376             
[2026-06-02 06:54:39.279863] GPU 0     0.203        0.064        0.133        1440         2100         0                           608012099637376             
[2026-06-02 06:54:39.332203] GPU 0     0.203        0.064        0.133        1440         2100         0                           608012099637376             
[2026-06-02 06:54:39.384462] GPU 0     0.443        0.341        0.382        1440         2100         0                           608012099637376             
[2026-06-02 06:54:39.436823] GPU 0     0.470        0.421        0.432        1740         2100         0                           608012099637376             
[2026-06-02 06:54:39.489254] GPU 0     0.457        0.413        0.429        1740         2100         0                           608012099637376             
[2026-06-02 06:54:39.541527] GPU 0     0.468        0.425        0.441        1740         2100         0                           608012099637376             
[2026-06-02 06:54:39.593876] GPU 0     0.466        0.422        0.436        1740         2100         0                           608012099637376             
[2026-06-02 06:54:39.643964] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:39.644117] ID                                                                                                                                 
[2026-06-02 06:54:39.646038] GPU 0     0.463        0.419        0.434        1740         2100         0                           608012099637376             
[2026-06-02 06:54:39.698287] GPU 0     0.469        0.426        0.441        1995         2100         0                           608012099637376             
[2026-06-02 06:54:39.750581] GPU 0     0.460        0.419        0.436        1995         2100         0                           608012099637376             
[2026-06-02 06:54:39.802953] GPU 0     0.469        0.428        0.445        1995         2100         0                           608012099637376             
[2026-06-02 06:54:39.855281] GPU 0     0.469        0.428        0.445        1995         2100         0                           608012099637376             
[2026-06-02 06:54:39.907708] GPU 0     0.467        0.426        0.441        1995         2100         0                           608012099637376             
[2026-06-02 06:54:39.959973] GPU 0     0.469        0.427        0.444        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.012260] GPU 0     0.458        0.418        0.434        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.064584] GPU 0     0.459        0.418        0.434        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.117016] GPU 0     0.469        0.428        0.444        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.169241] GPU 0     0.461        0.420        0.436        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.221602] GPU 0     0.443        0.403        0.419        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.273753] GPU 0     0.468        0.428        0.444        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.325885] GPU 0     0.461        0.420        0.436        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.376038] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:40.376189] ID                                                                                                                                 
[2026-06-02 06:54:40.378091] GPU 0     0.462        0.421        0.437        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.430413] GPU 0     0.467        0.426        0.442        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.482661] GPU 0     0.461        0.420        0.436        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.535001] GPU 0     0.468        0.428        0.444        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.587124] GPU 0     0.460        0.420        0.436        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.639331] GPU 0     0.464        0.423        0.439        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.691553] GPU 0     0.468        0.427        0.443        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.743886] GPU 0     0.463        0.422        0.439        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.796063] GPU 0     0.463        0.422        0.439        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.848350] GPU 0     0.467        0.426        0.442        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.900780] GPU 0     0.459        0.418        0.434        1995         2100         0                           608012099637376             
[2026-06-02 06:54:40.953166] GPU 0     0.475        0.434        0.450        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.005521] GPU 0     0.458        0.417        0.433        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.057869] GPU 0     0.467        0.426        0.442        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.108072] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:41.108226] ID                                                                                                                                 
[2026-06-02 06:54:41.110184] GPU 0     0.441        0.402        0.418        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.162379] GPU 0     0.463        0.422        0.438        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.214828] GPU 0     0.471        0.430        0.446        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.267143] GPU 0     0.460        0.420        0.435        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.319293] GPU 0     0.457        0.416        0.432        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.371620] GPU 0     0.471        0.430        0.447        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.423980] GPU 0     0.466        0.424        0.440        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.476174] GPU 0     0.460        0.419        0.435        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.528534] GPU 0     0.472        0.431        0.448        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.580706] GPU 0     0.462        0.421        0.437        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.632983] GPU 0     0.470        0.429        0.445        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.685345] GPU 0     0.460        0.419        0.435        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.737668] GPU 0     0.460        0.419        0.435        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.789977] GPU 0     0.470        0.429        0.445        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.840174] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:41.840328] ID                                                                                                                                 
[2026-06-02 06:54:41.842241] GPU 0     0.473        0.432        0.448        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.894505] GPU 0     0.473        0.432        0.448        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.946727] GPU 0     0.443        0.404        0.420        1995         2100         0                           608012099637376             
[2026-06-02 06:54:41.999047] GPU 0     0.471        0.430        0.446        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.051152] GPU 0     0.471        0.430        0.446        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.103408] GPU 0     0.460        0.419        0.435        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.155746] GPU 0     0.465        0.425        0.441        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.207951] GPU 0     0.462        0.421        0.437        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.260216] GPU 0     0.461        0.420        0.436        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.312569] GPU 0     0.467        0.427        0.443        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.364881] GPU 0     0.467        0.427        0.443        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.417068] GPU 0     0.462        0.421        0.437        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.469366] GPU 0     0.466        0.425        0.441        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.521631] GPU 0     0.459        0.418        0.434        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.571778] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:42.571931] ID                                                                                                                                 
[2026-06-02 06:54:42.573856] GPU 0     0.470        0.430        0.446        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.626090] GPU 0     0.459        0.419        0.435        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.678348] GPU 0     0.461        0.421        0.437        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.730660] GPU 0     0.455        0.415        0.431        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.782938] GPU 0     0.461        0.420        0.436        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.835259] GPU 0     0.459        0.419        0.435        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.887713] GPU 0     0.417        0.381        0.395        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.940135] GPU 0     0.266        0.106        0.173        1995         2100         0                           608012099637376             
[2026-06-02 06:54:42.992541] GPU 0     0.436        0.213        0.303        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.044941] GPU 0     0.334        0.303        0.316        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.097194] GPU 0     0.324        0.293        0.306        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.149467] GPU 0     0.335        0.305        0.318        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.201780] GPU 0     0.339        0.308        0.321        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.253963] GPU 0     0.324        0.294        0.306        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.304163] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:43.304311] ID                                                                                                                                 
[2026-06-02 06:54:43.306251] GPU 0     0.336        0.306        0.319        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.358479] GPU 0     0.335        0.305        0.318        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.410857] GPU 0     0.326        0.296        0.309        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.463186] GPU 0     0.335        0.305        0.317        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.515671] GPU 0     0.339        0.308        0.321        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.567971] GPU 0     0.327        0.296        0.309        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.620396] GPU 0     0.336        0.305        0.318        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.672707] GPU 0     0.335        0.305        0.318        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.725181] GPU 0     0.335        0.304        0.317        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.777479] GPU 0     0.329        0.298        0.311        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.829767] GPU 0     0.336        0.305        0.318        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.882078] GPU 0     0.343        0.312        0.325        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.934406] GPU 0     0.322        0.292        0.305        1995         2100         0                           608012099637376             
[2026-06-02 06:54:43.986579] GPU 0     0.339        0.308        0.321        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.036779] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:44.036930] ID                                                                                                                                 
[2026-06-02 06:54:44.038778] GPU 0     0.336        0.306        0.319        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.091000] GPU 0     0.324        0.294        0.307        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.143353] GPU 0     0.332        0.302        0.315        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.195796] GPU 0     0.340        0.310        0.323        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.248164] GPU 0     0.338        0.308        0.321        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.300330] GPU 0     0.323        0.293        0.305        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.352603] GPU 0     0.336        0.306        0.319        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.405012] GPU 0     0.335        0.305        0.318        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.457129] GPU 0     0.311        0.282        0.294        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.509417] GPU 0     0.336        0.305        0.318        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.561798] GPU 0     0.338        0.307        0.320        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.613888] GPU 0     0.330        0.299        0.312        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.666186] GPU 0     0.337        0.307        0.320        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.718417] GPU 0     0.337        0.307        0.320        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.768539] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:44.768691] ID                                                                                                                                 
[2026-06-02 06:54:44.770744] GPU 0     0.324        0.294        0.307        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.822996] GPU 0     0.336        0.306        0.319        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.875313] GPU 0     0.336        0.305        0.319        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.927681] GPU 0     0.326        0.295        0.308        1995         2100         0                           608012099637376             
[2026-06-02 06:54:44.979766] GPU 0     0.337        0.306        0.319        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.031989] GPU 0     0.334        0.304        0.317        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.084383] GPU 0     0.333        0.302        0.315        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.136486] GPU 0     0.327        0.297        0.310        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.188878] GPU 0     0.341        0.310        0.323        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.241107] GPU 0     0.334        0.304        0.317        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.293377] GPU 0     0.325        0.295        0.308        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.345638] GPU 0     0.324        0.295        0.308        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.398239] GPU 0     0.335        0.304        0.318        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.450307] GPU 0     0.325        0.295        0.307        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.500500] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:45.500652] ID                                                                                                                                 
[2026-06-02 06:54:45.502544] GPU 0     0.338        0.307        0.320        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.554839] GPU 0     0.335        0.305        0.318        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.607084] GPU 0     0.325        0.294        0.307        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.659297] GPU 0     0.325        0.294        0.307        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.711582] GPU 0     0.335        0.305        0.317        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.763884] GPU 0     0.340        0.309        0.322        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.816108] GPU 0     0.337        0.306        0.319        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.868306] GPU 0     0.321        0.291        0.304        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.920608] GPU 0     0.338        0.307        0.321        1995         2100         0                           608012099637376             
[2026-06-02 06:54:45.972873] GPU 0     0.336        0.305        0.318        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.025135] GPU 0     0.340        0.309        0.322        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.077423] GPU 0     0.325        0.295        0.307        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.129707] GPU 0     0.337        0.307        0.320        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.181949] GPU 0     0.327        0.298        0.310        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.232152] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:46.232304] ID                                                                                                                                 
[2026-06-02 06:54:46.234141] GPU 0     0.324        0.293        0.306        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.286463] GPU 0     0.336        0.306        0.319        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.338834] GPU 0     0.335        0.304        0.317        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.391043] GPU 0     0.325        0.295        0.307        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.443336] GPU 0     0.337        0.306        0.319        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.495616] GPU 0     0.337        0.307        0.319        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.547879] GPU 0     0.326        0.295        0.308        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.600045] GPU 0     0.337        0.306        0.320        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.652427] GPU 0     0.334        0.304        0.317        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.704675] GPU 0     0.326        0.295        0.308        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.757063] GPU 0     0.338        0.307        0.320        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.809184] GPU 0     0.335        0.305        0.318        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.861593] GPU 0     0.331        0.300        0.313        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.913993] GPU 0     0.332        0.302        0.315        1995         2100         0                           608012099637376             
[2026-06-02 06:54:46.964166] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:54:46.964374] ID                                                                                                                                 
[2026-06-02 06:54:46.966300] GPU 0     0.336        0.305        0.318        1995         2100         0                           608012099637376             
[2026-06-02 06:54:47.018456] GPU 0     0.288        0.260        0.272        1995         2100         0                           608012099637376             
[2026-06-02 06:54:47.070813] GPU 0     0.293        0.265        0.278        1995         2100         0                           608012099637376             
[2026-06-02 06:54:47.123232] GPU 0     0.285        0.257        0.270        1995         2100         0                           608012099637376             
