,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2025-11-20,09:43:08.766,   61.62,  172.79,   61.82,  173.75,   62.17,  173.77,   56.38,  172.11,   56.76,  171.38,   56.58,  172.42,  355.33, 1036.21,    167620, 1391.55,   12.99,   13.59,   12.95,   13.40,   12.77,   13.53,   11.45,   13.18,   11.83,   13.64,   11.24,   12.88,   73.23,   80.23,     18700,  153.46,    428.57,   1116.44,   1545.00
2025-11-20,09:43:08.816,   61.97,  158.96,   62.10,  158.99,   61.66,  159.39,   60.22,  159.62,   59.91,  159.46,   60.14,  159.75,  366.00,  956.16,    166880, 1322.16,   11.66,    8.95,   11.82,    8.98,   11.50,    8.88,   11.29,    8.89,   11.20,    8.80,   11.22,    8.72,   68.69,   53.23,     18700,  121.92,    434.69,   1009.39,   1444.08
2025-11-20,09:43:08.866,   56.30,  156.25,   56.32,  156.63,   56.51,  157.07,   51.48,  155.73,   51.32,  155.09,   51.29,  155.91,  323.22,  936.67,    107680, 1259.89,   11.71,   12.57,   11.80,   12.56,   11.65,   12.81,   10.73,   12.42,   11.04,   12.46,   10.66,   11.97,   67.59,   74.81,     18680,  142.40,    390.81,   1011.48,   1402.29
2025-11-20,09:43:08.917,   46.46,  119.15,   46.29,  119.71,   46.76,  119.57,   41.29,  117.89,   41.22,  117.98,   41.03,  118.07,  263.06,  712.37,    148390,  975.43,   11.54,   12.35,   11.76,   12.52,   11.19,   12.23,   10.09,   11.91,   10.76,   12.37,   10.16,   11.98,   65.51,   73.36,     18684,  138.87,    328.57,    785.73,   1114.30
2025-11-20,09:43:08.968,  115.24,  191.29,  114.97,  191.07,  116.44,  193.30,  110.61,  189.82,  110.45,  189.82,  110.62,  189.68,  678.33, 1144.97,    166780, 1823.30,   54.82,   58.39,   55.35,   58.66,   55.38,   58.22,   52.42,   58.01,   52.68,   58.44,   52.02,   58.03,  322.66,  349.76,     19100,  672.41,   1000.99,   1494.73,   2495.72
2025-11-20,09:43:09.018,   72.72,  187.99,   73.54,  188.24,   73.30,  188.17,   67.72,  187.56,   67.39,  186.87,   67.40,  187.03,  422.07, 1125.85,    166640, 1547.93,   28.43,   19.24,   28.40,   19.45,   28.50,   19.37,   28.47,   19.95,   28.17,   19.49,   27.91,   19.28,  169.89,  116.78,     18680,  286.66,    591.96,   1242.63,   1834.59
2025-11-20,09:43:09.068,   61.44,  116.77,   60.16,  116.52,   60.85,  116.89,   56.36,  115.08,   56.86,  115.53,   56.25,  116.26,  351.93,  697.05,    166260, 1048.98,   50.20,   49.95,   44.84,   43.49,   45.64,   44.84,   45.34,   46.04,   45.42,   46.44,   41.73,   42.02,  273.16,  272.78,     18700,  545.95,    625.09,    969.83,   1594.92
2025-11-20,09:43:09.118,   94.94,  188.34,   94.41,  187.66,   96.41,  189.19,   89.47,  186.80,   89.20,  186.09,   88.93,  184.95,  553.36, 1123.04,     93240, 1676.40,   36.96,   35.47,   37.15,   35.24,   36.95,   35.10,   33.82,   34.44,   34.44,   34.99,   33.29,   33.85,  212.61,  209.10,     18700,  421.71,    765.97,   1332.14,   2098.11
2025-11-20,09:43:09.168,   70.23,  184.68,   70.27,  184.95,   71.19,  186.04,   64.95,  184.82,   65.00,  184.20,   65.09,  185.22,  406.72, 1109.90,    166600, 1516.62,   17.79,   13.03,   17.75,   13.20,   17.67,   13.22,   17.23,   12.98,   17.60,   13.26,   16.92,   12.79,  104.97,   78.49,     18760,  183.45,    511.69,   1188.39,   1700.07
2025-11-20,09:43:09.218,   48.58,  123.41,   47.90,  123.53,   48.53,  123.43,   42.96,  122.58,   43.20,  122.40,   42.78,  122.55,  273.95,  737.90,    166920, 1011.84,    9.32,    8.57,    9.64,    8.79,    9.32,    8.79,    8.76,    9.11,    8.51,    9.06,    8.19,    8.50,   53.76,   52.81,     18680,  106.57,    327.70,    790.70,   1118.41
2025-11-20,09:43:09.269,   66.92,  151.05,   66.88,  151.74,   66.66,  152.29,   64.03,  150.76,   63.64,  150.11,   64.32,  150.74,  392.44,  906.69,    153100, 1299.13,   15.03,   11.65,   15.37,   11.65,   14.92,   11.78,   14.31,   11.75,   14.56,   11.80,   14.33,   11.48,   88.53,   70.11,     18700,  158.64,    480.97,    976.80,   1457.77
2025-11-20,09:43:09.318,   34.16,   96.86,   33.82,   96.53,   34.07,   96.70,   28.33,   95.40,   28.31,   95.28,   28.69,   95.54,  187.38,  576.30,    106340,  763.68,    9.08,    7.62,    9.14,    7.44,    9.12,    7.56,    8.42,    7.20,    8.61,    7.29,    8.11,    6.91,   52.49,   44.03,     18400,   96.52,    239.86,    620.33,    860.19
2025-11-20,09:43:09.369,   58.76,  164.17,   57.60,  164.24,   58.17,  164.71,   53.73,  163.82,   53.82,  162.56,   53.57,  163.88,  335.65,  983.37,    166980, 1319.02,   12.00,    9.35,   11.88,    9.44,   11.86,    9.43,   11.12,    9.21,   11.32,    9.17,   10.93,    8.86,   69.12,   55.45,     19060,  124.57,    404.77,   1038.82,   1443.59
2025-11-20,09:43:09.419,   65.82,  159.38,   65.06,  159.40,   65.12,  159.72,   63.84,  159.42,   62.61,  158.53,   63.24,  158.86,  385.70,  955.30,    166340, 1341.00,   14.41,   12.19,   14.26,   12.03,   14.21,   12.06,   13.11,   11.88,   13.78,   12.21,   13.21,   11.73,   82.96,   72.11,     18660,  155.07,    468.66,   1027.41,   1496.07
2025-11-20,09:43:09.469,   64.56,  181.05,   64.07,  181.54,   65.04,  182.11,   59.54,  180.58,   58.95,  179.50,   59.21,  180.34,  371.37, 1085.12,    164174, 1456.50,   15.02,   13.52,   14.89,   13.36,   15.09,   13.53,   14.02,   13.45,   14.44,   13.78,   13.53,   12.84,   87.00,   80.47,     18428,  167.47,    458.37,   1165.60,   1623.97
2025-11-20,09:43:09.520,   40.20,  131.96,   39.57,  132.46,   39.96,  132.49,   35.65,  132.28,   36.11,  131.95,   35.80,  132.50,  227.28,  793.64,     92960, 1020.93,    7.98,    5.51,    8.07,    5.71,    7.66,    5.35,    7.56,    5.30,    7.66,    5.34,    7.52,    5.21,   46.45,   32.41,     19060,   78.86,    273.73,    826.05,   1099.78
2025-11-20,09:43:09.570,   64.01,  121.83,   63.45,  121.68,   63.24,  122.28,   59.25,  120.68,   59.14,  120.07,   59.12,  120.41,  368.22,  726.94,    166360, 1095.17,   12.73,   12.01,   12.80,   12.19,   12.84,   11.97,   12.04,   12.11,   12.06,   12.06,   11.75,   11.72,   74.22,   72.06,     18640,  146.28,    442.45,    799.00,   1241.45
2025-11-20,09:43:09.620,   67.21,  175.23,   65.95,  175.72,   67.03,  175.70,   62.50,  174.44,   62.49,  173.65,   62.62,  174.62,  387.80, 1049.37,    166920, 1437.16,   15.83,   12.33,   15.62,   12.02,   15.60,   12.16,   14.86,   12.03,   15.13,   12.23,   14.55,   11.66,   91.60,   72.44,     18700,  164.04,    479.39,   1121.81,   1601.20
2025-11-20,09:43:09.670,   58.88,  175.27,   58.25,  175.90,   58.97,  176.18,   53.51,  175.18,   53.56,  174.05,   53.86,  175.27,  337.04, 1051.85,    165420, 1388.90,   10.14,    7.75,    9.78,    7.59,    9.99,    7.82,    9.46,    7.71,    9.72,    7.66,    9.10,    7.24,   58.19,   45.77,     18680,  103.96,    395.23,   1097.62,   1492.86
2025-11-20,09:43:09.720,   60.64,  165.32,   59.89,  166.20,   60.03,  166.79,   54.64,  166.23,   54.10,  165.38,   54.88,  166.61,  344.17,  996.52,     92620, 1340.70,   16.35,   10.42,   16.60,    9.95,   16.18,    9.60,   15.79,    9.63,   16.16,   10.26,   15.75,    9.60,   96.84,   59.46,     18640,  156.30,    441.01,   1055.99,   1497.00
2025-11-20,09:43:09.770,   66.40,  155.94,   66.56,  156.37,   66.59,  155.48,   60.90,  155.18,   60.25,  154.14,   60.30,  154.88,  380.99,  931.98,    166840, 1312.97,   11.84,   11.63,   11.80,   11.36,   12.00,   11.50,   11.18,   11.61,   11.51,   11.59,   10.92,   11.38,   69.25,   69.06,     18760,  138.32,    450.24,   1001.05,   1451.29
2025-11-20,09:43:09.821,   59.82,  146.09,   59.55,  146.75,   60.40,  147.72,   54.35,  146.72,   54.35,  146.10,   54.45,  146.52,  342.92,  879.91,    165700, 1222.83,   11.17,   10.16,   11.01,    9.99,   10.92,   10.00,   10.33,    9.93,   10.46,   10.05,   10.02,    9.67,   63.91,   59.80,     18720,  123.71,    406.83,    939.71,   1346.54
2025-11-20,09:43:09.871,   63.48,  146.57,   63.07,  147.24,   63.10,  147.07,   61.57,  147.11,   61.21,  146.23,   61.54,  147.57,  373.97,  881.79,    167520, 1255.76,   15.42,    9.41,   15.38,    9.39,   15.06,    9.08,   14.66,    9.04,   15.04,    9.36,   14.53,    8.79,   90.09,   55.08,     18680,  145.17,    464.06,    936.87,   1400.93
2025-11-20,09:43:09.921,   54.70,  157.99,   54.47,  158.39,   55.06,  158.74,   49.29,  157.45,   48.66,  156.44,   49.11,  156.80,  311.29,  945.81,     92740, 1257.11,   14.13,   15.85,   14.07,   16.12,   13.89,   15.79,   12.73,   15.62,   12.91,   15.76,   12.37,   15.42,   80.10,   94.56,     18720,  174.66,    391.39,   1040.38,   1431.77
2025-11-20,09:43:09.971,   51.01,  130.22,   50.70,  130.74,   51.56,  131.12,   45.76,  129.97,   45.83,  129.40,   45.98,  130.26,  290.83,  781.70,    166360, 1072.53,   12.86,   13.02,   13.28,   12.97,   12.83,   12.89,   11.94,   12.75,   12.11,   12.56,   11.61,   12.32,   74.62,   76.51,     18660,  151.13,    365.45,    858.21,   1223.67
2025-11-20,09:43:10.021,   66.43,  173.23,   65.75,  173.51,   66.29,  174.29,   61.13,  172.59,   60.58,  171.93,   61.10,  172.69,  381.29, 1038.24,    167240, 1419.53,   11.80,   10.58,   11.72,   10.31,   11.54,   10.50,   11.10,   10.30,   11.19,   10.49,   10.94,   10.05,   68.28,   62.22,     18720,  130.50,    449.57,   1100.47,   1550.03
2025-11-20,09:43:10.071,   65.26,  163.67,   64.80,  163.62,   65.23,  163.67,   62.77,  163.28,   62.76,  162.83,   62.66,  163.49,  383.47,  980.56,    166400, 1364.03,   17.01,   14.33,   16.81,   14.36,   16.84,   14.41,   15.94,   14.05,   15.88,   14.04,   15.50,   13.52,   97.97,   84.70,     18680,  182.67,    481.44,   1065.26,   1546.70
2025-11-20,09:43:10.121,   43.51,  135.64,   43.01,  136.33,   44.06,  136.55,   38.51,  134.79,   38.03,  134.32,   38.02,  134.62,  245.14,  812.25,     92540, 1057.39,    9.37,    9.81,    9.22,    9.69,    9.48,    9.88,    8.81,    9.98,    9.04,   10.03,    8.36,    9.77,   54.28,   59.16,     18680,  113.44,    299.43,    871.41,   1170.83
2025-11-20,09:43:10.171,   66.33,  154.72,   65.25,  154.56,   66.28,  155.00,   60.15,  153.80,   59.78,  153.15,   60.03,  153.43,  377.83,  924.66,    166200, 1302.48,   14.21,   13.68,   14.20,   13.85,   14.09,   13.64,   12.91,   13.70,   13.24,   13.48,   12.68,   13.16,   81.32,   81.52,     18680,  162.84,    459.15,   1006.17,   1465.32
2025-11-20,09:43:10.221,   61.43,  165.47,   61.54,  166.15,   61.62,  166.56,   57.58,  165.70,   57.17,  164.91,   56.83,  165.64,  356.18,  994.43,    167200, 1350.61,   12.85,    8.94,   12.91,    9.27,   12.78,    9.25,   12.35,    8.97,   12.51,    9.13,   12.32,    8.75,   75.72,   54.32,     18700,  130.04,    431.90,   1048.76,   1480.66
2025-11-20,09:43:10.271,   60.97,  162.92,   60.42,  163.33,   60.92,  163.20,   57.41,  162.70,   57.19,  161.61,   56.52,  162.10,  353.42,  975.85,    167840, 1329.27,   14.07,   14.80,   14.05,   14.78,   13.93,   14.55,   12.51,   14.22,   13.18,   14.60,   12.31,   13.94,   80.04,   86.88,     18700,  166.92,    433.46,   1062.73,   1496.19
2025-11-20,09:43:10.321,   58.01,  160.00,   57.42,  160.05,   58.40,  161.17,   53.92,  159.60,   53.45,  159.14,   53.45,  159.66,  334.65,  959.62,     92460, 1294.27,   13.43,   13.08,   13.36,   12.87,   13.16,   12.93,   12.45,   12.93,   12.97,   13.34,   12.29,   12.71,   77.66,   77.86,     18680,  155.53,    412.31,   1037.48,   1449.79
2025-11-20,09:43:10.372,   64.79,  173.95,   64.94,  174.54,   65.39,  175.26,   60.40,  174.40,   59.80,  173.13,   60.13,  173.96,  375.45, 1045.22,    163468, 1420.67,   11.70,    9.14,   11.70,    8.88,   11.80,    9.05,   11.10,    8.65,   11.35,    8.90,   10.92,    8.55,   68.58,   53.18,     18684,  121.77,    444.03,   1098.41,   1542.44
2025-11-20,09:43:10.423,   64.16,  174.85,   63.76,  175.37,   64.34,  175.87,   59.22,  175.27,   59.00,  174.48,   58.67,  174.93,  369.15, 1050.77,    166640, 1419.92,   12.70,   11.09,   12.81,   11.24,   12.83,   11.47,   12.01,   10.99,   12.51,   11.27,   11.71,   10.53,   74.58,   66.60,     19020,  141.18,    443.73,   1117.37,   1561.10
2025-11-20,09:43:10.473,   57.49,  129.08,   56.77,  129.90,   57.21,  129.64,   51.64,  128.53,   51.41,  127.91,   51.59,  128.20,  326.11,  773.26,    166020, 1099.36,   10.66,   10.62,   10.53,   10.48,   10.83,   10.82,   10.21,   10.72,   10.22,   10.61,    9.58,   10.19,   62.03,   63.44,     18680,  125.47,    388.13,    836.70,   1224.83
2025-11-20,09:43:10.523,   48.05,  119.11,   48.26,  119.41,   47.72,  119.58,   45.44,  118.58,   44.75,  117.60,   45.05,  118.14,  279.26,  712.41,     92400,  991.67,   10.51,    9.11,   10.93,    9.35,   10.92,    9.17,   10.45,    9.44,   10.49,    9.35,   10.13,    9.01,   63.42,   55.43,     18700,  118.85,    342.68,    767.84,   1110.52
2025-11-20,09:43:10.573,   62.13,  174.58,   62.25,  175.26,   62.13,  175.12,   56.18,  172.83,   56.54,  172.03,   56.25,  172.64,  355.48, 1042.46,    167060, 1397.94,   11.60,    8.89,   11.58,    8.94,   11.68,    9.08,   10.87,    8.76,   11.13,    8.88,   10.82,    8.57,   67.67,   53.12,     18700,  120.79,    423.15,   1095.57,   1518.73
2025-11-20,09:43:10.623,   52.49,  132.42,   51.90,  132.59,   52.35,  132.85,   46.81,  132.03,   46.87,  131.38,   47.07,  131.80,  297.48,  793.05,    167140, 1090.54,   10.42,   11.69,   10.32,   11.62,   10.66,   11.72,    9.53,   11.46,    9.82,   11.56,    9.11,   10.93,   59.86,   68.99,     18680,  128.85,    357.35,    862.04,   1219.39
2025-11-20,09:43:10.674,   61.15,  146.39,   61.13,  146.75,   60.70,  147.13,   58.83,  146.17,   58.55,  145.61,   58.74,  146.21,  359.09,  878.27,    166080, 1237.35,   14.32,   13.17,   14.48,   13.36,   14.16,   13.00,   13.15,   12.84,   13.59,   13.34,   13.16,   12.58,   82.86,   78.28,     18720,  161.14,    441.94,    956.55,   1398.49
2025-11-20,09:43:10.724,   50.97,  152.80,   50.86,  153.18,   51.09,  152.87,   45.94,  153.32,   45.55,  152.48,   46.02,  153.46,  290.44,  918.09,     92800, 1208.53,   12.87,    7.25,   13.28,    7.09,   12.70,    7.03,   12.73,    6.90,   12.73,    7.34,   12.38,    6.67,   76.69,   42.27,     18660,  118.96,    367.12,    960.37,   1327.49
2025-11-20,09:43:10.774,   46.74,   84.67,   46.39,   84.93,   46.51,   85.21,   44.20,   84.34,   44.26,   84.39,   43.87,   84.29,  271.97,  507.83,    166180,  779.80,    9.98,   10.15,   10.14,   10.25,   10.09,   10.18,    9.18,   10.00,    8.99,    9.72,    8.83,    9.52,   57.21,   59.83,     18700,  117.04,    329.19,    567.65,    896.84
2025-11-20,09:43:10.824,   66.30,  182.66,   65.73,  183.10,   66.20,  182.98,   60.17,  181.44,   59.97,  180.35,   60.53,  181.42,  378.90, 1091.95,    165980, 1470.85,   13.87,   12.99,   14.08,   13.29,   14.05,   13.31,   13.36,   13.15,   13.44,   13.22,   12.75,   12.56,   81.55,   78.52,     18680,  160.07,    460.45,   1170.47,   1630.92
2025-11-20,09:43:10.874,   65.81,  179.82,   65.74,  180.45,   66.14,  180.62,   59.91,  178.46,   59.71,  178.25,   60.27,  179.13,  377.58, 1076.73,    167260, 1454.30,   12.36,   10.16,   12.44,   10.22,   12.49,   10.43,   11.94,   10.20,   12.19,   10.22,   11.55,    9.65,   72.98,   60.88,     18660,  133.86,    450.55,   1137.61,   1588.16
2025-11-20,09:43:10.924,   35.77,   88.86,   35.10,   88.78,   35.32,   89.66,   30.68,   88.97,   30.43,   88.29,   30.36,   88.26,  197.65,  532.81,     92380,  730.46,    7.80,    8.08,    7.65,    7.98,    7.76,    8.08,    7.22,    7.97,    7.17,    7.93,    6.86,    7.55,   44.46,   47.59,     18680,   92.05,    242.11,    580.40,    822.51
2025-11-20,09:43:10.974,   66.84,  162.04,   66.65,  162.35,   66.71,  162.72,   64.36,  161.89,   63.91,  160.87,   64.71,  161.91,  393.18,  971.78,    165540, 1364.96,   18.83,   17.44,   18.70,   17.31,   18.87,   17.31,   17.55,   17.28,   18.09,   17.64,   17.23,   16.91,  109.27,  103.88,     18680,  213.15,    502.45,   1075.66,   1578.11
2025-11-20,09:43:11.024,   47.71,  142.86,   47.53,  143.79,   48.12,  145.13,   42.70,  146.03,   42.66,  146.20,   43.01,  147.66,  271.72,  871.67,    166780, 1143.39,    8.74,   10.93,    8.82,   11.02,    8.75,   10.86,    8.21,   11.03,    8.36,   11.12,    7.87,   10.41,   50.75,   65.36,     18720,  116.11,    322.47,    937.03,   1259.50
2025-11-20,09:43:11.074,   82.25,  150.68,   81.62,  149.79,   82.78,  149.85,   76.93,  148.01,   76.65,  146.14,   76.29,  145.91,  476.52,  890.39,    166180, 1366.91,   23.17,   22.18,   23.62,   22.75,   23.70,   22.54,   23.14,   22.47,   22.89,   22.46,   22.71,   22.76,  139.24,  135.16,     18660,  274.40,    615.76,   1025.55,   1641.31
2025-11-20,09:43:11.124,   59.00,  132.99,   58.89,  133.18,   58.97,  133.89,   56.30,  132.64,   56.33,  132.13,   56.34,  132.71,  345.83,  797.55,     93460, 1143.37,   20.47,   22.02,   20.56,   22.35,   20.20,   22.14,   18.25,   21.98,   18.65,   22.07,   18.05,   21.69,  116.18,  132.26,     18720,  248.44,    462.01,    929.81,   1391.82
2025-11-20,09:43:11.175,   61.58,  168.32,   61.48,  168.06,   61.46,  168.63,   55.66,  166.96,   55.57,  165.69,   55.30,  166.67,  351.04, 1004.34,    163644, 1355.38,   12.71,   11.18,   13.08,   11.81,   12.90,   11.59,   12.59,   12.01,   12.55,   11.48,   11.92,   11.07,   75.74,   69.14,     18704,  144.87,    426.78,   1073.47,   1500.25
2025-11-20,09:43:11.226,   62.13,  182.60,   61.52,  183.05,   61.46,  183.41,   57.01,  183.71,   56.09,  182.50,   56.47,  183.01,  354.68, 1098.28,    167800, 1452.96,   11.71,    8.64,   11.65,    8.69,   11.61,    8.70,   11.34,    8.38,   11.26,    8.46,   11.01,    8.07,   68.58,   50.94,     19080,  119.53,    423.27,   1149.22,   1572.48
2025-11-20,09:43:11.276,   56.44,  129.84,   56.21,  130.18,   56.03,  130.62,   50.71,  130.28,   50.74,  129.56,   50.63,  129.76,  320.75,  780.24,    167500, 1100.99,    8.85,    7.09,    8.86,    7.34,    8.81,    7.16,    8.60,    7.36,    8.51,    7.40,    8.57,    7.43,   52.20,   43.79,     18680,   95.99,    372.95,    824.03,   1196.98
2025-11-20,09:43:11.326,   62.83,  160.14,   62.12,  159.91,   63.12,  160.93,   58.90,  159.87,   59.35,  159.24,   58.95,  159.94,  365.28,  960.03,     94700, 1325.31,   12.11,    9.52,   12.22,    9.80,   11.87,    9.47,   11.98,    9.96,   11.71,    9.66,   11.39,    9.30,   71.29,   57.71,     18660,  129.00,    436.57,   1017.73,   1454.31
2025-11-20,09:43:11.376,   51.68,  154.27,   51.01,  154.04,   51.85,  155.21,   47.77,  153.68,   47.58,  153.18,   47.61,  153.47,  297.50,  923.84,    164420, 1221.34,   13.57,   11.74,   13.18,   11.55,   13.19,   11.64,   12.26,   11.50,   12.50,   11.44,   12.06,   11.21,   76.76,   69.07,     18680,  145.83,    374.26,    992.92,   1367.18
2025-11-20,09:43:11.426,   53.20,  127.50,   52.32,  127.56,   52.59,  127.58,   47.42,  127.49,   47.29,  126.46,   47.59,  126.94,  300.41,  763.53,    166460, 1063.93,    9.79,    8.05,    9.75,    8.05,    9.72,    8.05,    9.22,    7.94,    9.44,    8.11,    9.11,    7.69,   57.03,   47.88,     18640,  104.91,    357.43,    811.41,   1168.84
2025-11-20,09:43:11.476,   57.96,  144.73,   57.82,  144.51,   58.13,  145.38,   54.94,  143.90,   55.00,  143.10,   55.09,  143.71,  338.94,  865.34,    166320, 1204.28,   12.58,   12.18,   12.44,   12.09,   12.34,   12.23,   11.48,   11.99,   11.62,   11.83,   11.10,   11.25,   71.56,   71.57,     18680,  143.13,    410.49,    936.91,   1347.40
2025-11-20,09:43:11.526,   57.56,  171.15,   57.71,  171.04,   58.77,  172.86,   54.33,  171.84,   54.44,  171.51,   55.74,  171.94,  338.54, 1030.34,     93000, 1368.89,   13.19,   13.25,   13.33,   13.21,   13.18,   13.22,   12.06,   12.90,   12.27,   13.13,   11.87,   12.58,   75.91,   78.29,     18660,  154.20,    414.45,   1108.63,   1523.09
2025-11-20,09:43:11.577,   48.84,  121.03,   48.13,  121.52,   47.99,  121.06,   42.30,  120.23,   42.00,  119.47,   41.39,  119.59,  270.66,  722.88,    165880,  993.55,    9.26,    7.97,    9.19,    8.00,    9.48,    8.31,    8.89,    7.92,    9.05,    8.00,    8.71,    7.65,   54.58,   47.85,     18800,  102.42,    325.24,    770.73,   1095.97
2025-11-20,09:43:11.627,   59.42,  140.21,   59.35,  139.76,   59.68,  140.99,   57.20,  139.78,   57.28,  139.74,   56.89,  139.45,  349.82,  839.93,    167280, 1189.74,   17.20,   14.65,   17.05,   14.63,   17.26,   14.73,   16.60,   14.60,   16.92,   14.59,   16.24,   14.11,  101.27,   87.31,     18680,  188.58,    451.09,    927.24,   1378.33
2025-11-20,09:43:11.677,   66.42,  186.38,   65.68,  186.42,   65.58,  186.28,   60.56,  186.14,   60.32,  186.02,   60.58,  186.11,  379.14, 1117.35,    166380, 1496.49,   14.49,   12.68,   14.46,   12.60,   14.35,   12.71,   14.00,   12.75,   14.01,   12.82,   13.42,   11.88,   84.73,   75.44,     18660,  160.17,    463.87,   1192.79,   1656.66
2025-11-20,09:43:11.727,   52.77,  123.04,   52.47,  123.32,   52.32,  122.43,   46.73,  121.72,   46.88,  121.32,   46.76,  121.64,  297.92,  733.47,     98460, 1031.40,   10.43,   10.32,   10.46,   10.48,   10.50,   10.53,    9.77,   10.65,    9.90,   10.79,    9.56,   10.34,   60.62,   63.12,     18740,  123.74,    358.54,    796.60,   1155.13
2025-11-20,09:43:11.777,   53.49,  159.32,   53.55,  159.46,   53.34,  159.19,   47.53,  157.62,   47.10,  157.10,   47.20,  157.21,  302.21,  949.90,    160760, 1252.11,   11.41,    8.88,   11.35,    8.82,   11.47,    8.90,   10.81,    8.80,   10.92,    8.73,   10.66,    8.61,   66.62,   52.75,     18680,  119.36,    368.82,   1002.65,   1371.47
2025-11-20,09:43:11.827,   63.63,  172.56,   62.81,  172.18,   63.52,  173.08,   59.31,  172.16,   58.52,  171.87,   58.52,  172.39,  366.30, 1034.24,    166900, 1400.54,   13.08,   11.38,   12.83,   11.19,   12.82,   11.42,   12.30,   11.41,   12.16,   11.23,   11.94,   10.82,   75.12,   67.45,     18720,  142.57,    441.42,   1101.69,   1543.11
2025-11-20,09:43:11.877,   70.21,  173.32,   70.01,  173.31,   69.77,  173.64,   66.56,  173.52,   66.46,  173.31,   67.09,  173.50,  410.09, 1040.60,    166560, 1450.69,   19.47,   18.27,   19.11,   17.21,   19.05,   17.55,   17.80,   17.52,   18.13,   17.95,   17.37,   16.91,  110.94,  105.41,     18800,  216.35,    521.02,   1146.01,   1667.03
2025-11-20,09:43:11.927,   56.09,  173.98,   57.07,  174.43,   58.23,  174.72,   54.36,  175.34,   53.50,  174.46,   53.87,  175.56,  333.12, 1048.50,     92680, 1381.62,    9.98,    7.96,   10.03,    7.96,   10.05,    8.02,    9.53,    7.78,    9.98,    8.01,    9.53,    7.56,   59.10,   47.29,     18640,  106.39,    392.23,   1095.79,   1488.01
2025-11-20,09:43:11.977,   58.53,  169.79,   57.01,  169.65,   57.16,  169.77,   50.39,  169.35,   50.09,  168.76,   49.92,  168.68,  323.10, 1016.01,    167540, 1339.11,   15.25,   13.27,   14.98,   12.97,   14.88,   13.11,   14.18,   12.85,   14.38,   12.92,   13.71,   12.39,   87.39,   77.49,     18700,  164.88,    410.49,   1093.50,   1503.99
2025-11-20,09:43:12.027,   50.18,   89.91,   50.31,   90.58,   49.89,   90.56,   47.87,   89.19,   47.05,   88.68,   47.43,   88.93,  292.72,  537.85,    166680,  830.58,    9.37,    9.87,    9.80,   10.04,    9.48,   10.10,    8.94,   10.33,    8.82,   10.10,    8.81,    9.96,   55.20,   60.41,     18700,  115.61,    347.93,    598.26,    946.19
2025-11-20,09:43:12.078,   64.38,  183.52,   64.67,  184.48,   64.56,  184.14,   58.89,  183.04,   58.64,  181.76,   58.55,  182.33,  369.69, 1099.27,    165760, 1468.96,   11.12,    9.13,   11.23,    9.13,   11.36,    9.54,   11.11,    9.39,   10.99,    9.45,   10.57,    8.90,   66.39,   55.54,     18680,  121.92,    436.07,   1154.80,   1590.88
2025-11-20,09:43:12.128,   65.53,  174.81,   64.73,  175.98,   65.36,  176.29,   59.50,  175.66,   59.54,  175.66,   59.39,  175.97,  374.06, 1054.38,     94320, 1428.44,   14.48,   12.69,   14.62,   12.73,   14.58,   12.51,   14.10,   12.95,   14.18,   12.94,   13.67,   12.29,   85.63,   76.10,     18680,  161.73,    459.68,   1130.48,   1590.16
2025-11-20,09:43:12.178,   54.26,  162.87,   53.84,  162.04,   54.23,  162.34,   47.72,  161.75,   47.60,  160.85,   47.06,  161.28,  304.71,  971.15,    166280, 1275.86,   12.84,   12.50,   12.77,   12.38,   12.84,   12.61,   11.96,   12.64,   11.99,   12.70,   11.75,   12.26,   74.15,   75.08,     18680,  149.23,    378.86,   1046.22,   1425.09
2025-11-20,09:43:12.229,   53.00,  105.68,   52.94,  106.07,   53.08,  106.02,   49.31,  104.61,   49.03,  104.18,   49.59,  104.92,  306.94,  631.49,    163820,  938.43,   10.92,   10.33,   11.20,   10.20,   11.09,   10.37,   10.35,   10.08,   10.28,   10.24,   10.21,   10.14,   64.05,   61.38,     18684,  125.42,    370.99,    692.87,   1063.85
2025-11-20,09:43:12.280,   71.54,  171.30,   71.39,  172.90,   71.99,  174.06,   68.63,  173.11,   68.53,  172.66,   68.60,  173.81,  420.69, 1037.85,     92600, 1458.54,   15.76,   15.41,   15.82,   15.25,   15.75,   15.35,   15.50,   15.42,   15.49,   15.36,   15.18,   14.92,   93.50,   91.71,     19060,  185.21,    514.19,   1129.57,   1643.75
2025-11-20,09:43:12.330,   46.97,  152.87,   46.01,  152.44,   46.43,  152.56,   40.59,  151.82,   40.24,  151.19,   40.30,  151.30,  260.53,  912.18,    167060, 1172.71,   12.51,   13.13,   12.52,   13.34,   12.44,   13.25,   11.70,   13.42,   11.89,   13.32,   11.32,   12.93,   72.39,   79.40,     18680,  151.78,    332.92,    991.58,   1324.49
