[2025-11-20 09:39:41.089984] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:49.303554] GPU 0     0.532        0.357        0.378        
[2025-11-20 09:42:49.355775] GPU 0     0.542        0.352        0.379        
[2025-11-20 09:42:49.405880] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:49.406017] ID                                               
[2025-11-20 09:42:49.407836] GPU 0     0.534        0.379        0.375        
[2025-11-20 09:42:49.460094] GPU 0     0.542        0.370        0.390        
[2025-11-20 09:42:49.512262] GPU 0     0.533        0.343        0.369        
[2025-11-20 09:42:49.564476] GPU 0     0.543        0.382        0.383        
[2025-11-20 09:42:49.616687] GPU 0     0.532        0.368        0.381        
[2025-11-20 09:42:49.668932] GPU 0     0.529        0.340        0.367        
[2025-11-20 09:42:49.721074] GPU 0     0.542        0.375        0.377        
[2025-11-20 09:42:49.773299] GPU 0     0.536        0.378        0.394        
[2025-11-20 09:42:49.825358] GPU 0     0.546        0.349        0.371        
[2025-11-20 09:42:49.877650] GPU 0     0.527        0.361        0.372        
[2025-11-20 09:42:49.929787] GPU 0     0.543        0.387        0.398        
[2025-11-20 09:42:49.982110] GPU 0     0.538        0.344        0.363        
[2025-11-20 09:42:50.034353] GPU 0     0.535        0.362        0.378        
[2025-11-20 09:42:50.086610] GPU 0     0.535        0.387        0.388        
[2025-11-20 09:42:50.136712] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:50.136920] ID                                               
[2025-11-20 09:42:50.138911] GPU 0     0.538        0.343        0.365        
[2025-11-20 09:42:50.191286] GPU 0     0.527        0.352        0.375        
[2025-11-20 09:42:50.243573] GPU 0     0.535        0.392        0.389        
[2025-11-20 09:42:50.295780] GPU 0     0.542        0.352        0.373        
[2025-11-20 09:42:50.348079] GPU 0     0.524        0.342        0.366        
[2025-11-20 09:42:50.400315] GPU 0     0.545        0.400        0.395        
[2025-11-20 09:42:50.452586] GPU 0     0.532        0.345        0.367        
[2025-11-20 09:42:50.504713] GPU 0     0.531        0.349        0.379        
[2025-11-20 09:42:50.556965] GPU 0     0.536        0.391        0.383        
[2025-11-20 09:42:50.609199] GPU 0     0.530        0.349        0.373        
[2025-11-20 09:42:50.661377] GPU 0     0.540        0.350        0.379        
[2025-11-20 09:42:50.713634] GPU 0     0.535        0.388        0.376        
[2025-11-20 09:42:50.765904] GPU 0     0.538        0.359        0.385        
[2025-11-20 09:42:50.817960] GPU 0     0.533        0.345        0.375        
[2025-11-20 09:42:50.868152] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:50.868318] ID                                               
[2025-11-20 09:42:50.870261] GPU 0     0.543        0.389        0.383        
[2025-11-20 09:42:50.922473] GPU 0     0.534        0.359        0.380        
[2025-11-20 09:42:50.974721] GPU 0     0.541        0.350        0.380        
[2025-11-20 09:42:51.026881] GPU 0     0.534        0.378        0.369        
[2025-11-20 09:42:51.079109] GPU 0     0.539        0.347        0.372        
[2025-11-20 09:42:51.131293] GPU 0     0.533        0.371        0.372        
[2025-11-20 09:42:51.183500] GPU 0     0.543        0.379        0.395        
[2025-11-20 09:42:51.235673] GPU 0     0.543        0.379        0.395        
[2025-11-20 09:42:51.287906] GPU 0     0.535        0.344        0.367        
[2025-11-20 09:42:51.340144] GPU 0     0.541        0.377        0.379        
[2025-11-20 09:42:51.392397] GPU 0     0.538        0.345        0.370        
[2025-11-20 09:42:51.444646] GPU 0     0.545        0.320        0.392        
[2025-11-20 09:42:51.496872] GPU 0     0.554        0.403        0.475        
[2025-11-20 09:42:51.549095] GPU 0     0.564        0.413        0.501        
[2025-11-20 09:42:51.599292] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:51.599427] ID                                               
[2025-11-20 09:42:51.601274] GPU 0     0.565        0.425        0.520        
[2025-11-20 09:42:51.653477] GPU 0     0.471        0.372        0.471        
[2025-11-20 09:42:51.705527] GPU 0     0.327        0.236        0.321        
[2025-11-20 09:42:51.757666] GPU 0     0.511        0.272        0.400        
[2025-11-20 09:42:51.809804] GPU 0     0.507        0.263        0.389        
[2025-11-20 09:42:51.861943] GPU 0     0.536        0.272        0.409        
[2025-11-20 09:42:51.914123] GPU 0     0.524        0.266        0.398        
[2025-11-20 09:42:51.966285] GPU 0     0.530        0.272        0.406        
[2025-11-20 09:42:52.018405] GPU 0     0.518        0.263        0.396        
[2025-11-20 09:42:52.070491] GPU 0     0.515        0.265        0.394        
[2025-11-20 09:42:52.122743] GPU 0     0.526        0.270        0.402        
[2025-11-20 09:42:52.174947] GPU 0     0.510        0.263        0.393        
[2025-11-20 09:42:52.227033] GPU 0     0.529        0.270        0.403        
[2025-11-20 09:42:52.279159] GPU 0     0.523        0.266        0.398        
[2025-11-20 09:42:52.329208] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:52.329338] ID                                               
[2025-11-20 09:42:52.331190] GPU 0     0.519        0.269        0.398        
[2025-11-20 09:42:52.383332] GPU 0     0.531        0.266        0.406        
[2025-11-20 09:42:52.435429] GPU 0     0.508        0.267        0.393        
[2025-11-20 09:42:52.487840] GPU 0     0.533        0.268        0.405        
[2025-11-20 09:42:52.540052] GPU 0     0.512        0.262        0.391        
[2025-11-20 09:42:52.592111] GPU 0     0.528        0.270        0.405        
[2025-11-20 09:42:52.644296] GPU 0     0.528        0.266        0.401        
[2025-11-20 09:42:52.696552] GPU 0     0.526        0.286        0.365        
[2025-11-20 09:42:52.749525] GPU 0     0.538        0.286        0.365        
[2025-11-20 09:42:52.801754] GPU 0     0.536        0.353        0.376        
[2025-11-20 09:42:52.853708] GPU 0     0.536        0.388        0.391        
[2025-11-20 09:42:52.905404] GPU 0     0.536        0.388        0.391        
[2025-11-20 09:42:52.957436] GPU 0     0.536        0.388        0.391        
[2025-11-20 09:42:53.009559] GPU 0     0.537        0.357        0.375        
[2025-11-20 09:42:53.059707] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:53.059845] ID                                               
[2025-11-20 09:42:53.061691] GPU 0     0.539        0.375        0.390        
[2025-11-20 09:42:53.113871] GPU 0     0.533        0.343        0.371        
[2025-11-20 09:42:53.166024] GPU 0     0.535        0.381        0.373        
[2025-11-20 09:42:53.218235] GPU 0     0.541        0.366        0.387        
[2025-11-20 09:42:53.270249] GPU 0     0.532        0.343        0.371        
[2025-11-20 09:42:53.322373] GPU 0     0.537        0.382        0.376        
[2025-11-20 09:42:53.374562] GPU 0     0.539        0.361        0.385        
[2025-11-20 09:42:53.426837] GPU 0     0.534        0.346        0.375        
[2025-11-20 09:42:53.478982] GPU 0     0.542        0.387        0.378        
[2025-11-20 09:42:53.531275] GPU 0     0.533        0.363        0.383        
[2025-11-20 09:42:53.583448] GPU 0     0.541        0.348        0.379        
[2025-11-20 09:42:53.635767] GPU 0     0.533        0.377        0.373        
[2025-11-20 09:42:53.687976] GPU 0     0.542        0.374        0.394        
[2025-11-20 09:42:53.740216] GPU 0     0.530        0.340        0.365        
[2025-11-20 09:42:53.790334] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:53.790469] ID                                               
[2025-11-20 09:42:53.792330] GPU 0     0.533        0.373        0.375        
[2025-11-20 09:42:53.844525] GPU 0     0.542        0.375        0.392        
[2025-11-20 09:42:53.896721] GPU 0     0.531        0.341        0.367        
[2025-11-20 09:42:53.948929] GPU 0     0.542        0.375        0.377        
[2025-11-20 09:42:54.001082] GPU 0     0.536        0.377        0.388        
[2025-11-20 09:42:54.053295] GPU 0     0.548        0.352        0.375        
[2025-11-20 09:42:54.105417] GPU 0     0.527        0.365        0.369        
[2025-11-20 09:42:54.157625] GPU 0     0.534        0.374        0.388        
[2025-11-20 09:42:54.209798] GPU 0     0.547        0.351        0.374        
[2025-11-20 09:42:54.261901] GPU 0     0.527        0.361        0.371        
[2025-11-20 09:42:54.313930] GPU 0     0.544        0.388        0.397        
[2025-11-20 09:42:54.366147] GPU 0     0.539        0.345        0.365        
[2025-11-20 09:42:54.418274] GPU 0     0.535        0.363        0.381        
[2025-11-20 09:42:54.470332] GPU 0     0.535        0.388        0.389        
[2025-11-20 09:42:54.520384] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:54.520519] ID                                               
[2025-11-20 09:42:54.522392] GPU 0     0.538        0.344        0.368        
[2025-11-20 09:42:54.574655] GPU 0     0.534        0.358        0.376        
[2025-11-20 09:42:54.626804] GPU 0     0.499        0.357        0.353        
[2025-11-20 09:42:54.678923] GPU 0     0.478        0.206        0.245        
[2025-11-20 09:42:54.731088] GPU 0     0.569        0.252        0.309        
[2025-11-20 09:42:54.783143] GPU 0     0.579        0.250        0.302        
[2025-11-20 09:42:54.835302] GPU 0     0.572        0.252        0.313        
[2025-11-20 09:42:54.887474] GPU 0     0.581        0.298        0.327        
[2025-11-20 09:42:54.939552] GPU 0     0.576        0.246        0.302        
[2025-11-20 09:42:54.991765] GPU 0     0.573        0.251        0.310        
[2025-11-20 09:42:55.043949] GPU 0     0.581        0.297        0.327        
[2025-11-20 09:42:55.096131] GPU 0     0.537        0.307        0.339        
[2025-11-20 09:42:55.148395] GPU 0     0.531        0.346        0.370        
[2025-11-20 09:42:55.200643] GPU 0     0.546        0.400        0.389        
[2025-11-20 09:42:55.250828] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:55.250962] ID                                               
[2025-11-20 09:42:55.252827] GPU 0     0.530        0.348        0.368        
[2025-11-20 09:42:55.305074] GPU 0     0.535        0.348        0.369        
[2025-11-20 09:42:55.357306] GPU 0     0.543        0.396        0.385        
[2025-11-20 09:42:55.409476] GPU 0     0.530        0.350        0.372        
[2025-11-20 09:42:55.461638] GPU 0     0.542        0.353        0.378        
[2025-11-20 09:42:55.513777] GPU 0     0.535        0.385        0.375        
[2025-11-20 09:42:55.565923] GPU 0     0.540        0.364        0.382        
[2025-11-20 09:42:55.618342] GPU 0     0.534        0.345        0.372        
[2025-11-20 09:42:55.670538] GPU 0     0.542        0.384        0.379        
[2025-11-20 09:42:55.722868] GPU 0     0.532        0.363        0.384        
[2025-11-20 09:42:55.775089] GPU 0     0.539        0.347        0.376        
[2025-11-20 09:42:55.827309] GPU 0     0.534        0.373        0.373        
[2025-11-20 09:42:55.879448] GPU 0     0.541        0.375        0.395        
[2025-11-20 09:42:55.931654] GPU 0     0.531        0.340        0.367        
[2025-11-20 09:42:55.981801] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:55.981933] ID                                               
[2025-11-20 09:42:55.983769] GPU 0     0.532        0.365        0.372        
[2025-11-20 09:42:56.035980] GPU 0     0.543        0.384        0.397        
[2025-11-20 09:42:56.088495] GPU 0     0.538        0.345        0.369        
[2025-11-20 09:42:56.140706] GPU 0     0.533        0.361        0.373        
[2025-11-20 09:42:56.192898] GPU 0     0.536        0.384        0.393        
[2025-11-20 09:42:56.245176] GPU 0     0.547        0.349        0.372        
[2025-11-20 09:42:56.297380] GPU 0     0.524        0.350        0.371        
[2025-11-20 09:42:56.349666] GPU 0     0.545        0.396        0.399        
[2025-11-20 09:42:56.401827] GPU 0     0.534        0.339        0.359        
[2025-11-20 09:42:56.454022] GPU 0     0.517        0.343        0.368        
[2025-11-20 09:42:56.506064] GPU 0     0.544        0.397        0.398        
[2025-11-20 09:42:56.558369] GPU 0     0.533        0.341        0.366        
[2025-11-20 09:42:56.610373] GPU 0     0.534        0.352        0.378        
[2025-11-20 09:42:56.662550] GPU 0     0.537        0.392        0.390        
[2025-11-20 09:42:56.712636] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:56.712764] ID                                               
[2025-11-20 09:42:56.714713] GPU 0     0.540        0.350        0.372        
[2025-11-20 09:42:56.767030] GPU 0     0.528        0.343        0.370        
[2025-11-20 09:42:56.819187] GPU 0     0.538        0.391        0.387        
[2025-11-20 09:42:56.871464] GPU 0     0.535        0.349        0.370        
[2025-11-20 09:42:56.923655] GPU 0     0.528        0.341        0.370        
[2025-11-20 09:42:56.975877] GPU 0     0.543        0.393        0.387        
[2025-11-20 09:42:57.028041] GPU 0     0.532        0.348        0.370        
[2025-11-20 09:42:57.080303] GPU 0     0.540        0.351        0.381        
[2025-11-20 09:42:57.132529] GPU 0     0.535        0.387        0.378        
[2025-11-20 09:42:57.184742] GPU 0     0.527        0.347        0.371        
[2025-11-20 09:42:57.236897] GPU 0     0.543        0.342        0.381        
[2025-11-20 09:42:57.289148] GPU 0     0.549        0.343        0.417        
[2025-11-20 09:42:57.341349] GPU 0     0.562        0.402        0.452        
[2025-11-20 09:42:57.393534] GPU 0     0.560        0.403        0.517        
[2025-11-20 09:42:57.443677] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:57.443814] ID                                               
[2025-11-20 09:42:57.445743] GPU 0     0.562        0.438        0.549        
[2025-11-20 09:42:57.498106] GPU 0     0.357        0.288        0.387        
[2025-11-20 09:42:57.550336] GPU 0     0.274        0.226        0.277        
[2025-11-20 09:42:57.602556] GPU 0     0.269        0.220        0.272        
[2025-11-20 09:42:57.654704] GPU 0     0.268        0.221        0.273        
[2025-11-20 09:42:57.706812] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:42:57.759073] GPU 0     0.267        0.220        0.271        
[2025-11-20 09:42:57.811352] GPU 0     0.267        0.219        0.273        
[2025-11-20 09:42:57.863622] GPU 0     0.278        0.228        0.280        
[2025-11-20 09:42:57.915893] GPU 0     0.266        0.218        0.270        
[2025-11-20 09:42:57.968016] GPU 0     0.267        0.219        0.273        
[2025-11-20 09:42:58.020139] GPU 0     0.267        0.219        0.273        
[2025-11-20 09:42:58.072341] GPU 0     0.272        0.223        0.276        
[2025-11-20 09:42:58.124580] GPU 0     0.269        0.221        0.274        
[2025-11-20 09:42:58.174732] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:58.174869] ID                                               
[2025-11-20 09:42:58.176659] GPU 0     0.268        0.220        0.272        
[2025-11-20 09:42:58.228876] GPU 0     0.268        0.220        0.273        
[2025-11-20 09:42:58.281077] GPU 0     0.268        0.220        0.273        
[2025-11-20 09:42:58.333322] GPU 0     0.278        0.228        0.283        
[2025-11-20 09:42:58.385708] GPU 0     0.268        0.220        0.273        
[2025-11-20 09:42:58.437850] GPU 0     0.267        0.219        0.270        
[2025-11-20 09:42:58.490071] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:42:58.542223] GPU 0     0.268        0.220        0.273        
[2025-11-20 09:42:58.594418] GPU 0     0.272        0.223        0.277        
[2025-11-20 09:42:58.646578] GPU 0     0.272        0.223        0.273        
[2025-11-20 09:42:58.698655] GPU 0     0.268        0.220        0.270        
[2025-11-20 09:42:58.750831] GPU 0     0.268        0.220        0.271        
[2025-11-20 09:42:58.802890] GPU 0     0.268        0.220        0.272        
[2025-11-20 09:42:58.855095] GPU 0     0.277        0.226        0.280        
[2025-11-20 09:42:58.905131] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:58.905270] ID                                               
[2025-11-20 09:42:58.907175] GPU 0     0.267        0.219        0.270        
[2025-11-20 09:42:58.959389] GPU 0     0.269        0.221        0.273        
[2025-11-20 09:42:59.011516] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:42:59.063648] GPU 0     0.267        0.219        0.270        
[2025-11-20 09:42:59.115738] GPU 0     0.277        0.227        0.280        
[2025-11-20 09:42:59.167913] GPU 0     0.269        0.221        0.273        
[2025-11-20 09:42:59.220064] GPU 0     0.267        0.219        0.272        
[2025-11-20 09:42:59.272282] GPU 0     0.268        0.220        0.272        
[2025-11-20 09:42:59.324418] GPU 0     0.269        0.221        0.271        
[2025-11-20 09:42:59.376622] GPU 0     0.277        0.227        0.279        
[2025-11-20 09:42:59.428695] GPU 0     0.267        0.215        0.266        
[2025-11-20 09:42:59.480863] GPU 0     0.259        0.215        0.262        
[2025-11-20 09:42:59.533076] GPU 0     0.268        0.223        0.274        
[2025-11-20 09:42:59.585307] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:42:59.635495] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:42:59.635635] ID                                               
[2025-11-20 09:42:59.637524] GPU 0     0.275        0.228        0.281        
[2025-11-20 09:42:59.689657] GPU 0     0.268        0.222        0.271        
[2025-11-20 09:42:59.741882] GPU 0     0.267        0.221        0.273        
[2025-11-20 09:42:59.794121] GPU 0     0.269        0.223        0.274        
[2025-11-20 09:42:59.846341] GPU 0     0.267        0.221        0.274        
[2025-11-20 09:42:59.898572] GPU 0     0.267        0.221        0.273        
[2025-11-20 09:42:59.950780] GPU 0     0.277        0.229        0.282        
[2025-11-20 09:43:00.003023] GPU 0     0.268        0.222        0.272        
[2025-11-20 09:43:00.055225] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:43:00.107468] GPU 0     0.268        0.222        0.273        
[2025-11-20 09:43:00.159556] GPU 0     0.261        0.216        0.268        
[2025-11-20 09:43:00.211615] GPU 0     0.269        0.223        0.274        
[2025-11-20 09:43:00.263786] GPU 0     0.276        0.228        0.279        
[2025-11-20 09:43:00.316017] GPU 0     0.269        0.223        0.275        
[2025-11-20 09:43:00.366203] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:43:00.366339] ID                                               
[2025-11-20 09:43:00.368218] GPU 0     0.268        0.222        0.274        
[2025-11-20 09:43:00.420416] GPU 0     0.267        0.221        0.273        
[2025-11-20 09:43:00.472615] GPU 0     0.268        0.222        0.270        
[2025-11-20 09:43:00.524858] GPU 0     0.268        0.223        0.272        
[2025-11-20 09:43:00.577069] GPU 0     0.276        0.229        0.279        
[2025-11-20 09:43:00.629309] GPU 0     0.268        0.223        0.270        
[2025-11-20 09:43:00.681536] GPU 0     0.267        0.222        0.269        
[2025-11-20 09:43:00.733609] GPU 0     0.266        0.221        0.268        
[2025-11-20 09:43:00.785562] GPU 0     0.267        0.221        0.269        
[2025-11-20 09:43:00.837473] GPU 0     0.276        0.229        0.278        
[2025-11-20 09:43:00.889700] GPU 0     0.266        0.221        0.270        
[2025-11-20 09:43:00.941900] GPU 0     0.267        0.222        0.270        
[2025-11-20 09:43:00.994077] GPU 0     0.267        0.222        0.269        
[2025-11-20 09:43:01.046351] GPU 0     0.267        0.222        0.272        
[2025-11-20 09:43:01.096449] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:43:01.096585] ID                                               
[2025-11-20 09:43:01.098444] GPU 0     0.277        0.230        0.278        
[2025-11-20 09:43:01.150714] GPU 0     0.267        0.222        0.269        
[2025-11-20 09:43:01.202937] GPU 0     0.267        0.222        0.270        
[2025-11-20 09:43:01.255218] GPU 0     0.268        0.222        0.271        
[2025-11-20 09:43:01.307336] GPU 0     0.267        0.222        0.270        
[2025-11-20 09:43:01.359518] GPU 0     0.278        0.230        0.280        
[2025-11-20 09:43:01.411730] GPU 0     0.267        0.221        0.270        
[2025-11-20 09:43:01.463890] GPU 0     0.267        0.221        0.274        
[2025-11-20 09:43:01.516096] GPU 0     0.267        0.221        0.272        
[2025-11-20 09:43:01.568315] GPU 0     0.161        0.107        0.128        
[2025-11-20 09:43:01.620388] GPU 0     0.296        0.113        0.125        
[2025-11-20 09:43:01.672600] GPU 0     0.296        0.111        0.122        
[2025-11-20 09:43:01.724368] GPU 0     0.296        0.112        0.127        
[2025-11-20 09:43:01.776558] GPU 0     0.295        0.116        0.129        
[2025-11-20 09:43:01.826696] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:43:01.826832] ID                                               
[2025-11-20 09:43:01.828801] GPU 0     0.296        0.120        0.138        
[2025-11-20 09:43:01.880998] GPU 0     0.261        0.213        0.266        
[2025-11-20 09:43:01.933220] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:01.985357] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:02.037517] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:43:02.094974] GPU 0     0.269        0.220        0.272        
[2025-11-20 09:43:02.147225] GPU 0     0.277        0.226        0.279        
[2025-11-20 09:43:02.199409] GPU 0     0.270        0.221        0.272        
[2025-11-20 09:43:02.251561] GPU 0     0.270        0.221        0.273        
[2025-11-20 09:43:02.303742] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:02.355912] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:02.408129] GPU 0     0.269        0.221        0.272        
[2025-11-20 09:43:02.460352] GPU 0     0.267        0.219        0.272        
[2025-11-20 09:43:02.512488] GPU 0     0.277        0.227        0.282        
[2025-11-20 09:43:02.562584] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:43:02.562721] ID                                               
[2025-11-20 09:43:02.564612] GPU 0     0.268        0.219        0.266        
[2025-11-20 09:43:02.616908] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:02.669155] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:02.721419] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:43:02.773555] GPU 0     0.277        0.227        0.278        
[2025-11-20 09:43:02.825792] GPU 0     0.269        0.220        0.270        
[2025-11-20 09:43:02.877959] GPU 0     0.267        0.219        0.270        
[2025-11-20 09:43:02.930130] GPU 0     0.267        0.219        0.270        
[2025-11-20 09:43:02.982292] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:43:03.034445] GPU 0     0.278        0.228        0.281        
[2025-11-20 09:43:03.086559] GPU 0     0.278        0.228        0.281        
[2025-11-20 09:43:03.138682] GPU 0     0.266        0.218        0.269        
[2025-11-20 09:43:03.190754] GPU 0     0.273        0.224        0.274        
[2025-11-20 09:43:03.242910] GPU 0     0.268        0.220        0.272        
[2025-11-20 09:43:03.293048] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:43:03.293183] ID                                               
[2025-11-20 09:43:03.295139] GPU 0     0.267        0.220        0.272        
[2025-11-20 09:43:03.347391] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:43:03.399549] GPU 0     0.279        0.229        0.280        
[2025-11-20 09:43:03.451676] GPU 0     0.267        0.218        0.267        
[2025-11-20 09:43:03.503909] GPU 0     0.267        0.219        0.270        
[2025-11-20 09:43:03.556089] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:43:03.608288] GPU 0     0.270        0.221        0.274        
[2025-11-20 09:43:03.660427] GPU 0     0.267        0.219        0.268        
[2025-11-20 09:43:03.712593] GPU 0     0.275        0.225        0.277        
[2025-11-20 09:43:03.764814] GPU 0     0.270        0.220        0.270        
[2025-11-20 09:43:03.817015] GPU 0     0.267        0.219        0.270        
[2025-11-20 09:43:03.869134] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:03.921302] GPU 0     0.270        0.221        0.272        
[2025-11-20 09:43:03.973556] GPU 0     0.277        0.227        0.279        
[2025-11-20 09:43:04.023700] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:43:04.023837] ID                                               
[2025-11-20 09:43:04.025701] GPU 0     0.267        0.218        0.268        
[2025-11-20 09:43:04.078191] GPU 0     0.267        0.220        0.272        
[2025-11-20 09:43:04.130317] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:04.182448] GPU 0     0.267        0.219        0.270        
[2025-11-20 09:43:04.234606] GPU 0     0.277        0.226        0.279        
[2025-11-20 09:43:04.286730] GPU 0     0.268        0.219        0.270        
[2025-11-20 09:43:04.338914] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:04.391130] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:43:04.443295] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:43:04.495786] GPU 0     0.277        0.226        0.279        
[2025-11-20 09:43:04.548155] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:04.600415] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:04.652630] GPU 0     0.277        0.228        0.279        
[2025-11-20 09:43:04.704890] GPU 0     0.266        0.217        0.268        
[2025-11-20 09:43:04.755035] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:43:04.755178] ID                                               
[2025-11-20 09:43:04.757124] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:04.809400] GPU 0     0.268        0.220        0.272        
[2025-11-20 09:43:04.861699] GPU 0     0.267        0.219        0.270        
[2025-11-20 09:43:04.913840] GPU 0     0.278        0.227        0.278        
[2025-11-20 09:43:04.966184] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:05.018331] GPU 0     0.268        0.220        0.270        
[2025-11-20 09:43:05.070610] GPU 0     0.268        0.220        0.271        
[2025-11-20 09:43:05.122900] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:43:05.175034] GPU 0     0.277        0.226        0.278        
[2025-11-20 09:43:05.227226] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:05.279345] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:05.331651] GPU 0     0.268        0.219        0.271        
[2025-11-20 09:43:05.383840] GPU 0     0.275        0.225        0.279        
[2025-11-20 09:43:05.436056] GPU 0     0.269        0.220        0.271        
[2025-11-20 09:43:05.486205] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:43:05.486341] ID                                               
[2025-11-20 09:43:05.488243] GPU 0     0.267        0.220        0.269        
[2025-11-20 09:43:05.540529] GPU 0     0.271        0.222        0.273        
[2025-11-20 09:43:05.592692] GPU 0     0.267        0.219        0.270        
[2025-11-20 09:43:05.644958] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:43:05.697105] GPU 0     0.277        0.227        0.277        
[2025-11-20 09:43:05.749331] GPU 0     0.268        0.220        0.270        
[2025-11-20 09:43:05.801546] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:43:05.853866] GPU 0     0.267        0.219        0.269        
[2025-11-20 09:43:05.906023] GPU 0     0.268        0.220        0.271        
[2025-11-20 09:43:05.958285] GPU 0     0.276        0.226        0.277        
[2025-11-20 09:43:06.010439] GPU 0     0.270        0.221        0.272        
[2025-11-20 09:43:06.062653] GPU 0     0.215        0.150        0.191        
[2025-11-20 09:43:06.114745] GPU 0     0.286        0.106        0.155        
[2025-11-20 09:43:06.167062] GPU 0     0.263        0.180        0.232        
[2025-11-20 09:43:06.217104] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:43:06.217233] ID                                               
[2025-11-20 09:43:06.219295] GPU 0     0.269        0.220        0.271        
[2025-11-20 09:43:06.271609] GPU 0     0.276        0.226        0.276        
[2025-11-20 09:43:06.323901] GPU 0     0.267        0.219        0.270        
[2025-11-20 09:43:06.376201] GPU 0     0.270        0.222        0.274        
[2025-11-20 09:43:06.428524] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:43:06.480617] GPU 0     0.273        0.224        0.276        
[2025-11-20 09:43:06.532840] GPU 0     0.270        0.221        0.272        
[2025-11-20 09:43:06.585234] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:43:06.637471] GPU 0     0.268        0.220        0.271        
[2025-11-20 09:43:06.689761] GPU 0     0.267        0.219        0.270        
[2025-11-20 09:43:06.742081] GPU 0     0.267        0.219        0.271        
[2025-11-20 09:43:06.794259] GPU 0     0.277        0.226        0.277        
[2025-11-20 09:43:06.846459] GPU 0     0.268        0.220        0.270        
[2025-11-20 09:43:06.898718] GPU 0     0.268        0.220        0.272        
[2025-11-20 09:43:06.948863] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:43:06.949000] ID                                               
[2025-11-20 09:43:06.950958] GPU 0     0.269        0.221        0.272        
[2025-11-20 09:43:07.003284] GPU 0     0.268        0.220        0.268        
[2025-11-20 09:43:07.055656] GPU 0     0.274        0.225        0.276        
[2025-11-20 09:43:07.107996] GPU 0     0.271        0.221        0.271        
[2025-11-20 09:43:07.160362] GPU 0     0.268        0.220        0.271        
[2025-11-20 09:43:07.212626] GPU 0     0.267        0.219        0.270        
