,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2025-11-20,09:23:09.486,  969.83,  120.73,  957.55,  120.75,  969.94,  121.70,  963.10,  119.56,  963.65,  118.32,  956.15,  118.34, 5780.22,  719.40,    344420, 6499.62,  476.55,   83.73,  466.12,   83.23,  492.47,   92.33,  473.40,   84.11,  475.23,   85.35,  460.13,   83.48, 2843.89,  512.24,     95860, 3356.13,   8624.11,   1231.63,   9855.75
2025-11-20,09:23:09.536,  964.10,  125.37,  956.63,  125.73,  956.12,  125.70,  956.80,  124.24,  961.86,  123.54,  954.50,  124.04, 5750.02,  748.62,    342940, 6498.64,  428.72,   63.69,  425.85,   63.63,  443.48,   72.41,  421.74,   61.88,  430.95,   63.07,  422.56,   61.46, 2573.30,  386.14,    101620, 2959.44,   8323.32,   1134.76,   9458.08
2025-11-20,09:23:09.586,  965.43,  118.63,  948.74,  118.84,  955.05,  119.07,  946.65,  118.10,  962.34,  116.92,  947.56,  117.12, 5725.77,  708.68,    341700, 6434.45,  465.72,   87.41,  466.62,   87.29,  478.59,   95.44,  455.90,   87.59,  472.95,   88.35,  463.09,   86.84, 2802.88,  532.93,    100600, 3335.81,   8528.65,   1241.61,   9770.26
2025-11-20,09:23:09.636,  955.01,  113.47,  954.06,  113.27,  947.54,  113.84,  946.21,  111.89,  957.20,  111.50,  944.49,  111.55, 5704.50,  675.53,    338700, 6380.03,  504.22,  122.17,  507.61,  122.50,  518.74,  128.31,  498.74,  122.62,  512.08,  123.63,  505.52,  122.86, 3046.90,  742.10,    163980, 3789.00,   8751.41,   1417.63,  10169.03
2025-11-20,09:23:09.686,  846.97,  127.83,  836.50,  127.83,  850.50,  128.78,  837.02,  128.75,  841.45,  127.02,  842.86,  127.22, 5055.31,  767.43,    264280, 5822.74,  524.90,   81.77,  518.23,   78.95,  538.58,   80.38,  530.31,   79.90,  525.88,   79.23,  515.73,   78.20, 3153.64,  478.43,     97880, 3632.07,   8208.95,   1245.86,   9454.81
2025-11-20,09:23:09.735,  582.15,   99.02,  573.59,   99.62,  583.90,  100.20,  578.95,   96.04,  575.29,   94.82,  564.74,   94.97, 3458.63,  584.66,     91400, 4043.29,  713.13,  172.61,  688.88,  161.40,  696.21,  161.41,  695.98,  161.08,  714.43,  160.81,  687.55,  166.03, 4196.19,  983.35,    162080, 5179.53,   7654.82,   1568.01,   9222.82
2025-11-20,09:23:09.785,  948.55,   63.11,  925.80,   63.45,  930.50,   63.74,  925.29,   64.18,  935.34,   63.02,  926.87,   63.09, 5592.35,  380.60,    136960, 5972.95,  474.28,   62.35,  448.12,   62.10,  466.83,   63.84,  453.98,   62.36,  469.14,   62.70,  447.83,   62.15, 2760.19,  375.50,     76860, 3135.69,   8352.54,    756.10,   9108.64
2025-11-20,09:23:09.835,  866.58,   89.21,  828.10,   89.43,  845.89,   89.43,  846.78,   89.53,  843.97,   87.83,  831.68,   88.65, 5063.01,  534.09,    123980, 5597.09,  431.14,   73.38,  429.66,   73.16,  428.29,   73.82,  412.65,   73.18,  430.53,   73.10,  431.70,   72.51, 2563.96,  439.15,     61060, 3003.11,   7626.97,    973.23,   8600.20
2025-11-20,09:23:09.886,  869.92,   87.55,  883.85,   87.33,  878.07,   88.56,  875.12,   86.59,  876.87,   86.32,  885.52,   85.89, 5269.35,  522.24,    185840, 5791.59,  549.21,  116.23,  581.23,  115.60,  561.94,  116.46,  563.28,  114.09,  551.66,  115.44,  565.95,  113.16, 3373.26,  690.97,    158580, 4064.23,   8642.61,   1213.21,   9855.82
2025-11-20,09:23:09.936,  960.62,   76.37,  929.77,   76.32,  942.74,   77.11,  931.46,   75.90,  962.23,   75.16,  934.83,   75.22, 5661.64,  456.08,     19820, 6117.73,  465.43,   67.16,  472.38,   67.07,  497.47,   68.91,  500.73,   68.81,  474.41,   68.29,  468.27,   67.69, 2878.68,  407.93,     18680, 3286.61,   8540.33,    864.02,   9404.34
2025-11-20,09:23:09.986,  846.10,  174.30,  830.68,  174.14,  838.06,  175.74,  833.69,  173.49,  852.69,  172.45,  824.25,  173.13, 5025.47, 1043.26,    178740, 6068.73,  564.66,  109.24,  566.14,  109.38,  584.85,  110.19,  573.16,  110.64,  562.68,  111.28,  571.14,  109.54, 3422.63,  660.27,    101260, 4082.90,   8448.10,   1703.53,  10151.62
2025-11-20,09:23:10.036,  962.52,  149.50,  960.94,  149.61,  960.85,  150.71,  964.16,  149.78,  955.28,  148.11,  957.15,  147.98, 5760.91,  895.69,    251860, 6656.60,  570.02,  123.60,  561.65,  122.63,  559.66,  123.37,  559.24,  121.84,  575.68,  121.94,  549.36,  120.76, 3375.60,  734.14,    132000, 4109.74,   9136.52,   1629.83,  10766.35
2025-11-20,09:23:10.087,  891.66,  130.46,  894.76,  132.04,  911.68,  133.25,  894.68,  131.26,  892.88,  131.10,  889.33,  131.34, 5375.00,  789.46,    260380, 6164.46,  498.50,   85.60,  496.34,   86.01,  492.01,   87.92,  481.57,   86.06,  504.63,   86.87,  500.70,   86.10, 2973.75,  518.56,    140120, 3492.31,   8348.75,   1308.02,   9656.76
2025-11-20,09:23:10.136, 1008.45,  176.98,  991.16,  176.38, 1000.96,  177.68,  997.18,  174.48,  996.40,  173.59,  985.78,  173.62, 5979.94, 1052.72,    255940, 7032.66,  536.20,  104.67,  537.92,  104.21,  550.28,  111.23,  535.95,  102.31,  533.10,  101.40,  526.31,  100.65, 3219.76,  624.47,     69080, 3844.22,   9199.69,   1677.19,  10876.88
2025-11-20,09:23:10.187,  912.02,  138.79,  915.54,  139.19,  907.43,  140.43,  909.63,  136.81,  911.38,  135.45,  912.33,  136.29, 5468.32,  826.97,    269600, 6295.29,  522.09,   87.14,  515.08,   86.48,  536.40,   93.24,  526.05,   89.25,  525.69,   89.47,  516.21,   87.75, 3141.53,  533.34,    163340, 3674.87,   8609.85,   1360.30,   9970.15
2025-11-20,09:23:10.237,  922.68,  101.82,  924.11,  101.73,  931.95,  102.20,  936.23,  100.37,  917.17,   99.29,  918.62,   99.86, 5550.75,  605.26,    250080, 6156.00,  500.60,   72.28,  484.20,   72.37,  502.09,   78.13,  480.29,   73.65,  493.07,   73.10,  477.30,   72.51, 2937.54,  442.03,     43440, 3379.57,   8488.29,   1047.29,   9535.57
2025-11-20,09:23:10.287,  913.55,  125.99,  908.54,  126.85,  914.73,  127.22,  907.27,  126.23,  920.50,  125.27,  904.15,  126.23, 5468.75,  757.78,    259600, 6226.53,  504.29,   86.35,  525.36,   85.44,  520.08,   92.74,  500.68,   86.61,  514.22,   87.91,  521.72,   86.04, 3086.35,  525.10,    188580, 3611.44,   8555.09,   1282.88,   9837.98
2025-11-20,09:23:10.338,  910.27,  117.10,  926.13,  116.96,  900.18,  116.68,  892.01,  116.63,  913.91,  115.25,  928.85,  115.62, 5471.35,  698.24,    253980, 6169.59,  477.64,   69.80,  453.67,   69.68,  484.94,   76.29,  455.94,   68.98,  462.05,   68.25,  457.02,   67.36, 2791.25,  420.37,     38560, 3211.62,   8262.61,   1118.61,   9381.21
2025-11-20,09:23:10.388,  901.06,  106.61,  895.32,  106.71,  901.84,  107.50,  900.54,  105.85,  900.36,  105.14,  892.36,  105.31, 5391.47,  637.12,    311880, 6028.59,  543.24,   93.02,  534.17,   92.36,  557.17,   98.41,  541.93,   92.34,  545.48,   92.66,  539.37,   91.46, 3261.37,  560.24,    169040, 3821.61,   8652.84,   1197.37,   9850.20
2025-11-20,09:23:10.438,  896.74,  114.00,  882.17,  113.97,  883.37,  114.43,  883.09,  112.45,  885.92,  111.34,  886.04,  111.69, 5317.33,  677.87,    202200, 5995.20,  469.18,   86.01,  470.61,   84.96,  468.33,   90.09,  454.39,   85.65,  467.37,   86.33,  475.82,   84.86, 2805.69,  517.89,     80640, 3323.58,   8123.02,   1195.77,   9318.79
2025-11-20,09:23:10.488,  945.55,  125.82,  946.34,  125.60,  927.77,  126.89,  923.89,  124.36,  940.79,  123.05,  946.82,  122.98, 5631.16,  748.70,    338760, 6379.86,  547.01,   97.43,  540.31,   94.47,  573.54,  101.03,  554.12,   95.35,  548.37,   95.04,  536.99,   93.97, 3300.35,  577.30,    125940, 3877.64,   8931.51,   1326.00,  10257.51
2025-11-20,09:23:10.538,  923.05,  124.00,  914.05,  123.97,  929.95,  126.13,  924.66,  123.44,  919.67,  121.52,  918.44,  121.70, 5529.82,  740.77,    180340, 6270.59,  495.21,  115.00,  496.45,  112.99,  505.66,  119.13,  490.75,  113.45,  496.76,  113.03,  487.16,  112.02, 2971.99,  685.62,    108220, 3657.62,   8501.81,   1426.39,   9928.20
2025-11-20,09:23:10.588,  926.83,  149.53,  915.33,  149.55,  927.86,  150.54,  922.30,  148.57,  919.11,  147.92,  913.36,  147.95, 5524.80,  894.08,    317760, 6418.87,  592.40,  157.48,  569.78,  152.87,  590.82,  160.10,  566.38,  150.31,  586.16,  149.65,  558.99,  149.33, 3464.54,  919.74,     94100, 4384.28,   8989.33,   1813.82,  10803.15
2025-11-20,09:23:10.643,  895.68,  109.47,  907.41,  109.98,  889.27,  110.39,  884.41,  109.20,  891.69,  108.17,  907.34,  108.26, 5375.80,  655.48,    201260, 6031.28,  472.70,  127.91,  472.34,  124.84,  468.13,  132.51,  448.87,  123.60,  456.82,  122.96,  471.07,  121.98, 2789.93,  753.80,    134860, 3543.73,   8165.73,   1409.28,   9575.01
2025-11-20,09:23:10.688,  854.22,   89.96,  839.60,   90.01,  840.11,   91.16,  842.60,   90.58,  845.21,   89.88,  835.83,   89.75, 5057.57,  541.34,    260380, 5598.91,  520.48,   96.29,  506.25,   94.66,  539.06,   99.86,  503.28,   94.76,  509.95,   94.03,  496.58,   94.03, 3075.60,  573.63,     80240, 3649.23,   8133.17,   1114.97,   9248.14
2025-11-20,09:23:10.738,  887.90,   82.74,  869.35,   82.48,  884.27,   82.38,  880.99,   81.99,  886.28,   80.47,  870.37,   80.24, 5279.16,  490.31,    259040, 5769.47,  505.93,   78.36,  496.63,   77.35,  523.06,   83.21,  498.50,   76.06,  503.01,   75.44,  492.98,   74.78, 3020.13,  465.19,    190620, 3485.32,   8299.29,    955.50,   9254.79
2025-11-20,09:23:10.788,  864.64,  125.21,  868.63,  125.00,  857.71,  125.81,  857.64,  123.90,  872.59,  122.96,  863.62,  123.22, 5184.82,  746.11,    252960, 5930.93,  544.04,   83.63,  527.40,   84.68,  544.76,   88.74,  528.25,   85.89,  533.30,   85.00,  528.77,   84.90, 3206.52,  512.84,     61980, 3719.36,   8391.35,   1258.95,   9650.29
2025-11-20,09:23:10.838,  915.42,  123.00,  910.92,  123.32,  915.62,  124.21,  910.94,  123.70,  909.73,  121.81,  908.36,  122.28, 5470.99,  738.31,    256380, 6209.30,  525.95,   85.58,  505.10,   85.38,  530.59,   92.49,  509.79,   85.99,  526.46,   86.18,  507.19,   85.85, 3105.09,  521.46,    149580, 3626.55,   8576.08,   1259.77,   9835.85
2025-11-20,09:23:10.888,  872.98,  103.89,  856.21,  103.31,  874.78,  104.03,  866.74,  102.58,  879.27,  101.65,  849.57,  101.73, 5199.55,  617.19,    260320, 5816.74,  450.23,   68.48,  458.12,   67.84,  456.34,   74.52,  448.43,   67.10,  448.29,   67.03,  458.37,   65.79, 2719.79,  410.77,     80400, 3130.56,   7919.34,   1027.96,   8947.29
2025-11-20,09:23:10.938,  933.95,  123.70,  929.73,  124.82,  920.45,  125.07,  920.56,  124.00,  932.84,  122.79,  927.90,  123.41, 5565.43,  743.79,    261520, 6309.22,  537.77,   87.64,  534.25,   87.94,  564.23,   94.95,  540.93,   89.21,  548.21,   88.81,  530.07,   87.81, 3255.45,  536.37,    168020, 3791.82,   8820.89,   1280.16,  10101.04
2025-11-20,09:23:10.988,  881.58,  112.48,  877.34,  112.55,  872.94,  113.28,  878.62,  113.58,  877.87,  112.28,  871.56,  112.11, 5259.90,  676.29,    254880, 5936.19,  448.13,   52.93,  446.85,   52.48,  468.78,   58.86,  445.92,   51.94,  461.73,   51.49,  441.70,   50.90, 2713.11,  318.60,     70260, 3031.71,   7973.01,    994.89,   8967.90
2025-11-20,09:23:11.039,  938.90,  110.48,  928.94,  110.66,  940.28,  111.88,  941.99,  110.66,  934.52,  109.11,  922.99,  109.87, 5607.61,  662.65,    261280, 6270.26,  545.49,   89.06,  534.65,   89.36,  542.29,   95.42,  523.10,   88.57,  547.77,   88.62,  535.35,   87.49, 3228.65,  538.53,    137720, 3767.17,   8836.26,   1201.18,  10037.43
2025-11-20,09:23:11.089,  879.75,  115.29,  886.67,  115.65,  878.66,  115.49,  876.89,  113.38,  881.86,  112.75,  877.00,  112.78, 5280.84,  685.34,    253280, 5966.18,  454.18,   77.22,  465.23,   77.94,  461.69,   84.28,  449.75,   80.02,  466.01,   79.97,  464.45,   78.91, 2761.30,  478.34,     90560, 3239.64,   8042.14,   1163.67,   9205.82
2025-11-20,09:23:11.139,  916.49,  104.80,  924.37,  104.74,  918.34,  105.33,  915.55,  104.87,  922.54,  103.62,  925.84,  103.93, 5523.12,  627.29,    223840, 6150.41,  515.73,   68.74,  520.04,   68.78,  548.60,   74.93,  519.05,   69.37,  523.01,   68.91,  508.45,   68.44, 3134.87,  419.16,    121820, 3554.04,   8658.00,   1046.46,   9704.45
2025-11-20,09:23:11.189,  912.21,  126.47,  895.74,  126.10,  914.42,  127.15,  910.19,  126.02,  916.26,  124.78,  898.10,  124.78, 5446.93,  755.30,    289380, 6202.23,  467.79,   74.26,  459.60,   74.26,  494.66,   80.87,  471.13,   73.45,  469.79,   74.13,  452.84,   72.41, 2815.80,  449.37,    125640, 3265.17,   8262.73,   1204.67,   9467.40
2025-11-20,09:23:11.239,  953.53,   94.39,  950.04,   95.13,  941.85,   94.94,  941.58,   92.36,  946.68,   91.24,  944.96,   91.66, 5678.63,  559.73,    181460, 6238.36,  521.08,   83.85,  541.59,   84.64,  521.14,   90.03,  508.31,   86.28,  523.79,   85.36,  532.47,   84.79, 3148.39,  514.96,     84760, 3663.35,   8827.02,   1074.70,   9901.71
2025-11-20,09:23:11.294,  902.73,  160.22,  891.46,  159.54,  889.76,  161.00,  885.17,  159.09,  895.78,  157.82,  886.37,  157.85, 5351.27,  955.51,    337900, 6306.78,  508.70,   92.02,  504.85,   88.19,  528.42,   94.80,  509.99,   88.93,  504.15,   89.73,  508.08,   88.35, 3064.19,  542.01,    145460, 3606.21,   8415.46,   1497.52,   9912.99
2025-11-20,09:23:11.339,  918.54,   90.33,  901.37,   90.70,  907.91,   91.18,  900.08,   90.46,  919.55,   89.63,  900.79,   89.70, 5448.24,  541.99,    180100, 5990.23,  481.38,   51.12,  494.22,   49.09,  506.03,   54.66,  476.27,   47.94,  489.85,   47.60,  485.85,   47.11, 2933.60,  297.53,     62880, 3231.12,   8381.84,    839.52,   9221.36
2025-11-20,09:23:11.390,  887.65,  130.24,  883.58,  130.23,  890.86,  131.09,  887.59,  128.33,  889.69,  127.02,  880.42,  127.18, 5319.78,  774.09,    340660, 6093.87,  510.11,  102.73,  497.06,   98.24,  504.48,  104.74,  487.99,  100.04,  515.65,  100.36,  495.56,   99.34, 3010.86,  605.45,    180740, 3616.31,   8330.64,   1379.54,   9710.18
2025-11-20,09:23:11.440,  915.29,   96.99,  904.84,   96.98,  912.39,   97.19,  905.34,   96.30,  909.88,   94.93,  904.97,   95.52, 5452.70,  577.90,    179840, 6030.60,  421.58,   96.44,  431.40,   94.83,  429.91,  100.67,  405.65,   92.92,  423.44,   93.07,  424.68,   92.55, 2536.65,  570.46,     44460, 3107.12,   7989.36,   1148.36,   9137.72
2025-11-20,09:23:11.490,  875.58,  121.14,  862.79,  121.39,  877.13,  121.80,  874.71,  121.46,  872.03,  120.12,  860.68,  120.10, 5222.92,  725.99,    339320, 5948.91,  528.81,   68.46,  525.72,   65.18,  546.35,   71.45,  527.46,   65.99,  529.90,   66.56,  527.52,   65.08, 3185.75,  402.72,    185340, 3588.47,   8408.67,   1128.71,   9537.38
2025-11-20,09:23:11.540,  890.90,  113.39,  884.50,  113.21,  885.62,  114.18,  888.64,  113.14,  881.16,  111.37,  873.46,  112.16, 5304.28,  677.45,    178400, 5981.73,  473.91,   67.55,  459.18,   68.03,  478.78,   73.05,  462.94,   68.63,  470.52,   68.73,  470.84,   68.04, 2816.17,  414.03,     95020, 3230.21,   8120.45,   1091.49,   9211.94
2025-11-20,09:23:11.590,  892.48,  101.19,  875.31,  101.07,  873.52,  101.55,  882.19,  100.46,  888.42,  100.39,  872.18,  100.21, 5284.09,  604.87,    258780, 5888.96,  570.04,  109.90,  586.95,  110.87,  588.45,  115.51,  573.26,  110.74,  569.32,  111.02,  579.07,  110.36, 3467.09,  668.41,    173420, 4135.50,   8751.19,   1273.28,  10024.46
2025-11-20,09:23:11.641,  862.39,   99.16,  846.40,   99.23,  847.36,   98.93,  844.08,   97.62,  858.37,   97.14,  843.05,   96.73, 5101.65,  588.82,    232120, 5690.47,  491.17,   51.12,  490.62,   50.89,  502.14,   55.90,  496.03,   49.98,  492.44,   50.60,  483.94,   49.21, 2956.33,  307.70,    133180, 3264.04,   8057.99,    896.52,   8954.50
2025-11-20,09:23:11.691,  937.25,  131.71,  938.79,  131.95,  942.17,  132.65,  935.43,  131.23,  936.15,  130.18,  931.80,  130.07, 5621.58,  787.80,    281200, 6409.39,  521.78,   66.19,  518.02,   65.36,  543.82,   71.17,  526.07,   66.32,  533.51,   66.42,  517.57,   65.25, 3160.78,  400.72,     91300, 3561.50,   8782.36,   1188.52,   9970.88
2025-11-20,09:23:11.741,  865.46,   99.15,  875.61,   99.27,  872.28,   99.97,  864.34,   98.62,  866.65,   97.32,  875.10,   97.92, 5219.44,  592.25,    179600, 5811.69,  472.57,   90.83,  471.39,   90.45,  491.71,   96.07,  473.00,   89.77,  479.67,   90.94,  466.55,   90.01, 2854.88,  548.08,    152420, 3402.96,   8074.32,   1140.33,   9214.64
2025-11-20,09:23:11.791,  918.64,  113.30,  911.81,  114.19,  915.23,  113.96,  913.36,  113.38,  915.27,  112.56,  917.52,  113.00, 5491.83,  680.39,    334360, 6172.22,  518.30,   56.74,  529.49,   54.48,  506.55,   60.14,  489.97,   54.26,  506.49,   54.59,  513.49,   54.50, 3064.29,  334.71,     55620, 3399.00,   8556.13,   1015.10,   9571.22
2025-11-20,09:23:11.841,  914.30,  115.52,  907.95,  115.30,  920.24,  115.99,  914.59,  114.23,  911.25,  112.83,  913.26,  112.98, 5481.58,  686.84,    179360, 6168.43,  494.28,  105.48,  489.06,  103.19,  512.49,  109.32,  496.47,  102.24,  492.99,  103.21,  479.33,  100.58, 2964.62,  624.03,    190040, 3588.66,   8446.21,   1310.88,   9757.08
2025-11-20,09:23:11.891,  884.96,  125.68,  855.14,  125.03,  861.35,  126.22,  863.70,  124.40,  863.68,  124.00,  852.29,  123.74, 5181.14,  749.07,    323240, 5930.21,  477.32,   86.11,  469.91,   81.68,  500.15,   86.94,  473.19,   81.34,  467.28,   81.14,  464.95,   81.25, 2852.79,  498.46,     18960, 3351.25,   8033.93,   1247.53,   9281.46
2025-11-20,09:23:11.941,  936.37,   93.65,  916.48,   94.09,  918.31,   93.99,  917.75,   92.20,  933.41,   91.12,  919.31,   91.52, 5541.63,  556.57,    193000, 6098.20,  505.78,   98.43,  494.82,   97.16,  503.59,  103.91,  484.16,   98.73,  505.79,   99.44,  493.82,   97.45, 2987.96,  595.13,    187460, 3583.09,   8529.59,   1151.69,   9681.29
2025-11-20,09:23:11.991,  880.06,  130.94,  870.50,  130.82,  880.93,  131.67,  866.22,  130.17,  890.46,  128.91,  862.71,  128.49, 5250.88,  781.00,    255460, 6031.87,  479.88,   95.96,  478.98,   95.31,  494.79,  100.80,  474.75,   96.05,  467.51,   95.87,  471.91,   95.43, 2867.82,  579.41,     60480, 3447.22,   8118.69,   1360.41,   9479.10
2025-11-20,09:23:12.041,  886.28,   91.65,  886.14,   91.85,  895.49,   92.53,  896.18,   90.97,  880.00,   90.29,  883.50,   90.33, 5327.60,  547.62,    261300, 5875.22,  543.67,   48.43,  538.90,   47.74,  565.40,   52.02,  557.20,   48.79,  551.53,   49.66,  539.11,   47.76, 3295.81,  294.41,    222440, 3590.22,   8623.41,    842.03,   9465.45
2025-11-20,09:23:12.091,  846.89,  133.02,  833.86,  133.27,  845.16,  133.52,  839.99,  133.49,  844.56,  131.96,  831.40,  132.27, 5041.86,  797.54,    264840, 5839.40,  491.44,   89.31,  482.44,   88.99,  501.18,   92.09,  489.53,   87.96,  489.38,   88.72,  479.06,   87.91, 2933.04,  534.97,     80660, 3468.02,   7974.90,   1332.51,   9307.42
2025-11-20,09:23:12.156,  793.76,  117.00,  765.13,  117.14,  790.05,  118.74,  779.12,  116.29,  780.52,  115.55,  765.00,  116.10, 4673.57,  700.81,     95680, 5374.38,  712.03,  120.73,  716.46,  120.77,  696.26,  120.78,  696.71,  121.62,  712.21,  120.75,  717.68,  120.85, 4251.36,  725.50,    175140, 4976.86,   8924.93,   1426.31,  10351.24
2025-11-20,09:23:12.191,  578.77,  109.34,  586.80,  109.69,  570.14,  110.11,  572.02,  107.56,  573.88,  106.65,  581.95,  106.64, 3463.56,  649.99,    208960, 4113.55,  449.81,  157.20,  449.76,  144.05,  459.84,  150.78,  456.57,  142.98,  434.33,  140.76,  446.11,  140.93, 2696.42,  876.69,     71280, 3573.11,   6159.98,   1526.68,   7686.66
2025-11-20,09:23:12.240,  917.12,   37.41,  895.05,   37.94,  876.53,   37.97,  872.45,   37.30,  904.53,   36.38,  898.73,   36.93, 5364.40,  223.92,     18640, 5588.33,  493.31,   15.91,  483.28,   15.70,  506.06,   16.40,  502.26,   16.33,  494.59,   16.61,  486.10,   15.84, 2965.60,   96.78,     83900, 3062.39,   8330.01,    320.71,   8650.72
2025-11-20,09:23:12.291,  876.62,  183.53,  874.40,  184.13,  882.49,  184.42,  876.05,  183.80,  877.37,  182.52,  865.72,  183.03, 5252.66, 1101.43,    167040, 6354.08,  553.85,   42.87,  544.62,   43.00,  545.65,   43.63,  541.84,   43.14,  550.48,   42.51,  546.80,   42.28, 3283.24,  257.43,     67280, 3540.67,   8535.90,   1358.86,   9894.76
2025-11-20,09:23:12.342,  888.45,  138.61,  859.36,  139.29,  884.39,  139.63,  879.35,  139.27,  882.44,  137.77,  856.96,  137.81, 5250.94,  832.38,    140200, 6083.32,  504.47,  108.27,  502.92,  108.11,  523.71,  109.04,  510.80,  108.58,  509.82,  108.37,  504.14,  107.75, 3055.86,  650.11,    113940, 3705.97,   8306.80,   1482.48,   9789.28
2025-11-20,09:23:12.392,  934.61,   82.37,  920.25,   82.75,  922.16,   83.64,  915.12,   82.07,  927.90,   80.69,  928.64,   81.50, 5548.69,  493.02,     95880, 6041.71,  536.65,   87.88,  510.33,   88.39,  532.75,   89.33,  517.56,   89.48,  558.53,   89.62,  506.96,   88.83, 3162.79,  533.54,    101160, 3696.33,   8711.48,   1026.56,   9738.04
2025-11-20,09:23:12.442,  922.08,  106.80,  928.11,  106.30,  913.22,  107.44,  910.24,  105.45,  929.26,  103.89,  915.63,  103.83, 5518.55,  633.70,    180060, 6152.25,  527.21,   69.21,  554.01,   69.88,  533.49,   69.71,  524.78,   69.60,  523.26,   69.29,  550.12,   68.99, 3212.86,  416.68,     22180, 3629.54,   8731.41,   1050.38,   9781.79
2025-11-20,09:23:12.492,  788.95,   90.56,  788.13,   91.41,  793.18,   91.28,  795.65,   91.38,  788.69,   90.54,  793.30,   91.41, 4747.90,  546.59,    253140, 5294.49,  450.30,  104.51,  441.55,  104.03,  449.67,  105.70,  436.03,  105.65,  451.06,  105.69,  440.06,  104.98, 2668.66,  630.56,    113220, 3299.22,   7416.56,   1177.15,   8593.71
2025-11-20,09:23:12.544,  705.48,   80.27,  745.03,   79.90,  710.35,   80.07,  697.44,   78.47,  694.28,   76.98,  742.50,   76.73, 4295.08,  472.42,     93160, 4767.50,  402.70,   52.59,  361.51,   52.34,  392.21,   52.29,  399.11,   52.45,  405.46,   51.94,  371.92,   51.36, 2332.91,  312.97,     18720, 2645.88,   6627.99,    785.39,   7413.38
2025-11-20,09:23:12.592,  635.67,   87.08,  606.70,   87.18,  637.89,   87.85,  634.96,   86.67,  632.06,   85.36,  610.82,   85.56, 3758.09,  519.71,     34560, 4277.80,  315.89,   72.58,  334.38,   72.58,  335.17,   73.14,  326.33,   72.78,  321.59,   72.39,  328.90,   72.02, 1962.26,  435.49,     18880, 2397.75,   5720.36,    955.20,   6675.55
2025-11-20,09:23:12.642, 1002.49,  174.81,  984.90,  167.69,  990.82,  168.28,  987.60,  167.07,  985.26,  166.25,  983.52,  165.27, 5934.59, 1009.35,    503300, 6943.95,  257.81,  167.06,  246.70,  165.16,  278.97,  178.43,  244.02,  166.22,  253.91,  166.57,  242.42,  164.82, 1523.83, 1008.25,    101780, 2532.08,   7458.42,   2017.60,   9476.03
2025-11-20,09:23:12.692,  988.24,  113.02,  979.53,  113.51,  972.48,  113.89,  966.83,  112.51,  987.11,  111.89,  975.95,  112.09, 5870.14,  676.91,    413260, 6547.05,  460.30,  104.72,  461.89,  101.29,  467.72,  111.68,  440.16,  102.07,  464.46,  103.05,  457.67,  100.90, 2752.20,  623.71,    121920, 3375.91,   8622.34,   1300.62,   9922.96
2025-11-20,09:23:12.743, 1010.23,  134.11, 1001.68,  134.09, 1006.42,  134.99, 1002.67,  132.99, 1006.86,  132.17,  998.38,  131.90, 6026.24,  800.24,    346600, 6826.48,  481.76,   88.30,  471.18,   84.08,  506.01,   93.68,  481.53,   84.05,  483.15,   85.75,  462.50,   83.72, 2886.13,  519.58,    102160, 3405.71,   8912.37,   1319.82,  10232.19
2025-11-20,09:23:12.793,  985.09,  131.82,  976.87,  132.12,  975.58,  132.96,  963.21,  132.15,  978.88,  131.11,  976.14,  131.19, 5855.76,  791.35,    336420, 6647.11,  416.38,   78.91,  409.92,   73.02,  427.72,   82.24,  405.17,   72.46,  411.01,   73.04,  407.36,   71.94, 2477.55,  451.61,     98280, 2929.16,   8333.32,   1242.96,   9576.27
2025-11-20,09:23:12.843,  980.35,  107.59,  972.16,  108.09,  969.76,  109.22,  972.91,  107.87,  976.67,  106.62,  970.97,  106.64, 5842.83,  646.03,    371820, 6488.85,  469.10,   86.86,  466.30,   84.96,  485.05,   93.92,  465.05,   85.66,  470.36,   86.38,  462.47,   85.21, 2818.33,  522.98,     94320, 3341.31,   8661.15,   1169.01,   9830.16
2025-11-20,09:23:12.893,  985.49,  142.32,  979.38,  141.27,  974.74,  142.18,  972.85,  139.30,  978.17,  137.96,  973.06,  138.67, 5863.69,  841.70,    403100, 6705.39,  458.20,   95.25,  471.93,   92.97,  467.08,  101.80,  444.22,   93.55,  455.90,   94.34,  465.43,   92.81, 2762.75,  570.72,     99220, 3333.47,   8626.44,   1412.42,  10038.86
2025-11-20,09:23:12.943,  994.49,  140.29,  986.07,  140.69,  996.05,  141.31,  992.52,  139.90,  990.47,  138.46,  983.43,  138.49, 5943.02,  839.13,    365600, 6782.14,  451.42,   92.83,  454.13,   92.57,  486.66,  101.83,  462.62,   92.94,  456.07,   93.64,  446.97,   92.27, 2757.86,  566.08,     93080, 3323.95,   8700.88,   1405.21,  10106.09
