[2025-11-20 09:21:12.200384] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:39.494286] GPU 0     0.747        0.652        0.581        
[2025-11-20 09:23:39.547759] GPU 0     0.744        0.649        0.579        
[2025-11-20 09:23:39.601225] GPU 0     0.767        0.670        0.598        
[2025-11-20 09:23:39.654483] GPU 0     0.748        0.653        0.583        
[2025-11-20 09:23:39.707850] GPU 0     0.742        0.648        0.576        
[2025-11-20 09:23:39.758023] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:39.758153] ID                                               
[2025-11-20 09:23:39.761328] GPU 0     0.748        0.653        0.584        
[2025-11-20 09:23:39.817042] GPU 0     0.743        0.649        0.580        
[2025-11-20 09:23:39.872887] GPU 0     0.746        0.652        0.582        
[2025-11-20 09:23:39.925375] GPU 0     0.745        0.649        0.579        
[2025-11-20 09:23:39.978101] GPU 0     0.754        0.659        0.588        
[2025-11-20 09:23:40.030702] GPU 0     0.747        0.652        0.580        
[2025-11-20 09:23:40.083304] GPU 0     0.745        0.650        0.581        
[2025-11-20 09:23:40.135970] GPU 0     0.730        0.638        0.571        
[2025-11-20 09:23:40.188505] GPU 0     0.743        0.649        0.580        
[2025-11-20 09:23:40.241174] GPU 0     0.742        0.648        0.578        
[2025-11-20 09:23:40.294007] GPU 0     0.760        0.664        0.593        
[2025-11-20 09:23:40.346644] GPU 0     0.760        0.664        0.593        
[2025-11-20 09:23:40.399528] GPU 0     0.732        0.642        0.566        
[2025-11-20 09:23:40.452248] GPU 0     0.736        0.651        0.572        
[2025-11-20 09:23:40.502438] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:40.502553] ID                                               
[2025-11-20 09:23:40.504717] GPU 0     0.746        0.652        0.582        
[2025-11-20 09:23:40.557645] GPU 0     0.746        0.651        0.581        
[2025-11-20 09:23:40.610347] GPU 0     0.752        0.657        0.586        
[2025-11-20 09:23:40.663084] GPU 0     0.728        0.636        0.567        
[2025-11-20 09:23:40.715820] GPU 0     0.757        0.661        0.591        
[2025-11-20 09:23:40.769154] GPU 0     0.744        0.650        0.580        
[2025-11-20 09:23:40.822455] GPU 0     0.753        0.657        0.584        
[2025-11-20 09:23:40.875898] GPU 0     0.747        0.653        0.583        
[2025-11-20 09:23:40.929501] GPU 0     0.751        0.655        0.583        
[2025-11-20 09:23:40.982910] GPU 0     0.665        0.471        0.399        
[2025-11-20 09:23:41.036269] GPU 0     0.766        0.602        0.526        
[2025-11-20 09:23:41.089590] GPU 0     0.735        0.641        0.571        
[2025-11-20 09:23:41.142796] GPU 0     0.746        0.651        0.581        
[2025-11-20 09:23:41.196365] GPU 0     0.768        0.671        0.599        
[2025-11-20 09:23:41.246514] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:41.246650] ID                                               
[2025-11-20 09:23:41.249760] GPU 0     0.740        0.647        0.579        
[2025-11-20 09:23:41.303247] GPU 0     0.740        0.647        0.579        
[2025-11-20 09:23:41.356556] GPU 0     0.741        0.647        0.578        
[2025-11-20 09:23:41.409641] GPU 0     0.733        0.641        0.572        
[2025-11-20 09:23:41.463031] GPU 0     0.733        0.641        0.572        
[2025-11-20 09:23:41.516420] GPU 0     0.738        0.645        0.576        
[2025-11-20 09:23:41.569792] GPU 0     0.734        0.641        0.572        
[2025-11-20 09:23:41.623204] GPU 0     0.734        0.641        0.572        
[2025-11-20 09:23:41.676539] GPU 0     0.737        0.643        0.574        
[2025-11-20 09:23:41.728801] GPU 0     0.750        0.655        0.585        
[2025-11-20 09:23:41.782203] GPU 0     0.735        0.642        0.574        
[2025-11-20 09:23:41.835458] GPU 0     0.742        0.648        0.580        
[2025-11-20 09:23:41.888733] GPU 0     0.749        0.655        0.585        
[2025-11-20 09:23:41.942055] GPU 0     0.745        0.649        0.576        
[2025-11-20 09:23:41.992240] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:41.992365] ID                                               
[2025-11-20 09:23:41.995399] GPU 0     0.735        0.642        0.573        
[2025-11-20 09:23:42.047966] GPU 0     0.743        0.649        0.579        
[2025-11-20 09:23:42.101334] GPU 0     0.738        0.644        0.575        
[2025-11-20 09:23:42.154659] GPU 0     0.744        0.650        0.581        
[2025-11-20 09:23:42.207957] GPU 0     0.764        0.667        0.596        
[2025-11-20 09:23:42.261216] GPU 0     0.748        0.653        0.580        
[2025-11-20 09:23:42.314534] GPU 0     0.748        0.653        0.583        
[2025-11-20 09:23:42.367871] GPU 0     0.747        0.652        0.583        
[2025-11-20 09:23:42.421137] GPU 0     0.749        0.654        0.583        
[2025-11-20 09:23:42.474440] GPU 0     0.746        0.652        0.582        
[2025-11-20 09:23:42.527763] GPU 0     0.749        0.654        0.585        
[2025-11-20 09:23:42.580992] GPU 0     0.747        0.653        0.582        
[2025-11-20 09:23:42.634349] GPU 0     0.758        0.662        0.590        
[2025-11-20 09:23:42.687674] GPU 0     0.754        0.658        0.585        
[2025-11-20 09:23:42.737860] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:42.737988] ID                                               
[2025-11-20 09:23:42.740942] GPU 0     0.746        0.652        0.581        
[2025-11-20 09:23:42.794367] GPU 0     0.745        0.651        0.581        
[2025-11-20 09:23:42.847747] GPU 0     0.738        0.645        0.576        
[2025-11-20 09:23:42.900984] GPU 0     0.742        0.649        0.578        
[2025-11-20 09:23:42.954423] GPU 0     0.743        0.648        0.578        
[2025-11-20 09:23:43.007765] GPU 0     0.739        0.645        0.576        
[2025-11-20 09:23:43.060883] GPU 0     0.739        0.645        0.577        
[2025-11-20 09:23:43.114224] GPU 0     0.748        0.654        0.583        
[2025-11-20 09:23:43.167492] GPU 0     0.721        0.630        0.563        
[2025-11-20 09:23:43.220688] GPU 0     0.739        0.645        0.577        
[2025-11-20 09:23:43.273949] GPU 0     0.757        0.661        0.588        
[2025-11-20 09:23:43.327182] GPU 0     0.739        0.646        0.577        
[2025-11-20 09:23:43.380490] GPU 0     0.734        0.641        0.572        
[2025-11-20 09:23:43.433836] GPU 0     0.745        0.650        0.581        
[2025-11-20 09:23:43.484023] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:43.484153] ID                                               
[2025-11-20 09:23:43.487124] GPU 0     0.747        0.653        0.582        
[2025-11-20 09:23:43.540426] GPU 0     0.761        0.664        0.591        
[2025-11-20 09:23:43.593773] GPU 0     0.746        0.651        0.580        
[2025-11-20 09:23:43.646895] GPU 0     0.749        0.654        0.584        
[2025-11-20 09:23:43.700239] GPU 0     0.746        0.652        0.582        
[2025-11-20 09:23:43.753525] GPU 0     0.749        0.654        0.584        
[2025-11-20 09:23:43.806961] GPU 0     0.749        0.654        0.582        
[2025-11-20 09:23:43.860297] GPU 0     0.623        0.338        0.384        
[2025-11-20 09:23:43.913714] GPU 0     0.747        0.654        0.585        
[2025-11-20 09:23:43.967077] GPU 0     0.743        0.648        0.577        
[2025-11-20 09:23:44.020323] GPU 0     0.743        0.648        0.577        
[2025-11-20 09:23:44.072525] GPU 0     0.743        0.648        0.577        
[2025-11-20 09:23:44.124911] GPU 0     0.749        0.654        0.583        
[2025-11-20 09:23:44.178296] GPU 0     0.749        0.654        0.583        
[2025-11-20 09:23:44.228354] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:44.228482] ID                                               
[2025-11-20 09:23:44.231594] GPU 0     0.748        0.653        0.583        
[2025-11-20 09:23:44.284753] GPU 0     0.744        0.649        0.580        
[2025-11-20 09:23:44.337997] GPU 0     0.746        0.651        0.581        
[2025-11-20 09:23:44.391394] GPU 0     0.763        0.666        0.592        
[2025-11-20 09:23:44.444634] GPU 0     0.735        0.642        0.574        
[2025-11-20 09:23:44.497931] GPU 0     0.746        0.652        0.582        
[2025-11-20 09:23:44.551167] GPU 0     0.752        0.657        0.584        
[2025-11-20 09:23:44.604323] GPU 0     0.742        0.650        0.581        
[2025-11-20 09:23:44.657652] GPU 0     0.741        0.646        0.573        
[2025-11-20 09:23:44.710882] GPU 0     0.736        0.643        0.574        
[2025-11-20 09:23:44.763891] GPU 0     0.735        0.642        0.573        
[2025-11-20 09:23:44.817171] GPU 0     0.741        0.648        0.579        
[2025-11-20 09:23:44.870463] GPU 0     0.737        0.644        0.577        
[2025-11-20 09:23:44.923701] GPU 0     0.754        0.659        0.587        
[2025-11-20 09:23:44.973884] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:44.974009] ID                                               
[2025-11-20 09:23:44.976985] GPU 0     0.739        0.645        0.575        
[2025-11-20 09:23:45.030007] GPU 0     0.746        0.652        0.582        
[2025-11-20 09:23:45.083274] GPU 0     0.732        0.641        0.571        
[2025-11-20 09:23:45.136533] GPU 0     0.737        0.644        0.575        
[2025-11-20 09:23:45.189888] GPU 0     0.743        0.648        0.579        
[2025-11-20 09:23:45.242629] GPU 0     0.740        0.646        0.577        
[2025-11-20 09:23:45.295959] GPU 0     0.750        0.655        0.586        
[2025-11-20 09:23:45.349252] GPU 0     0.762        0.665        0.590        
[2025-11-20 09:23:45.402546] GPU 0     0.746        0.652        0.581        
[2025-11-20 09:23:45.455866] GPU 0     0.746        0.651        0.581        
[2025-11-20 09:23:45.508937] GPU 0     0.756        0.660        0.588        
[2025-11-20 09:23:45.562242] GPU 0     0.743        0.648        0.577        
[2025-11-20 09:23:45.615452] GPU 0     0.736        0.643        0.574        
[2025-11-20 09:23:45.668643] GPU 0     0.752        0.656        0.584        
[2025-11-20 09:23:45.718835] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:45.718965] ID                                               
[2025-11-20 09:23:45.721902] GPU 0     0.742        0.648        0.579        
[2025-11-20 09:23:45.775188] GPU 0     0.746        0.651        0.581        
[2025-11-20 09:23:45.828347] GPU 0     0.756        0.659        0.586        
[2025-11-20 09:23:45.881600] GPU 0     0.739        0.645        0.577        
[2025-11-20 09:23:45.934866] GPU 0     0.749        0.654        0.584        
[2025-11-20 09:23:45.988066] GPU 0     0.764        0.667        0.592        
[2025-11-20 09:23:46.041365] GPU 0     0.746        0.651        0.581        
[2025-11-20 09:23:46.094711] GPU 0     0.748        0.653        0.582        
[2025-11-20 09:23:46.148083] GPU 0     0.745        0.651        0.581        
[2025-11-20 09:23:46.201368] GPU 0     0.746        0.651        0.581        
[2025-11-20 09:23:46.254602] GPU 0     0.740        0.646        0.577        
[2025-11-20 09:23:46.307815] GPU 0     0.757        0.661        0.588        
[2025-11-20 09:23:46.361036] GPU 0     0.743        0.650        0.578        
[2025-11-20 09:23:46.414289] GPU 0     0.750        0.654        0.581        
[2025-11-20 09:23:46.464386] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:46.464520] ID                                               
[2025-11-20 09:23:46.467547] GPU 0     0.745        0.651        0.581        
[2025-11-20 09:23:46.520814] GPU 0     0.745        0.651        0.581        
[2025-11-20 09:23:46.574031] GPU 0     0.750        0.654        0.584        
[2025-11-20 09:23:46.627480] GPU 0     0.741        0.647        0.577        
[2025-11-20 09:23:46.680833] GPU 0     0.745        0.651        0.581        
[2025-11-20 09:23:46.734214] GPU 0     0.751        0.656        0.586        
[2025-11-20 09:23:46.787668] GPU 0     0.604        0.324        0.372        
[2025-11-20 09:23:46.841053] GPU 0     0.761        0.666        0.596        
[2025-11-20 09:23:46.894338] GPU 0     0.749        0.653        0.579        
[2025-11-20 09:23:46.947833] GPU 0     0.748        0.654        0.583        
[2025-11-20 09:23:47.001335] GPU 0     0.738        0.644        0.575        
[2025-11-20 09:23:47.054649] GPU 0     0.363        0.186        0.157        
[2025-11-20 09:23:47.108049] GPU 0     0.961        0.420        0.339        
[2025-11-20 09:23:47.161416] GPU 0     0.961        0.418        0.333        
[2025-11-20 09:23:47.211581] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:47.211707] ID                                               
[2025-11-20 09:23:47.214825] GPU 0     0.873        0.425        0.351        
[2025-11-20 09:23:47.268101] GPU 0     0.730        0.639        0.575        
[2025-11-20 09:23:47.321314] GPU 0     0.739        0.645        0.578        
[2025-11-20 09:23:47.374505] GPU 0     0.745        0.643        0.575        
[2025-11-20 09:23:47.427624] GPU 0     0.739        0.645        0.578        
[2025-11-20 09:23:47.480951] GPU 0     0.736        0.642        0.576        
[2025-11-20 09:23:47.534306] GPU 0     0.744        0.649        0.580        
[2025-11-20 09:23:47.587670] GPU 0     0.746        0.651        0.584        
[2025-11-20 09:23:47.641067] GPU 0     0.747        0.651        0.583        
[2025-11-20 09:23:47.694405] GPU 0     0.764        0.666        0.595        
[2025-11-20 09:23:47.747900] GPU 0     0.744        0.649        0.581        
[2025-11-20 09:23:47.801344] GPU 0     0.747        0.651        0.582        
[2025-11-20 09:23:47.854814] GPU 0     0.745        0.650        0.581        
[2025-11-20 09:23:47.908237] GPU 0     0.745        0.650        0.581        
[2025-11-20 09:23:47.958377] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:47.958509] ID                                               
[2025-11-20 09:23:47.961690] GPU 0     0.748        0.652        0.584        
[2025-11-20 09:23:48.015151] GPU 0     0.746        0.650        0.581        
[2025-11-20 09:23:48.068513] GPU 0     0.758        0.661        0.589        
[2025-11-20 09:23:48.121747] GPU 0     0.744        0.649        0.581        
[2025-11-20 09:23:48.175117] GPU 0     0.735        0.642        0.575        
[2025-11-20 09:23:48.228493] GPU 0     0.746        0.651        0.583        
[2025-11-20 09:23:48.281864] GPU 0     0.747        0.651        0.581        
[2025-11-20 09:23:48.335245] GPU 0     0.744        0.648        0.579        
[2025-11-20 09:23:48.388533] GPU 0     0.747        0.651        0.582        
[2025-11-20 09:23:48.441831] GPU 0     0.755        0.658        0.589        
[2025-11-20 09:23:48.495242] GPU 0     0.758        0.661        0.589        
[2025-11-20 09:23:48.548536] GPU 0     0.746        0.650        0.582        
[2025-11-20 09:23:48.601962] GPU 0     0.746        0.650        0.581        
[2025-11-20 09:23:48.655262] GPU 0     0.747        0.652        0.584        
[2025-11-20 09:23:48.705443] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:48.705574] ID                                               
[2025-11-20 09:23:48.708566] GPU 0     0.745        0.650        0.582        
[2025-11-20 09:23:48.761940] GPU 0     0.751        0.655        0.586        
[2025-11-20 09:23:48.815351] GPU 0     0.758        0.660        0.589        
[2025-11-20 09:23:48.868463] GPU 0     0.748        0.652        0.583        
[2025-11-20 09:23:48.921859] GPU 0     0.753        0.656        0.588        
[2025-11-20 09:23:48.975265] GPU 0     0.745        0.649        0.579        
[2025-11-20 09:23:49.028539] GPU 0     0.748        0.653        0.584        
[2025-11-20 09:23:49.081937] GPU 0     0.745        0.650        0.582        
[2025-11-20 09:23:49.135012] GPU 0     0.745        0.650        0.582        
[2025-11-20 09:23:49.187511] GPU 0     0.745        0.650        0.582        
[2025-11-20 09:23:49.240797] GPU 0     0.749        0.653        0.584        
[2025-11-20 09:23:49.294032] GPU 0     0.744        0.649        0.581        
[2025-11-20 09:23:49.347412] GPU 0     0.768        0.670        0.599        
[2025-11-20 09:23:49.400780] GPU 0     0.742        0.646        0.576        
[2025-11-20 09:23:49.450953] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:49.451078] ID                                               
[2025-11-20 09:23:49.454129] GPU 0     0.746        0.651        0.583        
[2025-11-20 09:23:49.507523] GPU 0     0.749        0.653        0.585        
[2025-11-20 09:23:49.560944] GPU 0     0.754        0.657        0.587        
[2025-11-20 09:23:49.614211] GPU 0     0.745        0.649        0.581        
[2025-11-20 09:23:49.667568] GPU 0     0.749        0.653        0.586        
[2025-11-20 09:23:49.720589] GPU 0     0.747        0.651        0.583        
[2025-11-20 09:23:49.774026] GPU 0     0.746        0.651        0.582        
[2025-11-20 09:23:49.827348] GPU 0     0.749        0.652        0.584        
[2025-11-20 09:23:49.880671] GPU 0     0.746        0.650        0.581        
[2025-11-20 09:23:49.933970] GPU 0     0.765        0.667        0.596        
[2025-11-20 09:23:49.987332] GPU 0     0.747        0.651        0.581        
[2025-11-20 09:23:50.040575] GPU 0     0.741        0.647        0.580        
[2025-11-20 09:23:50.093873] GPU 0     0.756        0.659        0.588        
[2025-11-20 09:23:50.147144] GPU 0     0.699        0.343        0.290        
[2025-11-20 09:23:50.197297] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:50.197443] ID                                               
[2025-11-20 09:23:50.200436] GPU 0     0.744        0.647        0.578        
[2025-11-20 09:23:50.253797] GPU 0     0.744        0.649        0.581        
[2025-11-20 09:23:50.307106] GPU 0     0.747        0.652        0.583        
[2025-11-20 09:23:50.360385] GPU 0     0.745        0.650        0.582        
[2025-11-20 09:23:50.413743] GPU 0     0.745        0.650        0.582        
[2025-11-20 09:23:50.467084] GPU 0     0.764        0.666        0.595        
[2025-11-20 09:23:50.520387] GPU 0     0.741        0.645        0.577        
[2025-11-20 09:23:50.573744] GPU 0     0.738        0.644        0.577        
[2025-11-20 09:23:50.627183] GPU 0     0.743        0.648        0.579        
[2025-11-20 09:23:50.680577] GPU 0     0.746        0.650        0.582        
[2025-11-20 09:23:50.734089] GPU 0     0.748        0.652        0.583        
[2025-11-20 09:23:50.787498] GPU 0     0.745        0.650        0.582        
[2025-11-20 09:23:50.840811] GPU 0     0.766        0.667        0.596        
[2025-11-20 09:23:50.894229] GPU 0     0.746        0.650        0.580        
[2025-11-20 09:23:50.944334] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:50.944464] ID                                               
[2025-11-20 09:23:50.947535] GPU 0     0.747        0.651        0.581        
[2025-11-20 09:23:51.000249] GPU 0     0.745        0.649        0.581        
[2025-11-20 09:23:51.053666] GPU 0     0.748        0.653        0.585        
[2025-11-20 09:23:51.107015] GPU 0     0.731        0.637        0.570        
[2025-11-20 09:23:51.160473] GPU 0     0.736        0.642        0.575        
[2025-11-20 09:23:51.213927] GPU 0     0.752        0.656        0.587        
[2025-11-20 09:23:51.267348] GPU 0     0.740        0.645        0.576        
[2025-11-20 09:23:51.320661] GPU 0     0.729        0.636        0.570        
[2025-11-20 09:23:51.373825] GPU 0     0.738        0.643        0.577        
[2025-11-20 09:23:51.427198] GPU 0     0.739        0.645        0.577        
[2025-11-20 09:23:51.480555] GPU 0     0.735        0.641        0.575        
[2025-11-20 09:23:51.533918] GPU 0     0.745        0.650        0.582        
[2025-11-20 09:23:51.587115] GPU 0     0.752        0.656        0.585        
[2025-11-20 09:23:51.640450] GPU 0     0.732        0.639        0.573        
[2025-11-20 09:23:51.690552] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:51.690687] ID                                               
[2025-11-20 09:23:51.693851] GPU 0     0.745        0.650        0.583        
[2025-11-20 09:23:51.747244] GPU 0     0.727        0.634        0.568        
[2025-11-20 09:23:51.800137] GPU 0     0.765        0.667        0.595        
[2025-11-20 09:23:51.853566] GPU 0     0.744        0.648        0.581        
[2025-11-20 09:23:51.906977] GPU 0     0.739        0.645        0.577        
[2025-11-20 09:23:51.960338] GPU 0     0.758        0.660        0.589        
[2025-11-20 09:23:52.013839] GPU 0     0.748        0.652        0.585        
[2025-11-20 09:23:52.067136] GPU 0     0.750        0.653        0.582        
[2025-11-20 09:23:52.120487] GPU 0     0.747        0.651        0.582        
[2025-11-20 09:23:52.173873] GPU 0     0.750        0.654        0.585        
[2025-11-20 09:23:52.227213] GPU 0     0.751        0.654        0.585        
[2025-11-20 09:23:52.280044] GPU 0     0.744        0.648        0.580        
[2025-11-20 09:23:52.333371] GPU 0     0.741        0.646        0.579        
[2025-11-20 09:23:52.386015] GPU 0     0.743        0.648        0.580        
[2025-11-20 09:23:52.436215] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:52.436363] ID                                               
[2025-11-20 09:23:52.439396] GPU 0     0.746        0.650        0.582        
[2025-11-20 09:23:52.492503] GPU 0     0.745        0.650        0.582        
[2025-11-20 09:23:52.546626] GPU 0     0.745        0.650        0.582        
[2025-11-20 09:23:52.600021] GPU 0     0.757        0.660        0.591        
[2025-11-20 09:23:52.652768] GPU 0     0.741        0.646        0.579        
[2025-11-20 09:23:52.705982] GPU 0     0.745        0.650        0.581        
[2025-11-20 09:23:52.758842] GPU 0     0.747        0.651        0.583        
[2025-11-20 09:23:52.812008] GPU 0     0.743        0.648        0.580        
[2025-11-20 09:23:52.864726] GPU 0     0.748        0.652        0.583        
[2025-11-20 09:23:52.917701] GPU 0     0.749        0.653        0.583        
[2025-11-20 09:23:52.970697] GPU 0     0.480        0.419        0.379        
[2025-11-20 09:23:53.023718] GPU 0     0.952        0.404        0.326        
[2025-11-20 09:23:53.076596] GPU 0     0.957        0.403        0.319        
[2025-11-20 09:23:53.129572] GPU 0     0.956        0.404        0.322        
[2025-11-20 09:23:53.179729] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:53.179859] ID                                               
[2025-11-20 09:23:53.182329] GPU 0     0.726        0.588        0.518        
[2025-11-20 09:23:53.235531] GPU 0     0.759        0.664        0.583        
[2025-11-20 09:23:53.288371] GPU 0     0.750        0.655        0.574        
[2025-11-20 09:23:53.341516] GPU 0     0.752        0.657        0.578        
[2025-11-20 09:23:53.394398] GPU 0     0.738        0.644        0.579        
[2025-11-20 09:23:53.447466] GPU 0     0.756        0.657        0.592        
[2025-11-20 09:23:53.500406] GPU 0     0.748        0.650        0.586        
[2025-11-20 09:23:53.553517] GPU 0     0.745        0.648        0.586        
[2025-11-20 09:23:53.606394] GPU 0     0.746        0.649        0.587        
[2025-11-20 09:23:53.659530] GPU 0     0.744        0.647        0.583        
[2025-11-20 09:23:53.712413] GPU 0     0.743        0.647        0.584        
[2025-11-20 09:23:53.765573] GPU 0     0.744        0.647        0.586        
[2025-11-20 09:23:53.818437] GPU 0     0.745        0.645        0.582        
[2025-11-20 09:23:53.871587] GPU 0     0.744        0.643        0.582        
[2025-11-20 09:23:53.921789] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:53.921917] ID                                               
[2025-11-20 09:23:53.924516] GPU 0     0.747        0.645        0.584        
[2025-11-20 09:23:53.977601] GPU 0     0.746        0.644        0.582        
[2025-11-20 09:23:54.030495] GPU 0     0.746        0.645        0.583        
[2025-11-20 09:23:54.083620] GPU 0     0.755        0.653        0.591        
[2025-11-20 09:23:54.136511] GPU 0     0.738        0.638        0.577        
[2025-11-20 09:23:54.189601] GPU 0     0.762        0.658        0.594        
[2025-11-20 09:23:54.242273] GPU 0     0.762        0.658        0.594        
[2025-11-20 09:23:54.294836] GPU 0     0.762        0.658        0.594        
[2025-11-20 09:23:54.347703] GPU 0     0.738        0.637        0.576        
[2025-11-20 09:23:54.400629] GPU 0     0.748        0.646        0.583        
[2025-11-20 09:23:54.453633] GPU 0     0.746        0.644        0.582        
[2025-11-20 09:23:54.506834] GPU 0     0.748        0.645        0.581        
[2025-11-20 09:23:54.559752] GPU 0     0.745        0.644        0.582        
[2025-11-20 09:23:54.612880] GPU 0     0.742        0.641        0.578        
[2025-11-20 09:23:54.663069] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:54.663194] ID                                               
[2025-11-20 09:23:54.665699] GPU 0     0.737        0.637        0.574        
[2025-11-20 09:23:54.718747] GPU 0     0.751        0.649        0.587        
[2025-11-20 09:23:54.771620] GPU 0     0.742        0.640        0.575        
[2025-11-20 09:23:54.824728] GPU 0     0.730        0.631        0.568        
[2025-11-20 09:23:54.877637] GPU 0     0.742        0.641        0.579        
[2025-11-20 09:23:54.930918] GPU 0     0.744        0.642        0.580        
[2025-11-20 09:23:54.983936] GPU 0     0.749        0.647        0.583        
[2025-11-20 09:23:55.036935] GPU 0     0.759        0.655        0.589        
[2025-11-20 09:23:55.089775] GPU 0     0.719        0.616        0.553        
[2025-11-20 09:23:55.143037] GPU 0     0.730        0.636        0.571        
[2025-11-20 09:23:55.196000] GPU 0     0.746        0.650        0.581        
[2025-11-20 09:23:55.249346] GPU 0     0.729        0.636        0.570        
[2025-11-20 09:23:55.302213] GPU 0     0.737        0.642        0.576        
[2025-11-20 09:23:55.355403] GPU 0     0.733        0.639        0.572        
[2025-11-20 09:23:55.405588] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:55.405715] ID                                               
[2025-11-20 09:23:55.408372] GPU 0     0.749        0.653        0.583        
[2025-11-20 09:23:55.461588] GPU 0     0.743        0.648        0.581        
[2025-11-20 09:23:55.514461] GPU 0     0.745        0.651        0.577        
[2025-11-20 09:23:55.567669] GPU 0     0.737        0.644        0.569        
[2025-11-20 09:23:55.620531] GPU 0     0.762        0.666        0.585        
[2025-11-20 09:23:55.673674] GPU 0     0.747        0.653        0.576        
[2025-11-20 09:23:55.726367] GPU 0     0.748        0.654        0.576        
[2025-11-20 09:23:55.779476] GPU 0     0.746        0.652        0.576        
[2025-11-20 09:23:55.832415] GPU 0     0.750        0.655        0.577        
[2025-11-20 09:23:55.885537] GPU 0     0.759        0.663        0.585        
[2025-11-20 09:23:55.938332] GPU 0     0.750        0.656        0.578        
[2025-11-20 09:23:55.991478] GPU 0     0.746        0.651        0.581        
[2025-11-20 09:23:56.044346] GPU 0     0.580        0.446        0.396        
[2025-11-20 09:23:56.097123] GPU 0     0.934        0.369        0.310        
[2025-11-20 09:23:56.147322] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:56.147448] ID                                               
[2025-11-20 09:23:56.149973] GPU 0     0.894        0.367        0.310        
[2025-11-20 09:23:56.203138] GPU 0     0.757        0.656        0.589        
[2025-11-20 09:23:56.256034] GPU 0     0.741        0.641        0.575        
[2025-11-20 09:23:56.309244] GPU 0     0.741        0.640        0.574        
[2025-11-20 09:23:56.362099] GPU 0     0.744        0.644        0.578        
[2025-11-20 09:23:56.415009] GPU 0     0.743        0.642        0.576        
[2025-11-20 09:23:56.467965] GPU 0     0.748        0.646        0.580        
[2025-11-20 09:23:56.521202] GPU 0     0.749        0.647        0.581        
[2025-11-20 09:23:56.574068] GPU 0     0.746        0.645        0.579        
[2025-11-20 09:23:56.627331] GPU 0     0.744        0.644        0.577        
[2025-11-20 09:23:56.680254] GPU 0     0.744        0.641        0.574        
[2025-11-20 09:23:56.733448] GPU 0     0.763        0.659        0.590        
[2025-11-20 09:23:56.786395] GPU 0     0.747        0.645        0.578        
[2025-11-20 09:23:56.839558] GPU 0     0.746        0.645        0.579        
[2025-11-20 09:23:56.889748] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:56.889873] ID                                               
[2025-11-20 09:23:56.892445] GPU 0     0.745        0.644        0.579        
[2025-11-20 09:23:56.945678] GPU 0     0.745        0.644        0.578        
[2025-11-20 09:23:56.998572] GPU 0     0.748        0.647        0.580        
[2025-11-20 09:23:57.051756] GPU 0     0.745        0.642        0.576        
[2025-11-20 09:23:57.104561] GPU 0     0.766        0.662        0.594        
[2025-11-20 09:23:57.157874] GPU 0     0.734        0.634        0.568        
[2025-11-20 09:23:57.210818] GPU 0     0.747        0.645        0.578        
[2025-11-20 09:23:57.264059] GPU 0     0.765        0.659        0.589        
[2025-11-20 09:23:57.316876] GPU 0     0.748        0.647        0.581        
[2025-11-20 09:23:57.370116] GPU 0     0.742        0.640        0.573        
[2025-11-20 09:23:57.423085] GPU 0     0.746        0.645        0.579        
[2025-11-20 09:23:57.476352] GPU 0     0.743        0.642        0.576        
[2025-11-20 09:23:57.529365] GPU 0     0.748        0.646        0.580        
[2025-11-20 09:23:57.582669] GPU 0     0.744        0.642        0.575        
[2025-11-20 09:23:57.632850] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:23:57.632978] ID                                               
[2025-11-20 09:23:57.635578] GPU 0     0.763        0.659        0.590        
[2025-11-20 09:23:57.688824] GPU 0     0.746        0.644        0.577        
[2025-11-20 09:23:57.741759] GPU 0     0.747        0.645        0.579        
