,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
2026-06-02,06:20:00.848,   72.02,   98.37,   71.77,   98.05,   74.28,  101.53,   64.37,   97.36,   81.72,   96.97,   64.05,   96.68,  428.19,  588.96,     42360, 1017.15,   14.99,   14.79,   15.02,   15.02,   15.05,   15.06,   13.66,   14.06,   15.25,   15.43,   13.50,   13.86,   87.47,   88.22,     18820,  175.69,    515.66,    677.18,   1192.84
2026-06-02,06:20:00.899,   64.90,  120.59,   64.31,  118.98,   64.54,  119.75,   59.96,  118.36,   78.38,  119.31,   61.10,  119.44,  393.19,  716.44,     42980, 1109.63,   18.29,   10.86,   18.07,   10.66,   17.90,   10.58,   16.63,    9.80,   18.02,   10.92,   16.85,    9.88,  105.77,   62.71,     18820,  168.48,    498.97,    779.15,   1278.11
2026-06-02,06:20:00.949,   82.78,  110.42,   86.38,  115.49,   89.84,  119.63,   74.12,  111.27,   91.85,  111.28,   71.77,  108.05,  496.74,  676.14,     42600, 1172.89,   12.96,    9.37,   13.31,    9.32,   12.98,    9.30,   12.20,    8.63,   13.36,    9.73,   12.52,    8.75,   77.34,   55.10,     18720,  132.44,    574.08,    731.24,   1305.32
2026-06-02,06:20:00.999,   72.57,  130.73,   73.20,  130.05,   74.11,  131.40,   67.53,  128.24,   73.69,  129.60,   68.85,  130.45,  429.96,  780.48,     42000, 1210.45,   25.07,   15.49,   24.82,   15.02,   24.43,   15.09,   21.80,   13.97,   22.93,   15.04,   22.56,   14.03,  141.61,   88.63,     18720,  230.24,    571.57,    869.11,   1440.68
2026-06-02,06:20:01.049,   80.08,  130.39,   80.99,  130.71,   82.43,  132.96,   70.31,  127.22,   70.91,  127.52,   70.97,  127.17,  455.70,  775.97,     39350, 1231.67,   18.36,   13.80,   18.88,   14.49,   18.54,   13.98,   17.47,   13.16,   18.85,   14.43,   17.61,   13.29,  109.71,   83.15,     18348,  192.86,    565.40,    859.12,   1424.52
2026-06-02,06:20:01.099,   82.06,   77.18,   83.99,   78.64,   85.21,   81.67,   77.49,   76.92,   77.00,   76.28,   76.42,   75.08,  482.18,  465.77,     40560,  947.94,   26.29,   20.68,   26.26,   20.67,   25.63,   20.25,   22.81,   18.81,   23.86,   19.93,   22.64,   18.77,  147.49,  119.11,     18720,  266.59,    629.66,    584.87,   1214.53
2026-06-02,06:20:01.150,   78.97,  143.27,   78.48,  143.16,   79.93,  144.55,   71.07,  142.58,   71.16,  142.25,   70.76,  141.75,  450.36,  857.55,     40880, 1307.91,   22.11,   20.13,   21.94,   19.98,   21.15,   19.63,   18.85,   18.47,   19.85,   19.55,   19.04,   18.47,  122.94,  116.24,     18782,  239.18,    573.30,    973.79,   1547.09
2026-06-02,06:20:01.200,   71.46,  126.29,   70.89,  124.13,   73.30,  128.30,   63.33,  123.26,   62.10,  122.29,   63.01,  122.68,  404.08,  746.94,     41220, 1151.03,   20.80,   16.65,   21.20,   16.72,   20.46,   16.25,   18.86,   15.03,   20.17,   16.41,   18.73,   15.12,  120.22,   96.17,     18692,  216.39,    524.31,    843.11,   1367.42
2026-06-02,06:20:01.250,   72.07,   79.61,   74.51,   82.37,   75.57,   84.15,   66.06,   77.38,   66.84,   79.02,   66.21,   77.75,  421.26,  480.28,     40380,  901.54,   25.22,   16.84,   25.41,   16.99,   24.62,   16.41,   22.58,   15.74,   23.62,   16.74,   22.60,   15.54,  144.04,   98.26,     18720,  242.30,    565.30,    578.53,   1143.83
2026-06-02,06:20:01.300,  224.73,  245.34,  226.44,  245.96,  232.31,  253.42,  213.16,  242.08,  215.19,  244.44,  211.11,  239.75, 1322.95, 1470.99,     39880, 2793.94,   53.38,   35.90,   53.36,   36.26,   52.61,   35.59,   48.35,   33.39,   49.82,   34.83,   47.85,   32.91,  305.37,  208.89,     18760,  514.26,   1628.32,   1679.88,   3308.20
2026-06-02,06:20:01.350,  138.78,  120.84,  139.95,  121.69,  143.52,  126.72,  128.86,  119.96,  129.19,  120.53,  130.62,  121.86,  810.91,  731.61,     42200, 1542.53,   29.02,   27.39,   29.46,   27.69,   28.99,   27.42,   26.32,   26.11,   27.85,   27.55,   26.33,   25.99,  167.96,  162.15,     18720,  330.11,    978.88,    893.76,   1872.64
2026-06-02,06:20:01.400,   50.16,  116.13,   50.31,  116.38,   52.13,  118.35,   44.45,  115.91,   44.26,  115.48,   44.08,  114.94,  285.39,  697.18,     44380,  982.57,   15.80,    9.21,   16.11,    9.63,   15.68,    9.04,   14.82,    8.41,   15.57,    9.02,   14.80,    8.20,   92.79,   53.51,     18780,  146.30,    378.18,    750.68,   1128.87
2026-06-02,06:20:01.450,   42.13,  127.77,   42.44,  127.59,   42.28,  128.46,   35.76,  127.17,   36.09,  126.99,   35.82,  127.12,  234.51,  765.10,     43800,  999.61,   12.67,    7.56,   12.96,    7.70,   12.46,    7.68,   11.79,    6.96,   12.07,    7.30,   11.78,    6.90,   73.74,   44.09,     18660,  117.83,    308.25,    809.19,   1117.44
2026-06-02,06:20:01.500,   98.28,  142.62,   98.22,  141.69,  102.91,  147.82,   92.77,  141.58,   92.43,  141.08,   91.17,  139.17,  575.77,  853.96,     46940, 1429.73,   34.51,   22.00,   34.90,   22.06,   34.50,   22.41,   31.41,   20.89,   32.34,   21.57,   31.22,   20.37,  198.87,  129.30,     18680,  328.17,    774.65,    983.26,   1757.90
2026-06-02,06:20:01.550,   79.91,  143.57,   78.76,  141.70,   80.45,  143.19,   70.27,  140.68,   69.90,  140.66,   70.07,  140.63,  449.38,  850.43,     38120, 1299.81,   22.70,   20.15,   22.80,   20.39,   22.43,   20.20,   21.11,   19.26,   22.12,   20.03,   20.95,   18.91,  132.12,  118.94,     18720,  251.06,    581.50,    969.37,   1550.87
2026-06-02,06:20:01.600,   60.05,   77.38,   60.63,   78.29,   61.25,   78.88,   56.02,   76.57,   56.45,   76.73,   56.53,   76.73,  350.92,  464.58,     40820,  815.50,   22.20,   17.59,   22.02,   17.58,   21.87,   17.48,   19.28,   16.44,   19.86,   17.15,   19.47,   16.40,  124.71,  102.63,     18680,  227.34,    475.63,    567.22,   1042.84
2026-06-02,06:20:01.651,  125.63,  154.02,  125.72,  153.16,  127.46,  156.50,  115.91,  152.65,  116.24,  153.05,  116.09,  152.58,  727.06,  921.95,     40260, 1649.01,   30.51,   26.86,   30.33,   26.59,   30.27,   26.58,   27.46,   24.82,   28.56,   26.04,   26.95,   24.63,  174.07,  155.53,     18720,  329.59,    901.12,   1077.48,   1978.60
2026-06-02,06:20:01.701,   39.22,   61.21,   39.53,   61.11,   39.20,   61.57,   34.39,   60.09,   33.99,   60.24,   34.16,   60.36,  220.49,  364.58,     41120,  585.07,    9.85,    7.30,   10.05,    7.43,    9.77,    7.14,    8.91,    6.45,    9.57,    7.20,    9.07,    6.52,   57.22,   42.04,     18720,   99.26,    277.71,    406.62,    684.33
2026-06-02,06:20:01.751,   57.13,  117.47,   57.22,  117.16,   57.21,  117.24,   51.71,  115.93,   52.02,  115.74,   51.85,  116.17,  327.14,  699.71,     40540, 1026.86,   16.08,    8.88,   16.15,    8.81,   15.85,    8.46,   15.03,    8.05,   15.46,    8.46,   15.06,    8.06,   93.63,   50.71,     18680,  144.34,    420.77,    750.42,   1171.20
2026-06-02,06:20:01.801,   51.32,  102.92,   51.23,  103.25,   50.69,  103.34,   43.13,  102.54,   43.19,  102.28,   43.22,  102.39,  282.77,  616.72,     39520,  899.49,   13.70,    7.60,   13.79,    7.48,   13.36,    7.21,   12.78,    7.00,   13.06,    7.22,   12.71,    6.78,   79.40,   43.29,     18700,  122.70,    362.17,    660.02,   1022.19
2026-06-02,06:20:01.852,   45.99,  106.84,   45.82,  106.98,   45.96,  107.42,   41.90,  106.49,   41.86,  106.54,   41.17,  106.42,  262.70,  640.70,     39800,  903.39,   12.63,    7.08,   12.47,    6.97,   12.47,    6.92,   11.81,    6.26,   12.39,    6.94,   11.74,    6.36,   73.51,   40.53,     18684,  114.05,    336.21,    681.23,   1017.44
2026-06-02,06:20:01.903,   42.40,  120.25,   41.93,  119.34,   42.08,  119.83,   37.26,  118.30,   37.31,  118.34,   37.52,  118.12,  238.50,  714.17,     44640,  952.67,   16.08,    8.52,   15.90,    8.38,   15.59,    8.07,   14.53,    7.52,   15.03,    7.92,   14.49,    7.44,   91.61,   47.84,     19060,  139.46,    330.11,    762.02,   1092.13
2026-06-02,06:20:01.953,   78.03,  129.34,   77.90,  128.98,   78.28,  129.66,   69.68,  128.01,   69.94,  127.88,   69.63,  127.85,  443.46,  771.73,     45040, 1215.19,   22.33,   16.72,   22.36,   16.28,   22.15,   16.50,   20.05,   15.33,   20.51,   16.01,   19.66,   14.93,  127.05,   95.79,     18720,  222.84,    570.51,    867.51,   1438.02
2026-06-02,06:20:02.003,  140.67,  156.71,  140.01,  154.64,  141.12,  155.99,  131.11,  153.18,  130.89,  153.78,  131.50,  153.75,  815.29,  928.06,     44460, 1743.35,   87.22,   59.76,   86.00,   59.21,   85.76,   58.89,   80.52,   56.89,   80.68,   56.95,   79.47,   55.99,  499.65,  347.69,     18700,  847.34,   1314.95,   1275.74,   2590.69
2026-06-02,06:20:02.053,   82.19,   78.51,   83.59,   79.24,   92.91,   88.03,   83.42,   81.88,   83.93,   83.15,   81.20,   79.38,  507.25,  490.19,     44360,  997.44,   39.00,   38.18,   44.36,   43.32,   41.15,   39.91,   36.99,   36.95,   34.85,   34.63,   41.19,   40.44,  237.54,  233.42,     18700,  470.96,    744.79,    723.61,   1468.40
2026-06-02,06:20:02.102,  103.12,  144.76,  104.09,  145.20,  118.35,  159.02,   98.47,  146.58,  100.20,  149.29,   95.21,  144.14,  619.44,  889.00,     38860, 1508.44,   81.98,   84.75,   86.69,   89.34,   79.51,   82.05,   74.73,   78.44,   71.40,   75.51,   79.95,   83.60,  474.27,  493.69,     18380,  967.96,   1093.72,   1382.68,   2476.40
2026-06-02,06:20:02.154,   82.33,  136.80,   81.11,  135.78,   82.87,  137.51,   73.73,  134.82,   74.07,  134.90,   72.93,  134.53,  467.04,  814.34,     40560, 1281.38,   43.41,   38.86,   43.28,   38.40,   43.43,   38.88,   39.95,   36.72,   40.29,   37.03,   39.93,   36.01,  250.30,  225.89,     19060,  476.19,    717.34,   1040.23,   1757.56
2026-06-02,06:20:02.204,   52.33,   78.62,   51.64,   78.15,   52.20,   78.91,   48.90,   78.14,   49.26,   78.40,   49.37,   77.95,  303.70,  470.18,     40880,  773.88,   26.75,   21.19,   26.16,   20.39,   26.43,   21.30,   23.98,   20.19,   24.45,   20.62,   23.69,   19.73,  151.46,  123.42,     18680,  274.88,    455.16,    593.60,   1048.76
2026-06-02,06:20:02.254,   64.70,  125.90,   64.64,  125.11,   64.66,  125.59,   59.40,  125.82,   60.04,  125.97,   59.35,  125.48,  372.79,  753.87,     40980, 1126.65,   16.89,   18.12,   16.89,   18.29,   16.88,   18.13,   16.04,   17.78,   16.20,   17.79,   15.78,   17.48,   98.69,  107.60,     18720,  206.29,    471.48,    861.46,   1332.94
2026-06-02,06:20:02.304,  213.76,  171.01,  212.54,  170.00,  213.48,  171.59,  200.39,  168.25,  201.31,  168.10,  200.26,  167.61, 1241.74, 1016.56,     40580, 2258.30,   47.40,   34.34,   47.07,   33.62,   47.15,   33.90,   43.51,   32.44,   44.23,   33.69,   42.96,   32.17,  272.33,  200.14,     18720,  472.48,   1514.08,   1216.70,   2730.78
2026-06-02,06:20:02.354,  104.50,  114.62,  104.05,  114.51,  104.29,  114.78,   99.42,  113.73,   99.50,  114.06,   99.21,  113.82,  610.97,  685.51,     40160, 1296.49,   26.31,   22.09,   26.14,   21.80,   25.91,   21.72,   23.32,   20.47,   23.83,   21.11,   23.20,   20.73,  148.70,  127.91,     18760,  276.61,    759.67,    813.43,   1573.10
2026-06-02,06:20:02.404,   72.19,  140.50,   72.25,  139.89,   72.17,  140.04,   63.60,  139.37,   63.32,  138.60,   63.39,  138.71,  406.91,  837.11,     42800, 1244.02,   20.12,   15.25,   19.76,   14.96,   19.53,   14.88,   17.78,   13.55,   18.70,   14.20,   18.01,   13.43,  113.90,   86.27,     18720,  200.17,    520.82,    923.38,   1444.19
2026-06-02,06:20:02.454,   59.74,   96.72,   59.73,   96.16,   59.89,   97.00,   52.42,   94.95,   53.01,   95.82,   52.78,   95.28,  337.56,  575.93,     44520,  913.50,   15.92,   12.71,   16.08,   12.63,   15.75,   12.29,   14.22,   11.88,   14.70,   12.08,   14.41,   12.00,   91.08,   73.59,     18720,  164.67,    428.65,    649.52,   1078.17
2026-06-02,06:20:02.504,   80.97,  109.53,   80.66,  108.22,   80.68,  108.58,   75.76,  107.55,   76.15,  107.38,   75.53,  107.19,  469.74,  648.44,     42740, 1118.18,   21.88,   18.27,   21.90,   17.95,   21.55,   17.97,   19.46,   16.93,   20.27,   17.52,   19.24,   16.78,  124.30,  105.43,     18380,  229.72,    594.04,    753.87,   1347.91
2026-06-02,06:20:02.555,   62.03,  152.26,   61.82,  151.44,   62.05,  153.41,   54.12,  151.87,   54.50,  151.86,   53.94,  150.83,  348.46,  911.67,     46702, 1260.14,   17.47,   14.46,   16.90,   14.33,   17.00,   14.29,   15.23,   13.40,   15.90,   13.74,   15.07,   13.14,   97.55,   83.35,     18782,  180.90,    446.01,    995.03,   1441.04
2026-06-02,06:20:02.604,   52.16,  104.56,   52.68,  104.82,   51.95,  104.28,   46.07,  103.72,   46.93,  104.37,   46.70,  103.74,  296.49,  625.49,     40997,  921.98,   15.87,   11.40,   15.90,   11.19,   15.62,   11.41,   14.94,   10.98,   15.52,   11.44,   15.07,   11.05,   92.91,   67.47,     18713,  160.38,    389.40,    692.96,   1082.36
2026-06-02,06:20:02.654,   77.50,  124.02,   77.90,  123.10,   78.14,  124.13,   68.97,  121.79,   68.70,  122.10,   68.33,  121.19,  439.55,  736.32,     40280, 1175.87,   15.92,   10.41,   15.65,   10.14,   15.81,   10.02,   14.80,    9.46,   15.52,    9.96,   15.02,    9.38,   92.73,   59.38,     18740,  152.11,    532.28,    795.70,   1327.97
2026-06-02,06:20:02.704,   53.34,  118.48,   52.99,  117.83,   53.14,  118.18,   48.40,  116.58,   48.34,  115.71,   48.49,  115.92,  304.69,  702.70,     41080, 1007.39,   17.86,    9.78,   17.68,    9.77,   17.14,    9.47,   15.63,    9.00,   16.22,    9.24,   15.64,    8.86,  100.16,   56.11,     18700,  156.28,    404.85,    758.82,   1163.67
2026-06-02,06:20:02.754,   70.92,  133.24,   70.24,  131.77,   70.07,  132.90,   62.34,  132.12,   63.18,  132.59,   63.00,  131.87,  399.75,  794.50,     40920, 1194.25,   17.53,   15.80,   17.02,   15.50,   17.25,   15.73,   16.06,   15.07,   16.67,   15.61,   15.90,   14.89,  100.43,   92.59,     18720,  193.02,    500.18,    887.09,   1387.27
2026-06-02,06:20:02.807,   75.04,  122.22,   74.51,  121.16,   74.67,  122.15,   68.08,  121.33,   67.82,  121.79,   68.69,  121.07,  428.81,  729.71,     40825, 1158.52,   21.73,   13.72,   21.65,   13.64,   21.47,   13.87,   19.83,   13.25,   20.07,   13.59,   19.49,   13.15,  124.24,   81.22,     18804,  205.46,    553.05,    810.93,   1363.98
2026-06-02,06:20:02.857,   80.46,   96.81,   79.53,   95.70,   79.08,   96.07,   71.72,   94.69,   72.17,   94.69,   71.83,   94.42,  454.78,  572.38,     39580, 1027.17,   21.84,   18.85,   21.87,   18.67,   21.56,   18.58,   20.54,   17.95,   20.87,   18.42,   20.43,   17.64,  127.10,  110.11,     18820,  237.21,    581.88,    682.49,   1264.37
2026-06-02,06:20:02.907,   92.02,  158.94,   91.36,  157.63,   91.51,  158.13,   81.91,  155.81,   81.45,  156.57,   80.65,  155.30,  518.89,  942.39,     40340, 1461.28,   27.28,   13.06,   27.25,   13.02,   27.68,   13.36,   26.16,   12.58,   26.50,   12.76,   25.50,   11.97,  160.37,   76.75,     18720,  237.12,    679.27,   1019.14,   1698.41
2026-06-02,06:20:02.957,   46.50,  118.25,   46.02,  118.21,   46.00,  118.31,   40.31,  116.63,   40.88,  116.50,   40.33,  116.29,  260.03,  704.18,     47020,  964.21,   11.46,    6.42,   11.38,    6.18,   11.42,    6.18,   10.96,    6.01,   11.26,    6.14,   10.65,    5.76,   67.14,   36.69,     18700,  103.83,    327.17,    740.87,   1068.05
2026-06-02,06:20:03.008,   68.31,  152.58,   68.17,  152.20,   67.49,  152.22,   59.82,  150.57,   60.32,  150.97,   60.17,  150.14,  384.28,  908.68,     44420, 1292.96,   23.60,   11.77,   23.37,   11.64,   23.14,   11.47,   21.52,   10.71,   22.41,   11.14,   21.47,   10.56,  135.52,   67.30,     18680,  202.82,    519.80,    975.97,   1495.78
2026-06-02,06:20:03.058,   85.62,  137.50,   84.87,  135.87,   84.71,  137.16,   77.81,  134.75,   77.64,  134.84,   77.00,  134.05,  487.64,  814.18,     44740, 1301.82,   21.27,   19.47,   20.34,   19.07,   20.56,   19.17,   17.62,   17.70,   18.11,   18.42,   17.74,   17.79,  115.63,  111.62,     18800,  227.25,    603.27,    925.80,   1529.07
2026-06-02,06:20:03.108,   50.14,   39.57,   50.31,   38.92,   49.91,   39.37,   46.89,   38.90,   46.40,   38.92,   46.20,   38.17,  289.84,  233.85,     43420,  523.69,   13.69,   14.71,   13.82,   14.60,   13.51,   14.63,   11.85,   13.40,   12.38,   14.10,   11.66,   13.16,   76.91,   84.60,     18700,  161.51,    366.75,    318.45,    685.20
2026-06-02,06:20:03.158,   61.95,   85.15,   62.69,   84.67,   61.96,   85.05,   55.54,   84.95,   55.21,   84.63,   55.15,   84.33,  352.49,  508.78,     40640,  861.27,   16.51,   14.43,   16.07,   14.19,   15.94,   14.07,   13.82,   13.14,   14.30,   13.83,   13.74,   13.27,   90.37,   82.94,     18700,  173.31,    442.87,    591.72,   1034.58
2026-06-02,06:20:03.208,   52.65,   32.54,   52.88,   32.71,   52.48,   32.55,   49.75,   31.97,   50.20,   32.15,   50.48,   32.00,  308.42,  193.92,     40220,  502.34,   21.24,   19.58,   21.19,   19.56,   20.95,   19.26,   18.33,   18.24,   19.04,   18.61,   17.94,   17.89,  118.69,  113.16,     18700,  231.85,    427.11,    307.08,    734.18
2026-06-02,06:20:03.258,   86.51,   92.23,   86.82,   92.04,   87.27,   92.38,   83.01,   91.57,   83.28,   91.32,   82.65,   90.75,  509.54,  550.28,     41800, 1059.82,   24.02,   24.43,   24.24,   23.94,   23.72,   24.04,   21.44,   22.73,   22.21,   24.04,   21.70,   23.10,  137.34,  142.27,     18640,  279.61,    646.87,    692.56,   1339.43
2026-06-02,06:20:03.308,  150.78,  150.01,  151.25,  150.80,  151.06,  151.08,  142.39,  148.85,  142.67,  149.06,  141.69,  148.14,  879.84,  897.94,     39280, 1777.78,   22.40,   15.07,   22.40,   15.24,   22.31,   14.89,   20.80,   13.88,   21.68,   14.93,   20.66,   13.90,  130.23,   87.91,     18760,  218.14,   1010.08,    985.85,   1995.93
2026-06-02,06:20:03.358,   64.12,   85.57,   64.30,   84.54,   64.35,   84.95,   57.85,   83.52,   57.34,   83.41,   57.43,   83.27,  365.39,  505.27,     40880,  870.66,   15.94,    7.89,   15.98,    7.87,   16.03,    7.93,   14.72,    7.11,   15.31,    7.55,   14.76,    6.88,   92.75,   45.22,     18720,  137.97,    458.14,    550.49,   1008.63
2026-06-02,06:20:03.408,   87.44,  153.23,   88.58,  153.16,   88.65,  153.59,   81.23,  153.04,   81.48,  152.70,   81.72,  152.21,  509.10,  917.92,     39600, 1427.02,   30.60,   14.49,   30.44,   14.23,   30.22,   14.13,   28.20,   13.00,   28.86,   13.75,   27.87,   12.93,  176.21,   82.54,     18720,  258.75,    685.31,   1000.46,   1685.77
2026-06-02,06:20:03.459,   65.27,  120.47,   65.01,  119.43,   65.10,  120.18,   58.84,  117.99,   58.90,  118.20,   58.75,  118.48,  371.86,  714.75,     39660, 1086.60,   22.36,   19.93,   21.89,   19.71,   21.98,   19.73,   19.68,   18.38,   20.45,   19.06,   19.70,   18.36,  126.07,  115.16,     18760,  241.23,    497.93,    829.91,   1327.84
2026-06-02,06:20:03.509,   72.70,   96.04,   72.52,   95.27,   72.60,   96.08,   63.91,   93.82,   63.94,   93.97,   64.67,   93.74,  410.34,  568.93,     44100,  979.27,   21.94,   15.19,   21.29,   14.62,   21.31,   14.92,   18.81,   13.68,   19.53,   14.49,   18.53,   13.41,  121.41,   86.32,     18720,  207.73,    531.76,    655.25,   1187.01
2026-06-02,06:20:03.559,   47.33,   93.37,   47.70,   92.91,   47.57,   93.71,   44.07,   92.13,   43.97,   92.59,   43.99,   91.66,  274.61,  556.37,     44540,  830.98,   15.56,   12.23,   15.29,   11.83,   15.26,   12.01,   13.88,   10.97,   14.42,   11.58,   13.57,   10.63,   87.99,   69.24,     18720,  157.23,    362.60,    625.61,    988.21
2026-06-02,06:20:03.609,   67.89,  134.78,   67.85,  133.74,   67.39,  134.19,   59.58,  134.15,   60.08,  133.92,   60.78,  133.87,  383.58,  804.65,     43620, 1188.23,   18.15,   14.05,   18.27,   14.02,   18.32,   14.23,   17.11,   13.33,   17.80,   14.02,   16.93,   13.15,  106.57,   82.82,     18680,  189.39,    490.15,    887.47,   1377.62
2026-06-02,06:20:03.659,   47.00,   86.49,   47.00,   86.57,   47.41,   86.87,   41.50,   84.61,   41.22,   84.38,   41.37,   84.43,  265.52,  513.35,     43860,  778.87,   11.25,    6.15,   11.33,    6.41,   11.10,    6.20,   10.44,    5.77,   10.82,    6.05,   10.49,    5.71,   65.42,   36.29,     18680,  101.71,    330.94,    549.64,    880.58
2026-06-02,06:20:03.709,   67.12,  142.33,   67.63,  141.82,   66.37,  141.90,   59.06,  140.35,   58.61,  139.82,   59.07,  140.03,  377.85,  846.24,     40760, 1224.09,   23.76,   13.86,   23.18,   13.19,   23.30,   13.45,   21.76,   12.65,   22.17,   13.04,   21.19,   12.24,  135.36,   78.43,     18720,  213.79,    513.21,    924.67,   1437.88
2026-06-02,06:20:03.759,   73.90,  122.23,   74.28,  121.47,   74.36,  122.58,   69.28,  121.51,   69.53,  121.69,   69.08,  120.90,  430.43,  730.38,     40740, 1160.82,   24.60,   17.80,   24.37,   17.62,   24.29,   17.90,   21.85,   16.39,   22.20,   16.79,   21.59,   15.88,  138.89,  102.39,     18680,  241.28,    569.33,    832.77,   1402.10
2026-06-02,06:20:03.809,   61.99,  124.88,   61.90,  124.23,   61.30,  124.68,   54.52,  123.82,   54.12,  123.86,   54.66,  123.66,  348.48,  745.13,     40100, 1093.61,   17.33,   14.65,   17.46,   14.38,   17.53,   14.72,   15.70,   13.49,   16.29,   14.03,   15.54,   13.33,   99.84,   84.61,     18720,  184.45,    448.32,    829.74,   1278.06
2026-06-02,06:20:03.859,   51.53,  127.10,   52.19,  127.15,   51.64,  127.49,   45.74,  127.68,   45.94,  127.62,   45.47,  127.36,  292.50,  764.39,     39300, 1056.89,   14.05,   10.14,   13.89,   10.09,   13.84,   10.05,   12.98,    9.58,   13.35,    9.90,   12.81,    9.29,   80.91,   59.04,     18720,  139.95,    373.41,    823.43,   1196.84
2026-06-02,06:20:03.909,   54.31,   93.00,   55.04,   92.66,   54.76,   92.83,   47.50,   92.16,   47.58,   92.08,   47.64,   91.76,  306.84,  554.50,     41360,  861.34,   14.87,    9.66,   14.61,    9.50,   14.77,    9.58,   13.76,    8.89,   14.31,    9.34,   13.56,    8.91,   85.87,   55.89,     18680,  141.76,    392.71,    610.38,   1003.10
2026-06-02,06:20:03.959,   80.63,  120.75,   80.54,  120.12,   80.63,  120.50,   75.13,  118.67,   75.30,  118.65,   74.99,  118.47,  467.22,  717.17,     40920, 1184.40,   26.47,   18.43,   26.12,   18.46,   25.61,   17.87,   23.10,   16.87,   24.29,   17.84,   22.67,   16.39,  148.27,  105.85,     18680,  254.12,    615.49,    823.02,   1438.52
2026-06-02,06:20:04.009,   55.16,  129.00,   55.07,  128.53,   54.92,  129.68,   48.19,  128.96,   48.40,  128.79,   49.04,  128.64,  310.78,  773.59,     43740, 1084.37,   18.69,   11.34,   18.46,   11.36,   18.22,   11.26,   16.97,   10.26,   17.60,   10.92,   16.78,   10.06,  106.73,   65.19,     18720,  171.93,    417.52,    838.78,   1256.30
2026-06-02,06:20:04.060,   62.33,   89.27,   62.26,   88.72,   61.57,   88.60,   56.47,   88.19,   56.46,   88.37,   56.62,   87.68,  355.71,  530.84,     44780,  886.55,   24.13,   18.09,   24.10,   18.01,   23.72,   17.99,   20.86,   16.93,   21.02,   16.99,   20.52,   16.57,  134.35,  104.58,     18680,  238.93,    490.06,    635.42,   1125.48
2026-06-02,06:20:04.110,  107.34,  138.82,  108.03,  138.42,  107.78,  138.54,  100.21,  137.32,   98.76,  136.30,   99.48,  136.48,  621.59,  825.88,     44060, 1447.47,   22.33,   25.08,   22.46,   24.93,   22.11,   24.78,   20.27,   23.74,   20.88,   24.46,   19.77,   23.00,  127.82,  145.99,     18780,  273.81,    749.42,    971.87,   1721.28
2026-06-02,06:20:04.160,   53.13,  122.45,   53.14,  122.33,   52.92,  122.59,   48.34,  121.31,   47.49,  121.38,   48.10,  121.31,  303.12,  731.36,     41520, 1034.49,   13.58,    9.41,   13.89,    9.73,   13.50,    9.45,   12.92,    9.18,   13.35,    9.61,   12.63,    8.72,   79.86,   56.09,     18700,  135.95,    382.98,    787.45,   1170.44
2026-06-02,06:20:04.210,   70.09,  138.49,   70.75,  138.81,   69.96,  139.11,   62.11,  137.37,   61.62,  137.00,   62.16,  136.72,  396.69,  827.50,     40760, 1224.19,   21.79,   11.42,   21.76,   11.41,   21.79,   11.44,   20.57,   10.55,   21.32,   11.01,   20.22,   10.41,  127.46,   66.23,     18720,  193.69,    524.15,    893.73,   1417.88
2026-06-02,06:20:04.260,   53.16,   65.31,   53.55,   65.03,   53.61,   65.82,   48.89,   64.36,   47.91,   64.38,   48.53,   64.14,  305.65,  389.04,     40500,  694.69,   18.70,   13.94,   18.73,   14.02,   18.34,   13.77,   16.27,   12.80,   16.73,   12.96,   16.00,   12.53,  104.78,   80.03,     18720,  184.81,    410.43,    469.06,    879.49
2026-06-02,06:20:04.310,  171.50,  166.82,  170.93,  165.94,  171.36,  166.52,  163.05,  164.47,  163.60,  164.60,  162.75,  163.37, 1003.18,  991.71,     40780, 1994.89,   40.76,   30.96,   40.41,   30.84,   40.03,   30.51,   36.39,   29.12,   37.02,   29.86,   36.40,   29.14,  231.01,  180.42,     18740,  411.43,   1234.19,   1172.13,   2406.32
2026-06-02,06:20:04.361,   77.71,   97.42,   78.01,   97.49,   77.65,   98.09,   70.89,   96.94,   70.92,   97.03,   70.76,   97.01,  445.95,  583.99,     40520, 1029.94,   21.01,   13.44,   20.89,   13.33,   20.85,   13.20,   19.20,   12.60,   19.67,   12.94,   18.91,   12.11,  120.55,   77.63,     18700,  198.17,    566.49,    661.62,   1228.11
2026-06-02,06:20:04.411,  101.74,  107.92,  101.22,  106.85,  101.75,  107.23,   98.12,  107.18,   98.16,  107.67,   97.55,  107.22,  598.54,  644.05,     41100, 1242.59,   26.91,   24.04,   26.65,   23.69,   26.51,   23.80,   23.80,   22.58,   23.64,   22.84,   23.36,   22.15,  150.86,  139.11,     18720,  289.97,    749.40,    783.16,   1532.56
