[2026-06-02 06:18:50.477524] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:21.418796] GPU 0     0.965        0.476        0.271        1665         2100         4                           606547131708992             
[2026-06-02 06:20:21.470985] GPU 0     0.963        0.474        0.271        1665         2100         4                           606547131708992             
[2026-06-02 06:20:21.523224] GPU 0     0.957        0.468        0.296        1650         2100         4                           606547131708992             
[2026-06-02 06:20:21.575461] GPU 0     0.958        0.472        0.294        1650         2100         4                           606547131708992             
[2026-06-02 06:20:21.627813] GPU 0     0.959        0.489        0.311        1650         2100         4                           606547131708992             
[2026-06-02 06:20:21.680313] GPU 0     0.959        0.480        0.299        1650         2100         4                           606547131708992             
[2026-06-02 06:20:21.732592] GPU 0     0.964        0.467        0.260        1635         2100         4                           606547131708992             
[2026-06-02 06:20:21.784866] GPU 0     0.964        0.470        0.266        1650         2100         4                           606547131708992             
[2026-06-02 06:20:21.837218] GPU 0     0.967        0.474        0.270        1665         2100         4                           606547131708992             
[2026-06-02 06:20:21.889399] GPU 0     0.963        0.480        0.267        1665         2100         4                           606547131708992             
[2026-06-02 06:20:21.941749] GPU 0     0.963        0.480        0.267        1650         2100         4                           606547131708992             
[2026-06-02 06:20:21.994089] GPU 0     0.959        0.470        0.280        1665         2100         4                           606547131708992             
[2026-06-02 06:20:22.044181] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:22.044324] ID                                                                                                                                 
[2026-06-02 06:20:22.046339] GPU 0     0.962        0.482        0.283        1665         2100         4                           606547131708992             
[2026-06-02 06:20:22.098715] GPU 0     0.964        0.469        0.257        1650         2100         4                           606547131708992             
[2026-06-02 06:20:22.151199] GPU 0     0.961        0.472        0.305        1665         2100         4                           606547131708992             
[2026-06-02 06:20:22.203443] GPU 0     0.956        0.477        0.300        1650         2100         4                           606547131708992             
[2026-06-02 06:20:22.255709] GPU 0     0.958        0.478        0.298        1650         2100         4                           606547131708992             
[2026-06-02 06:20:22.307986] GPU 0     0.966        0.478        0.271        1665         2100         4                           606547131708992             
[2026-06-02 06:20:22.360272] GPU 0     0.958        0.475        0.283        1665         2100         4                           606547131708992             
[2026-06-02 06:20:22.412647] GPU 0     0.965        0.475        0.265        1650         2100         4                           606547131708992             
[2026-06-02 06:20:22.464885] GPU 0     0.962        0.484        0.284        1665         2100         4                           606547131708992             
[2026-06-02 06:20:22.517342] GPU 0     0.962        0.475        0.274        1650         2100         4                           606547131708992             
[2026-06-02 06:20:22.569564] GPU 0     0.963        0.455        0.255        1650         2100         4                           606547131708992             
[2026-06-02 06:20:22.621799] GPU 0     0.966        0.479        0.264        1650         2100         4                           606547131708992             
[2026-06-02 06:20:22.674096] GPU 0     0.959        0.473        0.303        1650         2100         4                           606547131708992             
[2026-06-02 06:20:22.726343] GPU 0     0.958        0.476        0.297        1650         2100         4                           606547131708992             
[2026-06-02 06:20:22.776430] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:22.776573] ID                                                                                                                                 
[2026-06-02 06:20:22.778577] GPU 0     0.959        0.472        0.294        1665         2100         4                           606547131708992             
[2026-06-02 06:20:22.830963] GPU 0     0.960        0.482        0.281        1665         2100         4                           606547131708992             
[2026-06-02 06:20:22.883370] GPU 0     0.965        0.468        0.267        1650         2100         4                           606547131708992             
[2026-06-02 06:20:22.935640] GPU 0     0.964        0.478        0.273        1665         2100         4                           606547131708992             
[2026-06-02 06:20:22.987913] GPU 0     0.962        0.480        0.262        1665         2100         4                           606547131708992             
[2026-06-02 06:20:23.040196] GPU 0     0.964        0.472        0.269        1650         2100         4                           606547131708992             
[2026-06-02 06:20:23.092512] GPU 0     0.961        0.478        0.283        1665         2100         4                           606547131708992             
[2026-06-02 06:20:23.144871] GPU 0     0.963        0.464        0.279        1650         2100         4                           606547131708992             
[2026-06-02 06:20:23.197222] GPU 0     0.956        0.474        0.295        1650         2100         4                           606547131708992             
[2026-06-02 06:20:23.249522] GPU 0     0.959        0.475        0.295        1635         2100         4                           606547131708992             
[2026-06-02 06:20:23.302096] GPU 0     0.958        0.475        0.297        1650         2100         4                           606547131708992             
[2026-06-02 06:20:23.354417] GPU 0     0.962        0.493        0.291        1665         2100         4                           606547131708992             
[2026-06-02 06:20:23.406785] GPU 0     0.961        0.478        0.281        1650         2100         4                           606547131708992             
[2026-06-02 06:20:23.458825] GPU 0     0.962        0.462        0.263        1665         2100         4                           606547131708992             
[2026-06-02 06:20:23.509027] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:23.509194] ID                                                                                                                                 
[2026-06-02 06:20:23.511145] GPU 0     0.964        0.472        0.266        1665         2100         4                           606547131708992             
[2026-06-02 06:20:23.563508] GPU 0     0.964        0.471        0.265        1650         2100         4                           606547131708992             
[2026-06-02 06:20:23.616283] GPU 0     0.966        0.478        0.267        1665         2100         4                           606547131708992             
[2026-06-02 06:20:23.668651] GPU 0     0.962        0.475        0.262        1650         2100         4                           606547131708992             
[2026-06-02 06:20:23.720928] GPU 0     0.957        0.469        0.305        1650         2100         4                           606547131708992             
[2026-06-02 06:20:23.773198] GPU 0     0.959        0.477        0.294        1635         2100         4                           606547131708992             
[2026-06-02 06:20:23.825553] GPU 0     0.959        0.476        0.295        1650         2100         4                           606547131708992             
[2026-06-02 06:20:23.877891] GPU 0     0.961        0.490        0.289        1665         2100         4                           606547131708992             
[2026-06-02 06:20:23.930710] GPU 0     0.961        0.478        0.283        1665         2100         4                           606547131708992             
[2026-06-02 06:20:23.982923] GPU 0     0.963        0.461        0.258        1665         2100         4                           606547131708992             
[2026-06-02 06:20:24.035244] GPU 0     0.964        0.476        0.269        1650         2100         4                           606547131708992             
[2026-06-02 06:20:24.087577] GPU 0     0.964        0.477        0.276        1665         2100         4                           606547131708992             
[2026-06-02 06:20:24.139892] GPU 0     0.961        0.479        0.283        1665         2100         4                           606547131708992             
[2026-06-02 06:20:24.192241] GPU 0     0.964        0.471        0.265        1650         2100         4                           606547131708992             
[2026-06-02 06:20:24.242451] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:24.242596] ID                                                                                                                                 
[2026-06-02 06:20:24.244578] GPU 0     0.957        0.469        0.295        1650         2100         4                           606547131708992             
[2026-06-02 06:20:24.296913] GPU 0     0.959        0.484        0.297        1650         2100         4                           606547131708992             
[2026-06-02 06:20:24.349278] GPU 0     0.963        0.466        0.270        1650         2100         4                           606547131708992             
[2026-06-02 06:20:24.401530] GPU 0     0.957        0.481        0.300        1650         2100         4                           606547131708992             
[2026-06-02 06:20:24.453945] GPU 0     0.964        0.478        0.276        1650         2100         4                           606547131708992             
[2026-06-02 06:20:24.506305] GPU 0     0.962        0.477        0.279        1665         2100         4                           606547131708992             
[2026-06-02 06:20:24.558625] GPU 0     0.962        0.476        0.278        1650         2100         4                           606547131708992             
[2026-06-02 06:20:24.611175] GPU 0     0.962        0.469        0.273        1665         2100         4                           606547131708992             
[2026-06-02 06:20:24.663443] GPU 0     0.964        0.465        0.259        1665         2100         4                           606547131708992             
[2026-06-02 06:20:24.715749] GPU 0     0.963        0.476        0.271        1650         2100         4                           606547131708992             
[2026-06-02 06:20:24.768022] GPU 0     0.962        0.478        0.275        1650         2100         4                           606547131708992             
[2026-06-02 06:20:24.820652] GPU 0     0.959        0.474        0.293        1650         2100         4                           606547131708992             
[2026-06-02 06:20:24.872979] GPU 0     0.960        0.471        0.286        1650         2100         4                           606547131708992             
[2026-06-02 06:20:24.925321] GPU 0     0.958        0.474        0.294        1650         2100         4                           606547131708992             
[2026-06-02 06:20:24.975500] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:24.975645] ID                                                                                                                                 
[2026-06-02 06:20:24.977562] GPU 0     0.961        0.489        0.294        1650         2100         4                           606547131708992             
[2026-06-02 06:20:25.029996] GPU 0     0.962        0.476        0.277        1665         2100         4                           606547131708992             
[2026-06-02 06:20:25.082278] GPU 0     0.962        0.468        0.269        1650         2100         4                           606547131708992             
[2026-06-02 06:20:25.134645] GPU 0     0.964        0.470        0.263        1665         2100         4                           606547131708992             
[2026-06-02 06:20:25.187146] GPU 0     0.963        0.477        0.272        1665         2100         4                           606547131708992             
[2026-06-02 06:20:25.239582] GPU 0     0.964        0.475        0.275        1665         2100         4                           606547131708992             
[2026-06-02 06:20:25.291896] GPU 0     0.961        0.477        0.280        1665         2100         4                           606547131708992             
[2026-06-02 06:20:25.344285] GPU 0     0.959        0.474        0.293        1635         2100         4                           606547131708992             
[2026-06-02 06:20:25.396424] GPU 0     0.960        0.472        0.288        1650         2100         4                           606547131708992             
[2026-06-02 06:20:25.448814] GPU 0     0.958        0.478        0.300        1650         2100         4                           606547131708992             
[2026-06-02 06:20:25.501446] GPU 0     0.966        0.477        0.268        1620         2100         4                           606547131708992             
[2026-06-02 06:20:25.553791] GPU 0     0.966        0.477        0.268        1650         2100         4                           606547131708992             
[2026-06-02 06:20:25.606158] GPU 0     0.959        0.472        0.279        1665         2100         4                           606547131708992             
[2026-06-02 06:20:25.658476] GPU 0     0.965        0.480        0.266        1650         2100         4                           606547131708992             
[2026-06-02 06:20:25.708642] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:25.708784] ID                                                                                                                                 
[2026-06-02 06:20:25.710725] GPU 0     0.962        0.476        0.276        1650         2100         4                           606547131708992             
[2026-06-02 06:20:25.763006] GPU 0     0.962        0.478        0.280        1665         2100         4                           606547131708992             
[2026-06-02 06:20:25.815323] GPU 0     0.962        0.473        0.272        1650         2100         4                           606547131708992             
[2026-06-02 06:20:25.867675] GPU 0     0.959        0.474        0.293        1650         2100         4                           606547131708992             
[2026-06-02 06:20:25.919968] GPU 0     0.959        0.473        0.291        1650         2100         4                           606547131708992             
[2026-06-02 06:20:25.972302] GPU 0     0.961        0.471        0.285        1635         2100         4                           606547131708992             
[2026-06-02 06:20:26.024625] GPU 0     0.962        0.477        0.288        1650         2100         4                           606547131708992             
[2026-06-02 06:20:26.077237] GPU 0     0.963        0.476        0.265        1665         2100         4                           606547131708992             
[2026-06-02 06:20:26.129495] GPU 0     0.962        0.477        0.269        1650         2100         4                           606547131708992             
[2026-06-02 06:20:26.181843] GPU 0     0.964        0.471        0.270        1650         2100         4                           606547131708992             
[2026-06-02 06:20:26.234391] GPU 0     0.961        0.478        0.280        1650         2100         4                           606547131708992             
[2026-06-02 06:20:26.286680] GPU 0     0.962        0.477        0.278        1650         2100         4                           606547131708992             
[2026-06-02 06:20:26.339031] GPU 0     0.962        0.464        0.265        1620         2100         4                           606547131708992             
[2026-06-02 06:20:26.391398] GPU 0     0.959        0.485        0.305        1635         2100         4                           606547131708992             
[2026-06-02 06:20:26.441485] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:26.441629] ID                                                                                                                                 
[2026-06-02 06:20:26.443670] GPU 0     0.961        0.469        0.280        1650         2100         4                           606547131708992             
[2026-06-02 06:20:26.495953] GPU 0     0.959        0.474        0.292        1650         2100         4                           606547131708992             
[2026-06-02 06:20:26.548237] GPU 0     0.959        0.473        0.287        1665         2100         4                           606547131708992             
[2026-06-02 06:20:26.600570] GPU 0     0.963        0.476        0.273        1650         2100         4                           606547131708992             
[2026-06-02 06:20:26.652765] GPU 0     0.965        0.477        0.270        1650         2100         4                           606547131708992             
[2026-06-02 06:20:26.705164] GPU 0     0.961        0.478        0.283        1650         2100         4                           606547131708992             
[2026-06-02 06:20:26.757431] GPU 0     0.963        0.467        0.261        1665         2100         4                           606547131708992             
[2026-06-02 06:20:26.809842] GPU 0     0.963        0.484        0.281        1650         2100         4                           606547131708992             
[2026-06-02 06:20:26.862198] GPU 0     0.962        0.462        0.261        1650         2100         4                           606547131708992             
[2026-06-02 06:20:26.914395] GPU 0     0.959        0.486        0.307        1650         2100         4                           606547131708992             
[2026-06-02 06:20:26.966554] GPU 0     0.959        0.475        0.294        1650         2100         4                           606547131708992             
[2026-06-02 06:20:27.019017] GPU 0     0.959        0.473        0.291        1620         2100         4                           606547131708992             
[2026-06-02 06:20:27.071452] GPU 0     0.959        0.483        0.300        1650         2100         4                           606547131708992             
[2026-06-02 06:20:27.123700] GPU 0     0.963        0.461        0.261        1650         2100         4                           606547131708992             
[2026-06-02 06:20:27.173809] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:27.173952] ID                                                                                                                                 
[2026-06-02 06:20:27.176078] GPU 0     0.964        0.473        0.267        1665         2100         4                           606547131708992             
[2026-06-02 06:20:27.228446] GPU 0     0.964        0.475        0.269        1665         2100         4                           606547131708992             
[2026-06-02 06:20:27.280837] GPU 0     0.966        0.472        0.268        1665         2100         4                           606547131708992             
[2026-06-02 06:20:27.333252] GPU 0     0.963        0.478        0.265        1650         2100         4                           606547131708992             
[2026-06-02 06:20:27.385658] GPU 0     0.962        0.476        0.263        1650         2100         4                           606547131708992             
[2026-06-02 06:20:27.437941] GPU 0     0.957        0.469        0.302        1650         2100         4                           606547131708992             
[2026-06-02 06:20:27.490217] GPU 0     0.959        0.482        0.302        1635         2100         4                           606547131708992             
[2026-06-02 06:20:27.542646] GPU 0     0.962        0.470        0.273        1650         2100         4                           606547131708992             
[2026-06-02 06:20:27.594816] GPU 0     0.959        0.474        0.292        1650         2100         4                           606547131708992             
[2026-06-02 06:20:27.647127] GPU 0     0.963        0.482        0.279        1665         2100         4                           606547131708992             
[2026-06-02 06:20:27.699467] GPU 0     0.962        0.476        0.278        1665         2100         4                           606547131708992             
[2026-06-02 06:20:27.751779] GPU 0     0.961        0.478        0.283        1650         2100         4                           606547131708992             
[2026-06-02 06:20:27.804043] GPU 0     0.962        0.471        0.270        1665         2100         4                           606547131708992             
[2026-06-02 06:20:27.856379] GPU 0     0.963        0.466        0.263        1650         2100         4                           606547131708992             
[2026-06-02 06:20:27.906569] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:27.906707] ID                                                                                                                                 
[2026-06-02 06:20:27.908764] GPU 0     0.966        0.474        0.263        1650         2100         4                           606547131708992             
[2026-06-02 06:20:27.961177] GPU 0     0.963        0.475        0.273        1650         2100         4                           606547131708992             
[2026-06-02 06:20:28.013433] GPU 0     0.959        0.471        0.289        1665         2100         4                           606547131708992             
[2026-06-02 06:20:28.065516] GPU 0     0.959        0.475        0.297        1650         2100         4                           606547131708992             
[2026-06-02 06:20:28.117820] GPU 0     0.960        0.481        0.298        1650         2100         4                           606547131708992             
[2026-06-02 06:20:28.170168] GPU 0     0.969        0.292        0.444        1740         2100         4                           606547131708992             
[2026-06-02 06:20:28.222552] GPU 0     0.863        0.434        0.698        1650         2100         4                           606547131708992             
[2026-06-02 06:20:28.274867] GPU 0     0.936        0.502        0.747        1605         2100         4                           606547131708992             
[2026-06-02 06:20:28.327231] GPU 0     0.906        0.597        0.614        1665         2100         4                           606547131708992             
[2026-06-02 06:20:28.379713] GPU 0     0.917        0.607        0.629        1620         2100         4                           606547131708992             
[2026-06-02 06:20:28.432047] GPU 0     0.885        0.604        0.658        1680         2100         4                           606547131708992             
[2026-06-02 06:20:28.486880] GPU 0     0.890        0.617        0.675        1770         2100         4                           606547131708992             
[2026-06-02 06:20:28.538786] GPU 0     0.092        0.028        0.085        1845         2100         4                           606547131708992             
[2026-06-02 06:20:28.591053] GPU 0     0.018        0.003        0.067        1935         2100         4                           606547131708992             
[2026-06-02 06:20:28.641183] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:28.641324] ID                                                                                                                                 
[2026-06-02 06:20:28.643449] GPU 0     0.314        0.124        0.235        1935         2100         4                           606547131708992             
[2026-06-02 06:20:28.695751] GPU 0     0.963        0.487        0.362        1755         2100         4                           606547131708992             
[2026-06-02 06:20:28.748138] GPU 0     0.961        0.478        0.328        1635         2100         4                           606547131708992             
[2026-06-02 06:20:28.800500] GPU 0     0.964        0.469        0.266        1650         2100         4                           606547131708992             
[2026-06-02 06:20:28.852921] GPU 0     0.964        0.468        0.259        1665         2100         4                           606547131708992             
[2026-06-02 06:20:28.905484] GPU 0     0.966        0.470        0.264        1665         2100         4                           606547131708992             
[2026-06-02 06:20:28.957915] GPU 0     0.963        0.476        0.272        1665         2100         4                           606547131708992             
[2026-06-02 06:20:29.010202] GPU 0     0.957        0.486        0.295        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.062653] GPU 0     0.959        0.474        0.293        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.114921] GPU 0     0.961        0.471        0.284        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.167174] GPU 0     0.960        0.474        0.293        1665         2100         4                           606547131708992             
[2026-06-02 06:20:29.219323] GPU 0     0.937        0.479        0.292        1665         2100         4                           606547131708992             
[2026-06-02 06:20:29.271692] GPU 0     0.964        0.471        0.264        1665         2100         4                           606547131708992             
[2026-06-02 06:20:29.324032] GPU 0     0.961        0.473        0.276        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.374175] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:29.374319] ID                                                                                                                                 
[2026-06-02 06:20:29.376377] GPU 0     0.964        0.467        0.258        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.428864] GPU 0     0.964        0.472        0.268        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.481199] GPU 0     0.962        0.479        0.280        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.533493] GPU 0     0.962        0.476        0.277        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.585770] GPU 0     0.960        0.472        0.287        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.638114] GPU 0     0.959        0.474        0.293        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.690506] GPU 0     0.960        0.468        0.296        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.742805] GPU 0     0.960        0.488        0.286        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.795153] GPU 0     0.962        0.477        0.278        1665         2100         4                           606547131708992             
[2026-06-02 06:20:29.847390] GPU 0     0.962        0.478        0.280        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.899819] GPU 0     0.962        0.472        0.273        1650         2100         4                           606547131708992             
[2026-06-02 06:20:29.952062] GPU 0     0.964        0.460        0.254        1650         2100         4                           606547131708992             
[2026-06-02 06:20:30.004477] GPU 0     0.964        0.478        0.273        1665         2100         4                           606547131708992             
[2026-06-02 06:20:30.056653] GPU 0     0.961        0.469        0.271        1665         2100         4                           606547131708992             
[2026-06-02 06:20:30.106855] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:30.106999] ID                                                                                                                                 
[2026-06-02 06:20:30.109030] GPU 0     0.959        0.484        0.305        1650         2100         4                           606547131708992             
[2026-06-02 06:20:30.161545] GPU 0     0.958        0.481        0.298        1635         2100         4                           606547131708992             
[2026-06-02 06:20:30.214015] GPU 0     0.960        0.476        0.293        1650         2100         4                           606547131708992             
[2026-06-02 06:20:30.266279] GPU 0     0.964        0.469        0.258        1665         2100         4                           606547131708992             
[2026-06-02 06:20:30.318694] GPU 0     0.962        0.480        0.280        1650         2100         4                           606547131708992             
[2026-06-02 06:20:30.370896] GPU 0     0.962        0.477        0.278        1650         2100         4                           606547131708992             
[2026-06-02 06:20:30.423300] GPU 0     0.961        0.479        0.283        1650         2100         4                           606547131708992             
[2026-06-02 06:20:30.475557] GPU 0     0.963        0.459        0.254        1650         2100         4                           606547131708992             
[2026-06-02 06:20:30.527925] GPU 0     0.964        0.475        0.271        1665         2100         4                           606547131708992             
[2026-06-02 06:20:30.580163] GPU 0     0.965        0.476        0.270        1650         2100         4                           606547131708992             
[2026-06-02 06:20:30.632508] GPU 0     0.959        0.470        0.294        1635         2100         4                           606547131708992             
[2026-06-02 06:20:30.684834] GPU 0     0.958        0.483        0.305        1650         2100         4                           606547131708992             
[2026-06-02 06:20:30.737289] GPU 0     0.958        0.477        0.297        1650         2100         4                           606547131708992             
[2026-06-02 06:20:30.789538] GPU 0     0.959        0.482        0.303        1650         2100         4                           606547131708992             
[2026-06-02 06:20:30.839702] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:30.839847] ID                                                                                                                                 
[2026-06-02 06:20:30.841759] GPU 0     0.963        0.471        0.269        1635         2100         4                           606547131708992             
[2026-06-02 06:20:30.894258] GPU 0     0.965        0.468        0.258        1650         2100         4                           606547131708992             
[2026-06-02 06:20:30.946760] GPU 0     0.967        0.469        0.263        1665         2100         4                           606547131708992             
[2026-06-02 06:20:30.999162] GPU 0     0.960        0.474        0.271        1650         2100         4                           606547131708992             
[2026-06-02 06:20:31.051589] GPU 0     0.966        0.476        0.267        1650         2100         4                           606547131708992             
[2026-06-02 06:20:31.104049] GPU 0     0.960        0.473        0.276        1665         2100         4                           606547131708992             
[2026-06-02 06:20:31.156618] GPU 0     0.963        0.481        0.274        1650         2100         4                           606547131708992             
[2026-06-02 06:20:31.208773] GPU 0     0.959        0.473        0.295        1650         2100         4                           606547131708992             
[2026-06-02 06:20:31.261128] GPU 0     0.956        0.467        0.307        1650         2100         4                           606547131708992             
[2026-06-02 06:20:31.313367] GPU 0     0.957        0.483        0.303        1635         2100         4                           606547131708992             
[2026-06-02 06:20:31.365703] GPU 0     0.965        0.474        0.264        1665         2100         4                           606547131708992             
[2026-06-02 06:20:31.417959] GPU 0     0.966        0.475        0.267        1635         2100         4                           606547131708992             
[2026-06-02 06:20:31.470591] GPU 0     0.959        0.473        0.279        1650         2100         4                           606547131708992             
[2026-06-02 06:20:31.522845] GPU 0     0.965        0.473        0.263        1665         2100         4                           606547131708992             
[2026-06-02 06:20:31.572993] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:31.573159] ID                                                                                                                                 
[2026-06-02 06:20:31.575206] GPU 0     0.966        0.474        0.268        1650         2100         4                           606547131708992             
[2026-06-02 06:20:31.627396] GPU 0     0.958        0.473        0.281        1665         2100         4                           606547131708992             
[2026-06-02 06:20:31.679707] GPU 0     0.966        0.478        0.264        1650         2100         4                           606547131708992             
[2026-06-02 06:20:31.731946] GPU 0     0.958        0.473        0.293        1650         2100         4                           606547131708992             
[2026-06-02 06:20:31.784334] GPU 0     0.960        0.476        0.306        1635         2100         4                           606547131708992             
[2026-06-02 06:20:31.836485] GPU 0     0.959        0.474        0.293        1650         2100         4                           606547131708992             
[2026-06-02 06:20:31.888813] GPU 0     0.963        0.480        0.262        1665         2100         4                           606547131708992             
[2026-06-02 06:20:31.941067] GPU 0     0.963        0.480        0.277        1650         2100         4                           606547131708992             
[2026-06-02 06:20:31.993325] GPU 0     0.963        0.472        0.270        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.045557] GPU 0     0.962        0.478        0.280        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.097862] GPU 0     0.962        0.476        0.278        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.150143] GPU 0     0.963        0.460        0.257        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.202655] GPU 0     0.965        0.476        0.280        1635         2100         4                           606547131708992             
[2026-06-02 06:20:32.254927] GPU 0     0.956        0.473        0.297        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.305152] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:32.305300] ID                                                                                                                                 
[2026-06-02 06:20:32.307250] GPU 0     0.959        0.474        0.293        1635         2100         4                           606547131708992             
[2026-06-02 06:20:32.359591] GPU 0     0.958        0.471        0.294        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.411816] GPU 0     0.963        0.495        0.288        1665         2100         4                           606547131708992             
[2026-06-02 06:20:32.464089] GPU 0     0.961        0.479        0.283        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.516407] GPU 0     0.963        0.467        0.269        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.568568] GPU 0     0.963        0.471        0.269        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.620968] GPU 0     0.965        0.469        0.256        1635         2100         4                           606547131708992             
[2026-06-02 06:20:32.673166] GPU 0     0.966        0.476        0.267        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.725532] GPU 0     0.963        0.476        0.263        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.777819] GPU 0     0.959        0.472        0.297        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.830190] GPU 0     0.959        0.474        0.299        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.882415] GPU 0     0.956        0.471        0.296        1650         2100         4                           606547131708992             
[2026-06-02 06:20:32.934737] GPU 0     0.959        0.497        0.300        1620         2100         4                           606547131708992             
[2026-06-02 06:20:32.986962] GPU 0     0.966        0.463        0.249        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.037169] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:33.037325] ID                                                                                                                                 
[2026-06-02 06:20:33.039113] GPU 0     0.963        0.478        0.275        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.091368] GPU 0     0.961        0.479        0.283        1665         2100         4                           606547131708992             
[2026-06-02 06:20:33.143678] GPU 0     0.962        0.476        0.276        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.196114] GPU 0     0.965        0.468        0.257        1665         2100         4                           606547131708992             
[2026-06-02 06:20:33.248550] GPU 0     0.961        0.479        0.283        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.300811] GPU 0     0.962        0.466        0.273        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.353216] GPU 0     0.957        0.480        0.299        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.405507] GPU 0     0.959        0.472        0.293        1635         2100         4                           606547131708992             
[2026-06-02 06:20:33.458003] GPU 0     0.960        0.483        0.293        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.510250] GPU 0     0.962        0.478        0.279        1635         2100         4                           606547131708992             
[2026-06-02 06:20:33.562610] GPU 0     0.962        0.464        0.265        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.614859] GPU 0     0.965        0.476        0.265        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.667209] GPU 0     0.963        0.475        0.274        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.719483] GPU 0     0.961        0.479        0.283        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.769682] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:20:33.769823] ID                                                                                                                                 
[2026-06-02 06:20:33.771750] GPU 0     0.962        0.476        0.279        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.824041] GPU 0     0.966        0.462        0.260        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.876345] GPU 0     0.958        0.475        0.298        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.928557] GPU 0     0.959        0.473        0.293        1650         2100         4                           606547131708992             
[2026-06-02 06:20:33.980906] GPU 0     0.957        0.471        0.294        1650         2100         4                           606547131708992             
