[2026-06-02 06:34:31.116441] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:11.871537] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:11.924502] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:11.977497] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.030581] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.083746] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.136777] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.186919] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:12.187084] ID                                                                                                                                 
[2026-06-02 06:35:12.189756] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.243002] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.296080] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.354764] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.407498] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.460666] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.513482] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.566568] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.619795] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.672662] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.725520] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.778617] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.831560] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.884573] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.934714] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:12.934870] ID                                                                                                                                 
[2026-06-02 06:35:12.937572] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:12.990736] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.043774] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.096950] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.150136] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.203084] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.257231] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.310073] GPU 0     0.837        0.564        0.307        1965         2100         4                           607305825378624             
[2026-06-02 06:35:13.361627] GPU 0     0.807        0.540        0.307        1935         2100         4                           607305825378624             
[2026-06-02 06:35:13.414302] GPU 0     0.853        0.572        0.310        1965         2100         4                           607305825378624             
[2026-06-02 06:35:13.466804] GPU 0     0.802        0.542        0.293        1935         2100         4                           607305825378624             
[2026-06-02 06:35:13.519235] GPU 0     0.393        0.101        0.258        1995         2100         4                           607305825378624             
[2026-06-02 06:35:13.571640] GPU 0     0.408        0.102        0.266        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.624171] GPU 0     0.056        0.020        0.032        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.674317] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:13.674461] ID                                                                                                                                 
[2026-06-02 06:35:13.676899] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.730013] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.783072] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.836260] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.889095] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.942185] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:13.995198] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.048102] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.101178] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.154246] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.207064] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.260101] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.313112] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.366320] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.416514] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:14.416686] ID                                                                                                                                 
[2026-06-02 06:35:14.419161] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.471917] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.524788] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.577832] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.630785] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.683871] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.737047] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.790041] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.843076] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.896123] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:14.948976] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.002135] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.055249] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.108365] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.158455] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:15.158618] ID                                                                                                                                 
[2026-06-02 06:35:15.161329] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.214601] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.268919] GPU 0     0.192        0.130        0.070        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.321760] GPU 0     0.921        0.619        0.334        1965         2100         4                           607305825378624             
[2026-06-02 06:35:15.373853] GPU 0     0.719        0.477        0.276        1935         2100         4                           607305825378624             
[2026-06-02 06:35:15.426336] GPU 0     0.921        0.617        0.336        1980         2100         4                           607305825378624             
[2026-06-02 06:35:15.478611] GPU 0     0.660        0.430        0.259        1935         2100         4                           607305825378624             
[2026-06-02 06:35:15.530930] GPU 0     0.485        0.122        0.316        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.583157] GPU 0     0.404        0.102        0.262        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.635493] GPU 0     0.513        0.134        0.334        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.687714] GPU 0     0.528        0.145        0.347        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.739932] GPU 0     0.540        0.156        0.356        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.792323] GPU 0     0.541        0.167        0.360        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.844632] GPU 0     0.546        0.178        0.372        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.894665] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:15.894809] ID                                                                                                                                 
[2026-06-02 06:35:15.896687] GPU 0     0.408        0.141        0.277        1995         2100         0                           607305825378624             
[2026-06-02 06:35:15.949232] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.001994] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.054916] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.107959] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.160925] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.213828] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.266827] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.319734] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.372806] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.425604] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.478771] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.531550] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.584536] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.634683] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:16.634853] ID                                                                                                                                 
[2026-06-02 06:35:16.637447] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.690505] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.743500] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.796585] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.849642] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.902791] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:16.955844] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:17.008977] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:17.062103] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:17.115140] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:17.168083] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:17.221022] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:17.275685] GPU 0     0.000        0.000        0.000        1995         2100         0                           607305825378624             
[2026-06-02 06:35:17.328639] GPU 0     0.844        0.564        0.309        1965         2100         0                           607305825378624             
[2026-06-02 06:35:17.378720] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:17.378815] ID                                                                                                                                 
[2026-06-02 06:35:17.380702] GPU 0     0.828        0.562        0.303        1935         2100         4                           607305825378624             
[2026-06-02 06:35:17.432814] GPU 0     0.828        0.562        0.303        1935         2100         4                           607305825378624             
[2026-06-02 06:35:17.485124] GPU 0     0.870        0.582        0.319        1935         2100         4                           607305825378624             
[2026-06-02 06:35:17.537475] GPU 0     0.471        0.221        0.246        1980         2100         4                           607305825378624             
[2026-06-02 06:35:17.589687] GPU 0     0.497        0.125        0.322        1980         2100         0                           607305825378624             
[2026-06-02 06:35:17.642325] GPU 0     0.381        0.097        0.248        1980         2100         0                           607305825378624             
[2026-06-02 06:35:17.694642] GPU 0     0.502        0.134        0.328        1980         2100         0                           607305825378624             
[2026-06-02 06:35:17.746814] GPU 0     0.526        0.148        0.344        1980         2100         0                           607305825378624             
[2026-06-02 06:35:17.799279] GPU 0     0.516        0.152        0.341        1980         2100         0                           607305825378624             
[2026-06-02 06:35:17.851505] GPU 0     0.487        0.152        0.325        1980         2100         0                           607305825378624             
[2026-06-02 06:35:17.903938] GPU 0     0.544        0.178        0.371        1980         2100         0                           607305825378624             
[2026-06-02 06:35:17.956350] GPU 0     0.446        0.163        0.314        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.008806] GPU 0     0.280        0.115        0.204        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.061266] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.111425] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:18.111621] ID                                                                                                                                 
[2026-06-02 06:35:18.114148] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.167199] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.220318] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.273232] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.325985] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.378801] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.431884] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.485011] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.538039] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.591093] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.644073] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.697008] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.750057] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.803204] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.853302] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:18.853468] ID                                                                                                                                 
[2026-06-02 06:35:18.856172] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.909343] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:18.962300] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.015411] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.068284] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.121472] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.174354] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.227457] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.281806] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.334422] GPU 0     0.094        0.065        0.032        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.386210] GPU 0     0.921        0.619        0.335        1920         2100         4                           607305825378624             
[2026-06-02 06:35:19.438637] GPU 0     0.921        0.616        0.336        1950         2100         4                           607305825378624             
[2026-06-02 06:35:19.490937] GPU 0     0.754        0.494        0.292        1935         2100         4                           607305825378624             
[2026-06-02 06:35:19.543317] GPU 0     0.432        0.109        0.280        1935         2100         4                           607305825378624             
[2026-06-02 06:35:19.593413] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:19.593571] ID                                                                                                                                 
[2026-06-02 06:35:19.595519] GPU 0     0.400        0.101        0.259        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.647911] GPU 0     0.510        0.133        0.332        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.700147] GPU 0     0.434        0.119        0.284        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.752512] GPU 0     0.437        0.180        0.318        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.804770] GPU 0     0.504        0.209        0.369        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.857158] GPU 0     0.564        0.216        0.410        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.909504] GPU 0     0.499        0.195        0.363        1980         2100         0                           607305825378624             
[2026-06-02 06:35:19.961954] GPU 0     0.054        0.024        0.037        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.014612] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.067725] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.120672] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.173697] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.226741] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.279823] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.329968] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:20.330130] ID                                                                                                                                 
[2026-06-02 06:35:20.332805] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.386047] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.439079] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.492185] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.545147] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.598164] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.651124] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.704235] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.757266] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.810100] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.863066] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.916058] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:20.969023] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:21.022022] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:21.072155] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:21.072298] ID                                                                                                                                 
[2026-06-02 06:35:21.074872] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:21.127861] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:21.180986] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:21.233986] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:21.287953] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:21.340946] GPU 0     0.646        0.434        0.235        1935         2100         4                           607305825378624             
[2026-06-02 06:35:21.393222] GPU 0     0.921        0.618        0.331        1935         2100         4                           607305825378624             
[2026-06-02 06:35:21.445518] GPU 0     0.721        0.484        0.276        1935         2100         4                           607305825378624             
[2026-06-02 06:35:21.497916] GPU 0     0.920        0.618        0.331        1920         2100         4                           607305825378624             
[2026-06-02 06:35:21.550382] GPU 0     0.427        0.168        0.244        1980         2100         0                           607305825378624             
[2026-06-02 06:35:21.602839] GPU 0     0.285        0.078        0.183        1980         2100         0                           607305825378624             
[2026-06-02 06:35:21.655198] GPU 0     0.922        0.625        0.335        1920         2100         4                           607305825378624             
[2026-06-02 06:35:21.707260] GPU 0     0.785        0.511        0.304        1920         2100         4                           607305825378624             
[2026-06-02 06:35:21.759374] GPU 0     0.390        0.103        0.255        1980         2100         0                           607305825378624             
[2026-06-02 06:35:21.809424] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:21.809577] ID                                                                                                                                 
[2026-06-02 06:35:21.811721] GPU 0     0.507        0.139        0.332        1980         2100         0                           607305825378624             
[2026-06-02 06:35:21.864081] GPU 0     0.463        0.133        0.305        1980         2100         0                           607305825378624             
[2026-06-02 06:35:21.916420] GPU 0     0.444        0.165        0.319        1980         2100         0                           607305825378624             
[2026-06-02 06:35:21.968758] GPU 0     0.510        0.170        0.373        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.021123] GPU 0     0.444        0.187        0.369        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.073365] GPU 0     0.372        0.165        0.295        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.125805] GPU 0     0.373        0.169        0.283        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.178321] GPU 0     0.278        0.108        0.207        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.230768] GPU 0     0.481        0.147        0.360        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.283246] GPU 0     0.478        0.211        0.402        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.335676] GPU 0     0.482        0.212        0.404        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.388137] GPU 0     0.475        0.209        0.397        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.440544] GPU 0     0.389        0.158        0.288        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.493013] GPU 0     0.477        0.144        0.353        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.543191] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:22.543335] ID                                                                                                                                 
[2026-06-02 06:35:22.545549] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.598387] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.651436] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.704280] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.757241] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.809958] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.862912] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.915640] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:22.968028] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.020894] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.073812] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.126788] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.179770] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.232620] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.284555] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:23.284781] ID                                                                                                                                 
[2026-06-02 06:35:23.287615] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.340285] GPU 0     0.647        0.437        0.236        1935         2100         4                           607305825378624             
[2026-06-02 06:35:23.392096] GPU 0     0.920        0.619        0.331        1920         2100         4                           607305825378624             
[2026-06-02 06:35:23.444106] GPU 0     0.625        0.414        0.245        1935         2100         4                           607305825378624             
[2026-06-02 06:35:23.495950] GPU 0     0.921        0.624        0.330        1920         2100         4                           607305825378624             
[2026-06-02 06:35:23.547865] GPU 0     0.500        0.239        0.255        1980         2100         4                           607305825378624             
[2026-06-02 06:35:23.600108] GPU 0     0.400        0.102        0.261        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.652561] GPU 0     0.036        0.014        0.020        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.705280] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.758250] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.811393] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.864557] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.917584] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:23.970814] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:24.021003] #Entity   SMACT        SMOCC        DRAMA        SMCLK        SMMAX        DVCCTR                      TAPCV                       
[2026-06-02 06:35:24.021182] ID                                                                                                                                 
[2026-06-02 06:35:24.023991] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:24.077116] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:24.130113] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:24.183123] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:24.236222] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:24.289263] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:24.342426] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:24.395463] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:24.448146] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:24.501015] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
[2026-06-02 06:35:24.553949] GPU 0     0.000        0.000        0.000        1980         2100         0                           607305825378624             
