timestamp,elapsed_time,cpu_power,gpu_power,total_power
2025-11-19 02:27:49.129748,282.028,58.82,255.01,313.83
2025-11-19 02:27:49.282305,282.180,59.04,260.40,319.44
2025-11-19 02:27:49.434463,282.333,58.66,258.85,317.50
2025-11-19 02:27:49.636120,282.485,59.28,255.66,314.94
2025-11-19 02:27:49.788715,282.686,59.53,255.83,315.35
2025-11-19 02:27:49.940998,282.839,58.78,256.18,314.96
2025-11-19 02:27:50.093226,282.991,59.43,255.01,314.44
2025-11-19 02:27:50.245397,283.143,58.54,257.26,315.80
2025-11-19 02:27:50.397264,283.296,95.23,255.69,350.92
2025-11-19 02:27:50.549661,283.447,59.33,256.03,315.36
2025-11-19 02:27:50.701945,283.600,59.38,254.62,313.99
2025-11-19 02:27:50.857847,283.752,59.36,252.66,312.02
2025-11-19 02:27:51.038057,283.908,58.67,262.95,321.61
2025-11-19 02:27:51.190352,284.088,59.46,256.69,316.15
2025-11-19 02:27:51.343473,284.241,58.82,257.06,315.88
2025-11-19 02:27:51.495859,284.394,59.55,258.59,318.14
2025-11-19 02:27:51.650120,284.546,59.74,255.96,315.70
2025-11-19 02:27:51.802418,284.700,67.26,256.94,324.19
2025-11-19 02:27:51.954617,284.853,89.71,253.97,343.68
2025-11-19 02:27:52.109416,285.005,58.91,254.94,313.85
2025-11-19 02:27:52.261644,285.160,58.92,254.84,313.76
2025-11-19 02:27:52.418359,285.312,59.09,251.31,310.40
2025-11-19 02:27:52.572315,285.469,58.92,256.78,315.70
2025-11-19 02:27:52.724618,285.623,58.78,255.91,314.69
2025-11-19 02:27:52.876905,285.775,58.67,258.45,317.12
2025-11-19 02:27:53.099099,285.927,58.86,256.55,315.40
2025-11-19 02:27:53.251500,286.149,58.25,257.83,316.07
2025-11-19 02:27:53.403933,286.302,58.93,258.35,317.29
2025-11-19 02:27:53.557520,286.456,119.43,251.87,371.30
2025-11-19 02:27:53.766766,286.608,60.14,257.46,317.60
2025-11-19 02:27:53.918954,286.817,59.61,259.12,318.74
2025-11-19 02:27:54.072300,286.969,59.17,259.39,318.56
2025-11-19 02:27:54.224769,287.123,59.21,261.83,321.04
2025-11-19 02:27:54.447496,287.275,59.49,256.46,315.95
2025-11-19 02:27:54.599955,287.498,63.87,255.06,318.93
2025-11-19 02:27:54.753790,287.650,59.75,259.70,319.46
2025-11-19 02:27:54.907701,287.804,58.76,257.74,316.50
2025-11-19 02:27:55.130727,287.958,59.35,257.25,316.60
2025-11-19 02:27:55.283319,288.181,58.89,257.66,316.55
2025-11-19 02:27:55.435905,288.334,58.84,257.06,315.89
2025-11-19 02:27:55.587872,288.486,121.35,250.37,371.72
2025-11-19 02:27:55.805941,288.638,59.31,253.64,312.95
2025-11-19 02:27:55.958100,288.856,59.29,246.49,305.77
2025-11-19 02:27:56.110663,289.008,59.22,261.35,320.57
2025-11-19 02:27:56.263180,289.161,58.70,258.02,316.73
2025-11-19 02:27:56.486318,289.313,59.47,253.95,313.43
2025-11-19 02:27:56.638850,289.537,59.85,256.74,316.59
2025-11-19 02:27:56.791121,289.689,58.38,258.49,316.87
2025-11-19 02:27:56.943935,289.841,58.92,259.53,318.45
2025-11-19 02:27:57.097763,289.994,59.27,257.93,317.20
2025-11-19 02:27:57.250307,290.148,58.86,255.73,314.59
2025-11-19 02:27:57.402823,290.301,58.88,256.51,315.40
2025-11-19 02:27:57.555361,290.453,58.53,261.18,319.70
2025-11-19 02:27:57.707720,290.606,72.68,260.69,333.36
2025-11-19 02:27:57.906483,290.758,79.72,255.66,335.37
2025-11-19 02:27:58.058878,290.957,59.38,254.24,313.62
2025-11-19 02:27:58.211237,291.109,59.49,256.12,315.61
2025-11-19 02:27:58.363475,291.262,60.03,255.93,315.95
2025-11-19 02:27:58.605232,291.414,60.11,252.36,312.48
2025-11-19 02:27:58.758329,291.655,59.73,246.57,306.30
2025-11-19 02:27:58.910726,291.809,62.47,241.61,304.08
2025-11-19 02:27:59.064188,291.961,59.01,262.04,321.05
2025-11-19 02:27:59.216490,292.114,59.29,256.82,316.11
2025-11-19 02:27:59.368872,292.267,58.70,254.81,313.51
2025-11-19 02:27:59.524514,292.419,66.14,257.87,324.01
2025-11-19 02:27:59.676378,292.575,86.52,250.15,336.67
2025-11-19 02:27:59.828577,292.727,59.38,257.35,316.73
2025-11-19 02:27:59.994361,292.879,59.27,253.74,313.01
2025-11-19 02:28:00.146308,293.045,60.08,254.51,314.60
2025-11-19 02:28:00.298663,293.196,58.77,264.01,322.77
2025-11-19 02:28:00.450866,293.349,59.16,258.66,317.81
2025-11-19 02:28:00.672396,293.501,59.80,256.10,315.90
2025-11-19 02:28:00.824715,293.723,48.77,257.50,306.27
2025-11-19 02:28:00.979761,293.875,48.28,257.69,305.98
2025-11-19 02:28:01.132132,294.030,49.02,253.49,302.51
2025-11-19 02:28:01.286935,294.182,49.02,257.21,306.22
2025-11-19 02:28:01.439716,294.337,48.34,258.62,306.96
2025-11-19 02:28:01.591938,294.490,48.80,258.46,307.26
2025-11-19 02:28:01.745306,294.642,48.88,256.41,305.29
2025-11-19 02:28:01.897711,294.796,49.35,258.35,307.71
2025-11-19 02:28:02.102773,294.948,59.02,255.31,314.34
2025-11-19 02:28:02.254937,295.153,78.15,261.34,339.50
2025-11-19 02:28:02.407072,295.305,73.71,248.98,322.69
2025-11-19 02:28:02.559404,295.457,59.14,255.94,315.08
2025-11-19 02:28:02.780588,295.610,59.64,255.13,314.77
2025-11-19 02:28:02.932766,295.831,58.88,257.95,316.83
2025-11-19 02:28:03.085370,295.983,59.00,259.61,318.61
2025-11-19 02:28:03.237562,296.136,59.48,256.18,315.66
2025-11-19 02:28:03.390145,296.288,59.89,256.45,316.34
2025-11-19 02:28:03.542288,296.440,61.19,257.71,318.90
2025-11-19 02:28:03.694750,296.593,58.91,256.73,315.63
2025-11-19 02:28:03.848303,296.745,59.44,258.26,317.69
2025-11-19 02:28:04.000760,296.899,59.33,255.21,314.54
2025-11-19 02:28:04.182420,297.051,63.87,255.78,319.65
2025-11-19 02:28:04.334679,297.233,59.06,256.95,316.01
2025-11-19 02:28:04.487358,297.385,59.53,257.49,317.02
2025-11-19 02:28:04.639893,297.538,58.91,256.44,315.35
2025-11-19 02:28:04.792506,297.690,51.58,257.77,309.35
2025-11-19 02:28:04.945011,297.843,53.98,261.13,315.12
2025-11-19 02:28:05.101037,297.995,125.62,256.71,382.33
2025-11-19 02:28:05.253435,298.151,59.92,254.79,314.71
2025-11-19 02:28:05.406049,298.304,59.33,261.74,321.07
2025-11-19 02:28:05.570843,298.456,64.42,260.86,325.28
2025-11-19 02:28:05.725079,298.621,59.74,261.67,321.41
2025-11-19 02:28:05.877388,298.775,62.84,258.22,321.06
2025-11-19 02:28:06.029919,298.928,59.66,258.83,318.49
2025-11-19 02:28:06.182106,299.080,61.22,257.31,318.53
2025-11-19 02:28:06.336210,299.232,61.06,258.30,319.36
2025-11-19 02:28:06.488616,299.386,59.41,261.65,321.05
2025-11-19 02:28:06.640938,299.539,58.88,257.78,316.66
2025-11-19 02:28:06.793118,299.691,59.27,255.56,314.83
2025-11-19 02:28:06.971453,299.843,63.35,257.23,320.58
2025-11-19 02:28:07.123925,300.022,59.71,259.66,319.37
2025-11-19 02:28:07.276509,300.174,59.22,256.48,315.71
2025-11-19 02:28:07.429929,300.327,58.84,257.12,315.97
2025-11-19 02:28:07.586672,300.480,60.55,254.97,315.52
2025-11-19 02:28:07.738832,300.637,61.10,257.44,318.54
2025-11-19 02:28:07.891275,300.789,59.73,256.06,315.80
2025-11-19 02:28:08.043359,300.941,119.21,251.26,370.47
2025-11-19 02:28:08.195641,301.094,57.08,257.01,314.09
2025-11-19 02:28:08.360323,301.246,63.86,260.75,324.61
2025-11-19 02:28:08.514595,301.411,59.53,251.64,311.17
2025-11-19 02:28:08.666741,301.565,59.20,254.62,313.82
2025-11-19 02:28:08.818961,301.717,59.03,253.91,312.94
2025-11-19 02:28:09.041318,301.869,62.02,256.44,318.46
2025-11-19 02:28:09.193460,302.092,59.24,259.77,319.02
2025-11-19 02:28:09.345711,302.244,59.91,257.83,317.74
2025-11-19 02:28:09.497848,302.396,58.94,255.86,314.80
2025-11-19 02:28:09.650665,302.548,60.11,255.63,315.74
2025-11-19 02:28:09.803151,302.701,62.07,255.98,318.05
2025-11-19 02:28:09.955661,302.853,59.74,264.19,323.93
2025-11-19 02:28:10.109962,303.006,59.16,255.98,315.15
2025-11-19 02:28:10.262488,303.160,59.04,257.72,316.76
2025-11-19 02:28:10.470299,303.313,60.73,255.98,316.71
2025-11-19 02:28:10.622710,303.521,59.09,257.35,316.43
2025-11-19 02:28:10.777466,303.673,59.74,254.79,314.53
2025-11-19 02:28:10.929882,303.828,64.32,257.51,321.83
2025-11-19 02:28:11.153797,303.980,62.31,260.24,322.56
2025-11-19 02:28:11.306225,304.204,59.26,258.38,317.64
2025-11-19 02:28:11.458563,304.356,59.17,255.82,314.99
2025-11-19 02:28:11.610703,304.509,59.24,256.70,315.95
2025-11-19 02:28:11.763352,304.661,60.76,252.57,313.33
2025-11-19 02:28:11.915729,304.814,62.96,254.05,317.01
2025-11-19 02:28:12.070795,304.966,59.39,256.87,316.26
2025-11-19 02:28:12.222894,305.121,58.93,256.88,315.82
2025-11-19 02:28:12.375852,305.273,59.32,256.07,315.39
2025-11-19 02:28:12.565181,305.426,61.76,256.31,318.07
2025-11-19 02:28:12.717463,305.615,58.72,255.40,314.12
2025-11-19 02:28:12.869539,305.768,59.06,256.00,315.06
2025-11-19 02:28:13.023479,305.920,90.59,254.79,345.38
2025-11-19 02:28:13.251464,306.074,62.35,265.25,327.60
2025-11-19 02:28:13.404502,306.302,59.40,253.01,312.41
2025-11-19 02:28:13.556850,306.455,59.26,254.20,313.46
2025-11-19 02:28:13.709709,306.607,58.95,260.15,319.10
2025-11-19 02:28:13.862010,306.760,59.23,258.68,317.91
2025-11-19 02:28:14.014205,306.912,62.37,256.30,318.66
2025-11-19 02:28:14.166524,307.064,58.53,256.58,315.11
2025-11-19 02:28:14.318643,307.217,76.18,259.41,335.59
2025-11-19 02:28:14.470699,307.369,59.40,254.75,314.14
2025-11-19 02:28:14.691769,307.521,61.97,253.16,315.13
2025-11-19 02:28:14.843976,307.742,57.58,253.71,311.29
2025-11-19 02:28:14.996407,307.894,59.08,261.33,320.41
2025-11-19 02:28:15.148738,308.047,58.53,260.19,318.72
2025-11-19 02:28:15.381646,308.199,61.15,255.02,316.17
2025-11-19 02:28:15.533989,308.432,58.39,258.02,316.41
2025-11-19 02:28:15.687134,308.584,58.58,257.05,315.63
2025-11-19 02:28:15.839444,308.737,58.77,256.90,315.67
2025-11-19 02:28:15.992190,308.890,53.62,257.90,311.53
2025-11-19 02:28:16.164779,309.052,136.47,246.11,382.58
2025-11-19 02:28:16.320008,309.215,59.12,258.70,317.82
2025-11-19 02:28:16.472234,309.370,59.18,255.02,314.20
2025-11-19 02:28:16.624550,309.523,59.26,254.95,314.21
2025-11-19 02:28:16.779734,309.675,59.89,264.46,324.35
2025-11-19 02:28:16.932210,309.830,59.37,256.12,315.49
2025-11-19 02:28:17.084418,309.982,59.70,258.28,317.97
2025-11-19 02:28:17.236939,310.135,57.52,255.33,312.85
2025-11-19 02:28:17.389725,310.287,60.02,255.91,315.93
2025-11-19 02:28:17.541908,310.440,58.87,256.64,315.51
2025-11-19 02:28:17.694219,310.592,58.70,258.06,316.76
2025-11-19 02:28:17.849350,310.744,67.42,256.87,324.29
2025-11-19 02:28:18.001408,310.899,90.02,252.48,342.50
2025-11-19 02:28:18.166343,311.052,59.16,256.33,315.50
2025-11-19 02:28:18.318775,311.217,59.46,247.90,307.36
2025-11-19 02:28:18.470873,311.369,59.60,251.66,311.25
2025-11-19 02:28:18.623346,311.521,59.84,264.40,324.24
2025-11-19 02:28:18.856915,311.674,60.38,254.11,314.49
2025-11-19 02:28:19.009235,311.907,63.83,236.98,300.81
2025-11-19 02:28:19.161347,312.059,85.46,253.68,339.14
2025-11-19 02:28:19.313445,312.211,67.19,252.83,320.03
2025-11-19 02:28:19.531595,312.364,59.68,259.40,319.07
2025-11-19 02:28:19.683930,312.582,60.53,250.60,311.13
2025-11-19 02:28:19.838474,312.734,59.94,254.45,314.40
2025-11-19 02:28:19.990735,312.889,59.16,263.72,322.89
2025-11-19 02:28:20.214155,313.041,60.15,255.96,316.11
2025-11-19 02:28:20.366661,313.264,49.05,259.45,308.50
2025-11-19 02:28:20.519222,313.417,49.25,260.26,309.51
2025-11-19 02:28:20.671884,313.569,48.71,257.23,305.94
2025-11-19 02:28:20.825382,313.722,49.21,257.17,306.38
2025-11-19 02:28:20.977827,313.876,48.49,256.65,305.15
2025-11-19 02:28:21.130086,314.028,49.00,257.56,306.56
2025-11-19 02:28:21.282272,314.180,54.91,260.66,315.57
2025-11-19 02:28:21.434555,314.332,76.03,256.87,332.90
2025-11-19 02:28:21.622057,314.485,89.55,255.60,345.16
2025-11-19 02:28:21.776624,314.672,59.11,257.22,316.33
2025-11-19 02:28:21.928903,314.827,58.98,252.44,311.41
2025-11-19 02:28:22.081656,314.979,59.30,254.91,314.21
2025-11-19 02:28:22.310488,315.132,59.81,256.22,316.02
2025-11-19 02:28:22.462773,315.361,59.11,257.08,316.19
2025-11-19 02:28:22.615236,315.513,58.92,255.95,314.87
2025-11-19 02:28:22.767639,315.666,58.93,256.05,314.98
2025-11-19 02:28:22.920337,315.818,59.31,257.15,316.46
2025-11-19 02:28:23.072765,315.971,59.30,256.65,315.95
2025-11-19 02:28:23.226089,316.123,58.95,257.48,316.43
2025-11-19 02:28:23.378374,316.276,58.25,255.82,314.07
2025-11-19 02:28:23.531682,316.429,58.57,257.09,315.66
2025-11-19 02:28:23.723880,316.582,60.67,256.08,316.75
2025-11-19 02:28:23.876357,316.774,102.50,259.57,362.07
2025-11-19 02:28:24.028504,316.927,59.77,248.88,308.65
2025-11-19 02:28:24.182030,317.079,59.20,258.83,318.03
2025-11-19 02:28:24.410588,317.232,62.21,258.61,320.82
2025-11-19 02:28:24.563760,317.461,59.30,254.41,313.71
2025-11-19 02:28:24.716402,317.614,59.08,260.18,319.25
2025-11-19 02:28:24.869902,317.767,58.90,257.80,316.70
2025-11-19 02:28:25.022521,317.920,60.11,256.56,316.67
2025-11-19 02:28:25.174958,318.073,61.04,258.80,319.84
2025-11-19 02:28:25.327343,318.225,58.74,256.68,315.42
2025-11-19 02:28:25.479752,318.378,59.32,255.92,315.24
2025-11-19 02:28:25.634397,318.530,59.03,258.40,317.42
2025-11-19 02:28:25.810947,318.685,63.14,256.58,319.73
2025-11-19 02:28:25.963533,318.861,59.06,260.63,319.69
2025-11-19 02:28:26.118796,319.014,58.99,254.64,313.63
2025-11-19 02:28:26.271155,319.169,58.73,255.75,314.48
2025-11-19 02:28:26.423687,319.321,96.31,256.82,353.14
2025-11-19 02:28:26.575800,319.474,60.62,254.15,314.77
2025-11-19 02:28:26.729246,319.626,59.41,256.35,315.76
2025-11-19 02:28:26.881634,319.779,57.08,256.96,314.04
2025-11-19 02:28:27.033918,319.932,59.30,253.16,312.46
2025-11-19 02:28:27.211110,320.084,64.45,256.55,321.00
2025-11-19 02:28:27.363695,320.261,59.21,254.93,314.13
2025-11-19 02:28:27.516101,320.414,58.95,256.75,315.71
2025-11-19 02:28:27.668417,320.566,59.34,258.79,318.13
2025-11-19 02:28:27.820873,320.719,61.06,258.02,319.08
2025-11-19 02:28:27.974882,320.871,61.02,259.98,321.00
2025-11-19 02:28:28.127533,321.025,58.96,256.56,315.52
2025-11-19 02:28:28.280234,321.178,59.10,254.20,313.30
2025-11-19 02:28:28.432429,321.331,59.15,254.91,314.06
2025-11-19 02:28:28.618766,321.483,63.09,259.29,322.38
2025-11-19 02:28:28.771072,321.669,59.63,256.82,316.45
2025-11-19 02:28:28.923478,321.821,58.85,258.97,317.82
2025-11-19 02:28:29.075729,321.974,58.95,256.51,315.46
2025-11-19 02:28:29.230676,322.126,60.01,256.92,316.93
2025-11-19 02:28:29.382873,322.281,61.44,258.08,319.52
2025-11-19 02:28:29.535061,322.433,89.98,249.33,339.31
2025-11-19 02:28:29.686750,322.585,58.97,254.55,313.52
2025-11-19 02:28:29.840598,322.737,59.14,257.70,316.84
2025-11-19 02:28:30.052035,322.891,62.86,257.31,320.17
2025-11-19 02:28:30.204003,323.102,59.04,256.34,315.38
2025-11-19 02:28:30.355702,323.254,59.08,259.71,318.79
2025-11-19 02:28:30.508081,323.406,58.44,259.01,317.45
2025-11-19 02:28:30.736320,323.558,61.93,256.20,318.13
2025-11-19 02:28:30.888964,323.786,75.47,248.06,323.53
2025-11-19 02:28:31.040624,323.939,59.94,260.13,320.06
2025-11-19 02:28:31.192518,324.091,59.41,255.00,314.41
2025-11-19 02:28:31.417707,324.243,61.86,261.44,323.30
2025-11-19 02:28:31.569625,324.468,58.85,255.27,314.11
2025-11-19 02:28:31.721900,324.620,58.94,256.38,315.33
2025-11-19 02:28:31.877594,324.772,58.77,258.38,317.15
2025-11-19 02:28:32.108711,324.928,60.05,254.73,314.77
2025-11-19 02:28:32.284914,325.171,134.96,253.16,388.12
2025-11-19 02:28:32.436986,325.335,59.93,258.67,318.61
2025-11-19 02:28:32.589308,325.487,59.58,257.76,317.34
2025-11-19 02:28:32.787541,325.640,59.69,257.33,317.02
2025-11-19 02:28:32.939878,325.838,59.86,259.12,318.98
2025-11-19 02:28:33.092195,325.990,58.98,258.99,317.97
2025-11-19 02:28:33.244701,326.142,58.93,256.66,315.59
2025-11-19 02:28:33.397364,326.295,59.13,257.59,316.72
2025-11-19 02:28:33.549820,326.448,58.84,257.08,315.92
2025-11-19 02:28:33.702146,326.600,59.72,256.97,316.69
2025-11-19 02:28:33.856614,326.752,59.63,256.40,316.03
2025-11-19 02:28:34.008910,326.907,58.06,257.05,315.11
2025-11-19 02:28:34.194484,327.059,59.17,255.55,314.72
2025-11-19 02:28:34.347236,327.245,58.88,259.23,318.11
2025-11-19 02:28:34.502809,327.397,114.28,259.08,373.36
2025-11-19 02:28:34.655107,327.553,60.04,260.73,320.77
2025-11-19 02:28:34.875808,327.705,62.13,249.94,312.06
2025-11-19 02:28:35.029430,327.926,59.32,258.17,317.49
2025-11-19 02:28:35.181572,328.080,59.19,259.31,318.51
2025-11-19 02:28:35.333763,328.232,59.20,255.96,315.16
2025-11-19 02:28:35.564779,328.384,61.56,257.43,318.99
2025-11-19 02:28:35.717468,328.615,58.63,257.54,316.16
2025-11-19 02:28:35.869688,328.768,58.68,258.05,316.73
2025-11-19 02:28:36.021906,328.920,59.08,261.45,320.53
2025-11-19 02:28:36.174019,329.072,59.50,261.28,320.77
2025-11-19 02:28:36.326134,329.224,72.60,253.17,325.76
2025-11-19 02:28:36.478141,329.376,94.38,252.55,346.93
2025-11-19 02:28:36.630674,329.528,59.57,253.05,312.63
2025-11-19 02:28:36.786214,329.681,60.14,247.32,307.46
2025-11-19 02:28:36.990038,329.836,63.06,258.43,321.49
2025-11-19 02:28:37.142571,330.040,60.25,256.61,316.86
2025-11-19 02:28:37.295128,330.193,59.34,258.46,317.80
2025-11-19 02:28:37.447627,330.345,59.18,255.36,314.54
2025-11-19 02:28:37.671153,330.498,61.76,257.73,319.48
2025-11-19 02:28:37.823504,330.721,59.47,256.70,316.16
2025-11-19 02:28:37.977733,330.874,58.84,257.80,316.64
2025-11-19 02:28:38.130390,331.028,59.01,254.18,313.20
2025-11-19 02:28:38.282488,331.181,61.21,255.22,316.43
2025-11-19 02:28:38.435135,331.333,60.55,257.40,317.95
2025-11-19 02:28:38.587189,331.485,70.59,257.87,328.46
2025-11-19 02:28:38.739268,331.637,95.27,246.51,341.78
2025-11-19 02:28:38.891536,331.790,59.94,254.43,314.37
2025-11-19 02:28:39.057441,331.942,59.89,258.59,318.48
2025-11-19 02:28:39.212206,332.108,60.02,250.23,310.25
2025-11-19 02:28:39.365253,332.262,62.64,245.24,307.88
2025-11-19 02:28:39.517483,332.416,59.15,279.55,338.69
2025-11-19 02:28:39.739638,332.568,57.74,254.14,311.88
2025-11-19 02:28:39.892145,332.790,60.00,256.26,316.26
2025-11-19 02:28:40.044639,332.942,60.42,260.20,320.63
2025-11-19 02:28:40.196864,333.095,60.07,255.91,315.98
2025-11-19 02:28:40.427454,333.247,65.05,258.82,323.86
2025-11-19 02:28:40.579714,333.478,108.37,256.20,364.57
2025-11-19 02:28:40.732097,333.630,60.34,255.64,315.98
2025-11-19 02:28:40.884343,333.782,59.28,253.67,312.95
2025-11-19 02:28:41.103575,333.935,59.74,252.64,312.38
2025-11-19 02:28:41.257196,334.154,59.52,261.69,321.21
2025-11-19 02:28:41.409673,334.307,58.38,254.41,312.79
2025-11-19 02:28:41.562044,334.460,49.17,258.65,307.82
2025-11-19 02:28:41.717481,334.612,49.39,258.16,307.55
2025-11-19 02:28:41.869874,334.768,48.34,253.86,302.19
2025-11-19 02:28:42.022489,334.920,49.12,253.38,302.50
2025-11-19 02:28:42.174813,335.073,50.91,260.52,311.43
2025-11-19 02:28:42.327837,335.225,49.24,255.83,305.07
2025-11-19 02:28:42.511645,335.378,49.25,257.48,306.73
2025-11-19 02:28:42.667461,335.562,49.02,251.38,300.40
2025-11-19 02:28:42.819673,335.718,49.70,256.23,305.93
2025-11-19 02:28:42.974116,335.870,49.17,256.68,305.85
2025-11-19 02:28:43.131716,336.024,54.14,255.82,309.96
2025-11-19 02:28:43.284004,336.182,97.92,260.64,358.56
2025-11-19 02:28:43.436840,336.334,49.80,257.46,307.26
2025-11-19 02:28:43.589299,336.487,50.03,263.00,313.04
2025-11-19 02:28:43.742746,336.640,49.90,260.22,310.12
2025-11-19 02:28:43.913155,336.793,48.35,256.81,305.16
2025-11-19 02:28:44.065475,336.963,49.19,256.53,305.72
2025-11-19 02:28:44.217989,337.116,48.98,260.47,309.45
2025-11-19 02:28:44.370380,337.268,48.83,254.96,303.78
2025-11-19 02:28:44.596263,337.421,48.75,257.77,306.52
2025-11-19 02:28:44.749478,337.647,49.32,259.85,309.17
2025-11-19 02:28:44.901706,337.800,48.91,256.54,305.45
2025-11-19 02:28:45.054692,337.952,49.14,258.16,307.29
2025-11-19 02:28:45.275564,338.105,48.81,258.73,307.54
2025-11-19 02:28:45.428202,338.326,49.13,255.52,304.65
2025-11-19 02:28:45.580542,338.478,49.00,257.85,306.84
2025-11-19 02:28:45.732944,338.631,59.47,257.46,316.94
2025-11-19 02:28:45.885178,338.783,59.20,255.26,314.47
2025-11-19 02:28:46.040527,338.935,112.02,257.27,369.30
2025-11-19 02:28:46.192858,339.091,59.60,254.72,314.31
2025-11-19 02:28:46.347467,339.243,59.54,259.24,318.78
2025-11-19 02:28:46.499806,339.398,49.93,254.03,303.95
2025-11-19 02:28:46.678395,339.550,48.84,262.03,310.87
2025-11-19 02:28:46.830741,339.729,49.79,256.68,306.47
2025-11-19 02:28:46.983455,339.881,49.47,260.11,309.58
2025-11-19 02:28:47.135918,340.034,49.52,254.18,303.70
2025-11-19 02:28:47.363294,340.186,53.94,256.34,310.28
2025-11-19 02:28:47.516215,340.414,49.44,256.14,305.59
2025-11-19 02:28:47.668783,340.566,49.15,257.84,306.99
2025-11-19 02:28:47.821141,340.719,49.29,252.60,301.89
2025-11-19 02:28:47.973450,340.871,49.15,256.90,306.05
2025-11-19 02:28:48.125763,341.024,48.05,258.43,306.49
2025-11-19 02:28:48.278170,341.176,57.19,259.35,316.53
2025-11-19 02:28:48.431915,341.328,58.90,254.07,312.98
2025-11-19 02:28:48.586079,341.482,58.95,256.41,315.36
2025-11-19 02:28:48.793432,341.636,49.95,259.16,309.11
2025-11-19 02:28:48.947759,341.844,48.64,258.69,307.33
2025-11-19 02:28:49.100080,341.998,50.92,256.15,307.07
2025-11-19 02:28:49.252354,342.150,106.60,249.39,355.99
2025-11-19 02:28:49.477239,342.303,60.39,254.80,315.20
2025-11-19 02:28:49.629503,342.527,59.45,247.80,307.25
2025-11-19 02:28:49.781832,342.680,59.42,255.38,314.80
2025-11-19 02:28:49.933921,342.832,59.12,259.80,318.91
2025-11-19 02:28:50.156602,342.984,59.95,256.74,316.70
2025-11-19 02:28:50.308911,343.207,49.20,259.90,309.10
2025-11-19 02:28:50.465043,343.359,48.90,257.57,306.47
2025-11-19 02:28:50.617327,343.515,49.51,256.14,305.65
2025-11-19 02:28:50.769919,343.668,49.55,255.83,305.38
2025-11-19 02:28:50.922341,343.820,48.82,258.21,307.02
2025-11-19 02:28:51.074517,343.973,48.92,256.87,305.79
2025-11-19 02:28:51.226834,344.125,48.80,258.62,307.42
2025-11-19 02:28:51.379257,344.277,48.17,255.63,303.81
2025-11-19 02:28:51.554013,344.430,48.88,256.81,305.69
2025-11-19 02:28:51.706496,344.604,59.19,259.12,318.32
2025-11-19 02:28:51.858700,344.757,58.93,254.00,312.93
2025-11-19 02:28:52.010995,344.909,59.05,257.82,316.87
2025-11-19 02:28:52.165434,345.061,57.44,256.68,314.12
2025-11-19 02:28:52.317845,345.216,58.99,257.47,316.46
2025-11-19 02:28:52.470261,345.368,60.78,258.40,319.18
2025-11-19 02:28:52.624306,345.521,101.35,253.00,354.35
2025-11-19 02:28:52.776744,345.675,59.34,253.40,312.74
2025-11-19 02:28:52.961915,345.827,59.15,248.95,308.11
2025-11-19 02:28:53.114641,346.012,60.14,256.33,316.47
2025-11-19 02:28:53.266917,346.165,59.19,252.27,311.46
2025-11-19 02:28:53.419312,346.317,59.19,258.35,317.53
2025-11-19 02:28:53.571556,346.470,59.99,256.88,316.88
2025-11-19 02:28:53.723861,346.622,59.16,256.97,316.13
2025-11-19 02:28:53.876194,346.774,49.03,255.09,304.12
2025-11-19 02:28:54.028742,346.926,48.62,256.19,304.81
2025-11-19 02:28:54.181237,347.079,48.79,260.54,309.33
2025-11-19 02:28:54.352544,347.231,48.93,256.91,305.84
2025-11-19 02:28:54.505292,347.403,49.62,254.96,304.58
2025-11-19 02:28:54.657720,347.556,49.08,258.53,307.61
2025-11-19 02:28:54.811270,347.708,49.05,257.36,306.41
2025-11-19 02:28:54.963882,347.862,54.19,258.42,312.61
2025-11-19 02:28:55.116430,348.014,58.89,260.11,318.99
2025-11-19 02:28:55.271682,348.167,59.37,254.57,313.94
2025-11-19 02:28:55.424054,348.322,51.37,257.13,308.50
2025-11-19 02:28:55.578386,348.474,49.18,257.38,306.56
2025-11-19 02:28:55.735285,348.629,48.86,260.64,309.51
2025-11-19 02:28:55.887414,348.786,64.14,257.40,321.54
2025-11-19 02:28:56.039387,348.938,101.19,253.58,354.76
2025-11-19 02:28:56.191817,349.090,58.98,254.21,313.18
2025-11-19 02:28:56.412656,349.242,55.50,253.71,309.21
2025-11-19 02:28:56.565753,349.463,49.77,264.03,313.80
2025-11-19 02:28:56.718058,349.616,49.46,251.38,300.84
2025-11-19 02:28:56.871263,349.768,49.56,256.78,306.33
2025-11-19 02:28:57.095160,349.922,49.63,256.29,305.92
2025-11-19 02:28:57.249440,350.145,48.68,256.76,305.44
2025-11-19 02:28:57.401749,350.300,49.16,254.94,304.10
2025-11-19 02:28:57.555048,350.452,49.74,257.16,306.90
2025-11-19 02:28:57.782385,350.605,49.07,258.40,307.47
2025-11-19 02:28:57.938793,350.833,48.95,258.09,307.04
2025-11-19 02:28:58.091259,350.989,49.30,255.78,305.08
2025-11-19 02:28:58.243558,351.142,49.36,257.70,307.06
2025-11-19 02:28:58.396386,351.294,52.61,258.81,311.42
2025-11-19 02:28:58.548669,351.447,59.29,255.78,315.07
2025-11-19 02:28:58.700910,351.599,59.28,259.88,319.16
2025-11-19 02:28:58.853369,351.751,59.73,246.47,306.20
2025-11-19 02:28:59.006027,351.904,62.98,232.34,295.32
2025-11-19 02:28:59.202523,352.056,58.71,258.52,317.23
