[2025-11-19 02:23:09.820338] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:32.363262] GPU 0     0.988        0.608        0.355        
[2025-11-19 02:28:32.415610] GPU 0     0.987        0.580        0.342        
[2025-11-19 02:28:32.468083] GPU 0     0.987        0.604        0.318        
[2025-11-19 02:28:32.520315] GPU 0     0.986        0.547        0.379        
[2025-11-19 02:28:32.572464] GPU 0     0.986        0.594        0.322        
[2025-11-19 02:28:32.624689] GPU 0     0.988        0.582        0.319        
[2025-11-19 02:28:32.676902] GPU 0     0.987        0.588        0.328        
[2025-11-19 02:28:32.729070] GPU 0     0.987        0.588        0.328        
[2025-11-19 02:28:32.781188] GPU 0     0.987        0.588        0.328        
[2025-11-19 02:28:32.833322] GPU 0     0.988        0.586        0.316        
[2025-11-19 02:28:32.885485] GPU 0     0.988        0.538        0.361        
[2025-11-19 02:28:32.937771] GPU 0     0.989        0.509        0.292        
[2025-11-19 02:28:32.990037] GPU 0     0.985        0.523        0.341        
[2025-11-19 02:28:33.040182] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:33.040324] ID                                               
[2025-11-19 02:28:33.042300] GPU 0     0.986        0.516        0.337        
[2025-11-19 02:28:33.094581] GPU 0     0.985        0.522        0.332        
[2025-11-19 02:28:33.146852] GPU 0     0.983        0.555        0.388        
[2025-11-19 02:28:33.199139] GPU 0     0.986        0.515        0.339        
[2025-11-19 02:28:33.251505] GPU 0     0.981        0.555        0.396        
[2025-11-19 02:28:33.303796] GPU 0     0.986        0.509        0.326        
[2025-11-19 02:28:33.356322] GPU 0     0.987        0.517        0.331        
[2025-11-19 02:28:33.408632] GPU 0     0.987        0.517        0.331        
[2025-11-19 02:28:33.460838] GPU 0     0.987        0.517        0.331        
[2025-11-19 02:28:33.513102] GPU 0     0.986        0.531        0.335        
[2025-11-19 02:28:33.565351] GPU 0     0.987        0.517        0.299        
[2025-11-19 02:28:33.617533] GPU 0     0.986        0.515        0.334        
[2025-11-19 02:28:33.669781] GPU 0     0.987        0.519        0.336        
[2025-11-19 02:28:33.722049] GPU 0     0.987        0.527        0.338        
[2025-11-19 02:28:33.772110] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:33.772254] ID                                               
[2025-11-19 02:28:33.774330] GPU 0     0.983        0.540        0.361        
[2025-11-19 02:28:33.826602] GPU 0     0.984        0.527        0.363        
[2025-11-19 02:28:33.878930] GPU 0     0.981        0.557        0.390        
[2025-11-19 02:28:33.931247] GPU 0     0.985        0.513        0.335        
[2025-11-19 02:28:33.983339] GPU 0     0.985        0.537        0.334        
[2025-11-19 02:28:34.035617] GPU 0     0.985        0.525        0.345        
[2025-11-19 02:28:34.087920] GPU 0     0.986        0.527        0.321        
[2025-11-19 02:28:34.140221] GPU 0     0.985        0.535        0.358        
[2025-11-19 02:28:34.192371] GPU 0     0.985        0.535        0.358        
[2025-11-19 02:28:34.244511] GPU 0     0.988        0.510        0.308        
[2025-11-19 02:28:34.296743] GPU 0     0.985        0.535        0.332        
[2025-11-19 02:28:34.349045] GPU 0     0.986        0.529        0.339        
[2025-11-19 02:28:34.419279] GPU 0     0.986        0.537        0.362        
[2025-11-19 02:28:34.470815] GPU 0     0.983        0.554        0.373        
[2025-11-19 02:28:34.520878] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:34.520935] ID                                               
[2025-11-19 02:28:34.522245] GPU 0     0.988        0.579        0.318        
[2025-11-19 02:28:34.574139] GPU 0     0.987        0.585        0.316        
[2025-11-19 02:28:34.626376] GPU 0     0.986        0.610        0.379        
[2025-11-19 02:28:34.678620] GPU 0     0.987        0.598        0.328        
[2025-11-19 02:28:34.730802] GPU 0     0.989        0.568        0.307        
[2025-11-19 02:28:34.783078] GPU 0     0.988        0.540        0.308        
[2025-11-19 02:28:34.835369] GPU 0     0.988        0.540        0.308        
[2025-11-19 02:28:34.887565] GPU 0     0.988        0.575        0.322        
[2025-11-19 02:28:34.939784] GPU 0     0.989        0.569        0.334        
[2025-11-19 02:28:34.992008] GPU 0     0.988        0.603        0.345        
[2025-11-19 02:28:35.044334] GPU 0     0.988        0.579        0.302        
[2025-11-19 02:28:35.096529] GPU 0     0.988        0.548        0.324        
[2025-11-19 02:28:35.148742] GPU 0     0.986        0.526        0.334        
[2025-11-19 02:28:35.200953] GPU 0     0.987        0.532        0.348        
[2025-11-19 02:28:35.251106] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:35.251287] ID                                               
[2025-11-19 02:28:35.253151] GPU 0     0.983        0.534        0.382        
[2025-11-19 02:28:35.305300] GPU 0     0.984        0.531        0.337        
[2025-11-19 02:28:35.357460] GPU 0     0.983        0.533        0.382        
[2025-11-19 02:28:35.409691] GPU 0     0.983        0.545        0.351        
[2025-11-19 02:28:35.461888] GPU 0     0.988        0.513        0.321        
[2025-11-19 02:28:35.514135] GPU 0     0.988        0.513        0.321        
[2025-11-19 02:28:35.565919] GPU 0     0.988        0.513        0.321        
[2025-11-19 02:28:35.618106] GPU 0     0.985        0.522        0.339        
[2025-11-19 02:28:35.670275] GPU 0     0.987        0.521        0.338        
[2025-11-19 02:28:35.722479] GPU 0     0.986        0.537        0.334        
[2025-11-19 02:28:35.774673] GPU 0     0.986        0.528        0.343        
[2025-11-19 02:28:35.826896] GPU 0     0.986        0.522        0.342        
[2025-11-19 02:28:35.879047] GPU 0     0.983        0.524        0.326        
[2025-11-19 02:28:35.931280] GPU 0     0.983        0.533        0.393        
[2025-11-19 02:28:35.981384] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:35.981527] ID                                               
[2025-11-19 02:28:35.983427] GPU 0     0.986        0.528        0.330        
[2025-11-19 02:28:36.035640] GPU 0     0.982        0.540        0.393        
[2025-11-19 02:28:36.087858] GPU 0     0.987        0.528        0.315        
[2025-11-19 02:28:36.140586] GPU 0     0.986        0.532        0.355        
[2025-11-19 02:28:36.192868] GPU 0     0.988        0.507        0.296        
[2025-11-19 02:28:36.245095] GPU 0     0.988        0.507        0.296        
[2025-11-19 02:28:36.304135] GPU 0     0.986        0.529        0.331        
[2025-11-19 02:28:36.355590] GPU 0     0.987        0.510        0.312        
[2025-11-19 02:28:36.406724] GPU 0     0.988        0.601        0.329        
[2025-11-19 02:28:36.458846] GPU 0     0.988        0.579        0.324        
[2025-11-19 02:28:36.511091] GPU 0     0.987        0.596        0.324        
[2025-11-19 02:28:36.563322] GPU 0     0.988        0.574        0.311        
[2025-11-19 02:28:36.615607] GPU 0     0.987        0.586        0.339        
[2025-11-19 02:28:36.667891] GPU 0     0.986        0.566        0.391        
[2025-11-19 02:28:36.718059] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:36.718200] ID                                               
[2025-11-19 02:28:36.720189] GPU 0     0.986        0.570        0.323        
[2025-11-19 02:28:36.772469] GPU 0     0.986        0.606        0.367        
[2025-11-19 02:28:36.824598] GPU 0     0.988        0.578        0.326        
[2025-11-19 02:28:36.876824] GPU 0     0.987        0.593        0.329        
[2025-11-19 02:28:36.929025] GPU 0     0.987        0.593        0.329        
[2025-11-19 02:28:36.980744] GPU 0     0.987        0.593        0.329        
[2025-11-19 02:28:37.032954] GPU 0     0.986        0.570        0.329        
[2025-11-19 02:28:37.085136] GPU 0     0.988        0.512        0.329        
[2025-11-19 02:28:37.137351] GPU 0     0.987        0.531        0.327        
[2025-11-19 02:28:37.189471] GPU 0     0.985        0.525        0.351        
[2025-11-19 02:28:37.241547] GPU 0     0.989        0.515        0.293        
[2025-11-19 02:28:37.293757] GPU 0     0.986        0.523        0.341        
[2025-11-19 02:28:37.346034] GPU 0     0.987        0.524        0.333        
[2025-11-19 02:28:37.398354] GPU 0     0.984        0.538        0.383        
[2025-11-19 02:28:37.448536] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:37.448678] ID                                               
[2025-11-19 02:28:37.450703] GPU 0     0.984        0.533        0.348        
[2025-11-19 02:28:37.503000] GPU 0     0.985        0.528        0.366        
[2025-11-19 02:28:37.555244] GPU 0     0.981        0.570        0.405        
[2025-11-19 02:28:37.607437] GPU 0     0.989        0.507        0.283        
[2025-11-19 02:28:37.658996] GPU 0     0.989        0.507        0.283        
[2025-11-19 02:28:37.711300] GPU 0     0.986        0.523        0.335        
[2025-11-19 02:28:37.763480] GPU 0     0.985        0.518        0.336        
[2025-11-19 02:28:37.815795] GPU 0     0.987        0.532        0.322        
[2025-11-19 02:28:37.868078] GPU 0     0.985        0.526        0.339        
[2025-11-19 02:28:37.920234] GPU 0     0.988        0.513        0.313        
[2025-11-19 02:28:37.972523] GPU 0     0.986        0.526        0.332        
[2025-11-19 02:28:38.024700] GPU 0     0.983        0.541        0.390        
[2025-11-19 02:28:38.076999] GPU 0     0.985        0.524        0.322        
[2025-11-19 02:28:38.129303] GPU 0     0.983        0.535        0.390        
[2025-11-19 02:28:38.179445] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:38.179584] ID                                               
[2025-11-19 02:28:38.181420] GPU 0     0.986        0.526        0.330        
[2025-11-19 02:28:38.233509] GPU 0     0.984        0.542        0.360        
[2025-11-19 02:28:38.285717] GPU 0     0.988        0.509        0.319        
[2025-11-19 02:28:38.337848] GPU 0     0.988        0.509        0.319        
[2025-11-19 02:28:38.389942] GPU 0     0.986        0.527        0.336        
[2025-11-19 02:28:38.441997] GPU 0     0.988        0.514        0.286        
[2025-11-19 02:28:38.494212] GPU 0     0.985        0.536        0.363        
[2025-11-19 02:28:38.546034] GPU 0     0.990        0.509        0.313        
[2025-11-19 02:28:38.597087] GPU 0     0.983        0.539        0.340        
[2025-11-19 02:28:38.648446] GPU 0     0.985        0.548        0.355        
[2025-11-19 02:28:38.700109] GPU 0     0.987        0.601        0.323        
[2025-11-19 02:28:38.752271] GPU 0     0.985        0.607        0.370        
[2025-11-19 02:28:38.804504] GPU 0     0.988        0.570        0.318        
[2025-11-19 02:28:38.856665] GPU 0     0.987        0.588        0.321        
[2025-11-19 02:28:38.906852] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:38.906991] ID                                               
[2025-11-19 02:28:38.908884] GPU 0     0.984        0.609        0.378        
[2025-11-19 02:28:38.961028] GPU 0     0.980        0.338        0.493        
[2025-11-19 02:28:39.013073] GPU 0     0.980        0.338        0.493        
[2025-11-19 02:28:39.064873] GPU 0     0.981        0.542        0.320        
[2025-11-19 02:28:39.117050] GPU 0     0.985        0.649        0.402        
[2025-11-19 02:28:39.169219] GPU 0     0.983        0.562        0.353        
[2025-11-19 02:28:39.221405] GPU 0     0.992        0.686        0.527        
[2025-11-19 02:28:39.273288] GPU 0     0.982        0.688        0.506        
[2025-11-19 02:28:39.325181] GPU 0     0.918        0.721        0.545        
[2025-11-19 02:28:39.377529] GPU 0     0.887        0.670        0.679        
[2025-11-19 02:28:39.429840] GPU 0     0.922        0.627        0.589        
[2025-11-19 02:28:39.482125] GPU 0     0.985        0.531        0.356        
[2025-11-19 02:28:39.534402] GPU 0     0.990        0.506        0.276        
[2025-11-19 02:28:39.586707] GPU 0     0.986        0.517        0.337        
[2025-11-19 02:28:39.636834] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:39.636982] ID                                               
[2025-11-19 02:28:39.639236] GPU 0     0.987        0.523        0.340        
[2025-11-19 02:28:39.691322] GPU 0     0.987        0.523        0.340        
[2025-11-19 02:28:39.743294] GPU 0     0.986        0.529        0.328        
[2025-11-19 02:28:39.795238] GPU 0     0.986        0.523        0.335        
[2025-11-19 02:28:39.847155] GPU 0     0.984        0.535        0.357        
[2025-11-19 02:28:39.899101] GPU 0     0.986        0.515        0.335        
[2025-11-19 02:28:39.950983] GPU 0     0.983        0.547        0.386        
[2025-11-19 02:28:40.002873] GPU 0     0.986        0.515        0.336        
[2025-11-19 02:28:40.054905] GPU 0     0.980        0.557        0.399        
[2025-11-19 02:28:40.107350] GPU 0     0.988        0.513        0.294        
[2025-11-19 02:28:40.159484] GPU 0     0.985        0.533        0.358        
[2025-11-19 02:28:40.211650] GPU 0     0.988        0.511        0.313        
[2025-11-19 02:28:40.264123] GPU 0     0.986        0.535        0.339        
[2025-11-19 02:28:40.316227] GPU 0     0.986        0.514        0.329        
[2025-11-19 02:28:40.366403] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:40.366548] ID                                               
[2025-11-19 02:28:40.368022] GPU 0     0.986        0.514        0.329        
[2025-11-19 02:28:40.420430] GPU 0     0.986        0.514        0.329        
[2025-11-19 02:28:40.472544] GPU 0     0.987        0.522        0.322        
[2025-11-19 02:28:40.523956] GPU 0     0.986        0.525        0.332        
[2025-11-19 02:28:40.575380] GPU 0     0.983        0.556        0.372        
[2025-11-19 02:28:40.627074] GPU 0     0.988        0.573        0.326        
[2025-11-19 02:28:40.679406] GPU 0     0.987        0.600        0.320        
[2025-11-19 02:28:40.731669] GPU 0     0.986        0.605        0.383        
[2025-11-19 02:28:40.783932] GPU 0     0.989        0.572        0.314        
[2025-11-19 02:28:40.836156] GPU 0     0.985        0.626        0.353        
[2025-11-19 02:28:40.888468] GPU 0     0.989        0.526        0.317        
[2025-11-19 02:28:40.940734] GPU 0     0.989        0.572        0.320        
[2025-11-19 02:28:40.993048] GPU 0     0.987        0.585        0.320        
[2025-11-19 02:28:41.045290] GPU 0     0.987        0.585        0.320        
[2025-11-19 02:28:41.095444] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:41.095584] ID                                               
[2025-11-19 02:28:41.097410] GPU 0     0.987        0.585        0.320        
[2025-11-19 02:28:41.149663] GPU 0     0.988        0.585        0.318        
[2025-11-19 02:28:41.201890] GPU 0     0.989        0.548        0.330        
[2025-11-19 02:28:41.254117] GPU 0     0.986        0.527        0.338        
[2025-11-19 02:28:41.306347] GPU 0     0.987        0.515        0.331        
[2025-11-19 02:28:41.358396] GPU 0     0.985        0.527        0.336        
[2025-11-19 02:28:41.410686] GPU 0     0.983        0.538        0.358        
[2025-11-19 02:28:41.463056] GPU 0     0.983        0.524        0.357        
[2025-11-19 02:28:41.515548] GPU 0     0.983        0.545        0.371        
[2025-11-19 02:28:41.567795] GPU 0     0.985        0.546        0.346        
[2025-11-19 02:28:41.620272] GPU 0     0.985        0.528        0.349        
[2025-11-19 02:28:41.672625] GPU 0     0.987        0.522        0.316        
[2025-11-19 02:28:41.725007] GPU 0     0.987        0.522        0.316        
[2025-11-19 02:28:41.777230] GPU 0     0.985        0.524        0.330        
[2025-11-19 02:28:41.827305] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:41.827446] ID                                               
[2025-11-19 02:28:41.829378] GPU 0     0.986        0.529        0.343        
[2025-11-19 02:28:41.881679] GPU 0     0.987        0.516        0.298        
[2025-11-19 02:28:41.933973] GPU 0     0.984        0.530        0.354        
[2025-11-19 02:28:41.986335] GPU 0     0.984        0.528        0.345        
[2025-11-19 02:28:42.038699] GPU 0     0.986        0.524        0.361        
[2025-11-19 02:28:42.090933] GPU 0     0.982        0.558        0.392        
[2025-11-19 02:28:42.143385] GPU 0     0.985        0.514        0.338        
[2025-11-19 02:28:42.195676] GPU 0     0.982        0.559        0.400        
[2025-11-19 02:28:42.247963] GPU 0     0.987        0.517        0.290        
[2025-11-19 02:28:42.300358] GPU 0     0.986        0.524        0.335        
[2025-11-19 02:28:42.352683] GPU 0     0.989        0.517        0.333        
[2025-11-19 02:28:42.404951] GPU 0     0.986        0.539        0.335        
[2025-11-19 02:28:42.457346] GPU 0     0.986        0.539        0.335        
[2025-11-19 02:28:42.509500] GPU 0     0.986        0.539        0.335        
[2025-11-19 02:28:42.559644] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:42.559781] ID                                               
[2025-11-19 02:28:42.561731] GPU 0     0.986        0.522        0.328        
[2025-11-19 02:28:42.614090] GPU 0     0.988        0.518        0.327        
[2025-11-19 02:28:42.666288] GPU 0     0.986        0.527        0.336        
[2025-11-19 02:28:42.718648] GPU 0     0.985        0.529        0.371        
[2025-11-19 02:28:42.771054] GPU 0     0.984        0.536        0.339        
[2025-11-19 02:28:42.823432] GPU 0     0.984        0.549        0.362        
[2025-11-19 02:28:42.875777] GPU 0     0.987        0.515        0.321        
[2025-11-19 02:28:42.928165] GPU 0     0.985        0.526        0.331        
[2025-11-19 02:28:42.980664] GPU 0     0.987        0.526        0.347        
[2025-11-19 02:28:43.033028] GPU 0     0.988        0.530        0.308        
[2025-11-19 02:28:43.085563] GPU 0     0.987        0.527        0.340        
[2025-11-19 02:28:43.137068] GPU 0     0.985        0.515        0.314        
[2025-11-19 02:28:43.188436] GPU 0     0.985        0.515        0.314        
[2025-11-19 02:28:43.239957] GPU 0     0.986        0.532        0.317        
[2025-11-19 02:28:43.290064] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:43.290155] ID                                               
[2025-11-19 02:28:43.292308] GPU 0     0.987        0.578        0.334        
[2025-11-19 02:28:43.344959] GPU 0     0.986        0.591        0.338        
[2025-11-19 02:28:43.397429] GPU 0     0.987        0.588        0.333        
[2025-11-19 02:28:43.449698] GPU 0     0.986        0.605        0.353        
[2025-11-19 02:28:43.502015] GPU 0     0.987        0.576        0.337        
[2025-11-19 02:28:43.554340] GPU 0     0.985        0.564        0.361        
[2025-11-19 02:28:43.606783] GPU 0     0.987        0.615        0.341        
[2025-11-19 02:28:43.659220] GPU 0     0.990        0.555        0.285        
[2025-11-19 02:28:43.711562] GPU 0     0.990        0.569        0.332        
[2025-11-19 02:28:43.763816] GPU 0     0.987        0.587        0.321        
[2025-11-19 02:28:43.816305] GPU 0     0.988        0.588        0.343        
[2025-11-19 02:28:43.868565] GPU 0     0.988        0.588        0.343        
[2025-11-19 02:28:43.920521] GPU 0     0.987        0.542        0.311        
[2025-11-19 02:28:43.972820] GPU 0     0.986        0.531        0.350        
[2025-11-19 02:28:44.022960] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:44.023105] ID                                               
[2025-11-19 02:28:44.025287] GPU 0     0.986        0.510        0.331        
[2025-11-19 02:28:44.077540] GPU 0     0.986        0.537        0.347        
[2025-11-19 02:28:44.129988] GPU 0     0.982        0.544        0.378        
[2025-11-19 02:28:44.182193] GPU 0     0.985        0.520        0.344        
[2025-11-19 02:28:44.234767] GPU 0     0.982        0.547        0.388        
[2025-11-19 02:28:44.287105] GPU 0     0.986        0.521        0.328        
[2025-11-19 02:28:44.339168] GPU 0     0.985        0.530        0.340        
[2025-11-19 02:28:44.391465] GPU 0     0.987        0.521        0.340        
[2025-11-19 02:28:44.443615] GPU 0     0.986        0.539        0.337        
[2025-11-19 02:28:44.495923] GPU 0     0.984        0.530        0.353        
[2025-11-19 02:28:44.548314] GPU 0     0.984        0.530        0.353        
[2025-11-19 02:28:44.600404] GPU 0     0.988        0.515        0.313        
[2025-11-19 02:28:44.652788] GPU 0     0.985        0.530        0.337        
[2025-11-19 02:28:44.705217] GPU 0     0.986        0.523        0.343        
[2025-11-19 02:28:44.755394] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:44.755539] ID                                               
[2025-11-19 02:28:44.757620] GPU 0     0.985        0.534        0.335        
[2025-11-19 02:28:44.810059] GPU 0     0.982        0.530        0.389        
[2025-11-19 02:28:44.862471] GPU 0     0.986        0.531        0.332        
[2025-11-19 02:28:44.914919] GPU 0     0.984        0.534        0.385        
[2025-11-19 02:28:44.967362] GPU 0     0.985        0.533        0.340        
[2025-11-19 02:28:45.019690] GPU 0     0.986        0.539        0.343        
[2025-11-19 02:28:45.071846] GPU 0     0.986        0.532        0.353        
[2025-11-19 02:28:45.124150] GPU 0     0.988        0.501        0.278        
[2025-11-19 02:28:45.176606] GPU 0     0.985        0.532        0.352        
[2025-11-19 02:28:45.229006] GPU 0     0.985        0.532        0.352        
[2025-11-19 02:28:45.280979] GPU 0     0.987        0.523        0.326        
[2025-11-19 02:28:45.333519] GPU 0     0.986        0.528        0.334        
[2025-11-19 02:28:45.385951] GPU 0     0.986        0.533        0.344        
[2025-11-19 02:28:45.438382] GPU 0     0.982        0.537        0.388        
[2025-11-19 02:28:45.488564] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:45.488710] ID                                               
[2025-11-19 02:28:45.490783] GPU 0     0.985        0.525        0.334        
[2025-11-19 02:28:45.543345] GPU 0     0.985        0.536        0.382        
[2025-11-19 02:28:45.596007] GPU 0     0.983        0.541        0.349        
[2025-11-19 02:28:45.648305] GPU 0     0.988        0.514        0.326        
[2025-11-19 02:28:45.700695] GPU 0     0.985        0.551        0.358        
[2025-11-19 02:28:45.752950] GPU 0     0.987        0.524        0.340        
[2025-11-19 02:28:45.805126] GPU 0     0.989        0.507        0.277        
[2025-11-19 02:28:45.857290] GPU 0     0.986        0.537        0.356        
[2025-11-19 02:28:45.909582] GPU 0     0.989        0.505        0.316        
[2025-11-19 02:28:45.961254] GPU 0     0.989        0.505        0.316        
[2025-11-19 02:28:46.012675] GPU 0     0.985        0.537        0.330        
[2025-11-19 02:28:46.064227] GPU 0     0.988        0.576        0.323        
[2025-11-19 02:28:46.116350] GPU 0     0.988        0.602        0.336        
[2025-11-19 02:28:46.168617] GPU 0     0.985        0.606        0.380        
[2025-11-19 02:28:46.218714] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:46.218854] ID                                               
[2025-11-19 02:28:46.220928] GPU 0     0.988        0.570        0.309        
[2025-11-19 02:28:46.273172] GPU 0     0.987        0.591        0.327        
[2025-11-19 02:28:46.325314] GPU 0     0.984        0.547        0.381        
[2025-11-19 02:28:46.377490] GPU 0     0.986        0.591        0.346        
[2025-11-19 02:28:46.429876] GPU 0     0.988        0.578        0.329        
[2025-11-19 02:28:46.482184] GPU 0     0.989        0.599        0.355        
[2025-11-19 02:28:46.534695] GPU 0     0.988        0.585        0.316        
[2025-11-19 02:28:46.587080] GPU 0     0.990        0.559        0.289        
[2025-11-19 02:28:46.639409] GPU 0     0.990        0.559        0.289        
[2025-11-19 02:28:46.691485] GPU 0     0.987        0.544        0.315        
[2025-11-19 02:28:46.743748] GPU 0     0.987        0.527        0.343        
[2025-11-19 02:28:46.796058] GPU 0     0.986        0.521        0.341        
[2025-11-19 02:28:46.848467] GPU 0     0.986        0.522        0.333        
[2025-11-19 02:28:46.900795] GPU 0     0.983        0.549        0.376        
[2025-11-19 02:28:46.950939] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:46.951088] ID                                               
[2025-11-19 02:28:46.953344] GPU 0     0.985        0.512        0.344        
[2025-11-19 02:28:47.005677] GPU 0     0.982        0.552        0.378        
[2025-11-19 02:28:47.057999] GPU 0     0.985        0.517        0.339        
[2025-11-19 02:28:47.110290] GPU 0     0.984        0.547        0.350        
[2025-11-19 02:28:47.162724] GPU 0     0.987        0.517        0.330        
[2025-11-19 02:28:47.215121] GPU 0     0.987        0.537        0.330        
[2025-11-19 02:28:47.267436] GPU 0     0.985        0.529        0.345        
[2025-11-19 02:28:47.319419] GPU 0     0.985        0.529        0.345        
[2025-11-19 02:28:47.371579] GPU 0     0.987        0.516        0.318        
[2025-11-19 02:28:47.423894] GPU 0     0.986        0.540        0.339        
[2025-11-19 02:28:47.481410] GPU 0     0.985        0.534        0.357        
[2025-11-19 02:28:47.533599] GPU 0     0.986        0.515        0.332        
[2025-11-19 02:28:47.585952] GPU 0     0.982        0.553        0.393        
[2025-11-19 02:28:47.638208] GPU 0     0.987        0.513        0.323        
[2025-11-19 02:28:47.688347] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:47.688488] ID                                               
[2025-11-19 02:28:47.690672] GPU 0     0.981        0.549        0.394        
[2025-11-19 02:28:47.742989] GPU 0     0.986        0.522        0.322        
[2025-11-19 02:28:47.795388] GPU 0     0.987        0.540        0.337        
[2025-11-19 02:28:47.847628] GPU 0     0.986        0.526        0.340        
[2025-11-19 02:28:47.900023] GPU 0     0.988        0.517        0.303        
[2025-11-19 02:28:47.952371] GPU 0     0.987        0.522        0.335        
[2025-11-19 02:28:48.004590] GPU 0     0.986        0.526        0.348        
[2025-11-19 02:28:48.056797] GPU 0     0.986        0.526        0.348        
[2025-11-19 02:28:48.109267] GPU 0     0.987        0.526        0.311        
[2025-11-19 02:28:48.161565] GPU 0     0.984        0.525        0.341        
[2025-11-19 02:28:48.213745] GPU 0     0.983        0.533        0.387        
[2025-11-19 02:28:48.265872] GPU 0     0.985        0.530        0.336        
[2025-11-19 02:28:48.318011] GPU 0     0.982        0.539        0.387        
[2025-11-19 02:28:48.370135] GPU 0     0.985        0.524        0.327        
[2025-11-19 02:28:48.420237] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:48.420380] ID                                               
[2025-11-19 02:28:48.422243] GPU 0     0.985        0.536        0.348        
[2025-11-19 02:28:48.474420] GPU 0     0.985        0.519        0.329        
[2025-11-19 02:28:48.526571] GPU 0     0.985        0.537        0.342        
[2025-11-19 02:28:48.578680] GPU 0     0.986        0.522        0.344        
[2025-11-19 02:28:48.631054] GPU 0     0.987        0.527        0.303        
[2025-11-19 02:28:48.683395] GPU 0     0.986        0.532        0.358        
[2025-11-19 02:28:48.735701] GPU 0     0.989        0.506        0.299        
[2025-11-19 02:28:48.787778] GPU 0     0.989        0.506        0.299        
[2025-11-19 02:28:48.840313] GPU 0     0.985        0.529        0.342        
[2025-11-19 02:28:48.892665] GPU 0     0.983        0.544        0.385        
[2025-11-19 02:28:48.944923] GPU 0     0.985        0.517        0.335        
[2025-11-19 02:28:48.997269] GPU 0     0.983        0.546        0.383        
[2025-11-19 02:28:49.049545] GPU 0     0.985        0.534        0.341        
[2025-11-19 02:28:49.101238] GPU 0     0.988        0.528        0.334        
[2025-11-19 02:28:49.151282] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:49.151325] ID                                               
[2025-11-19 02:28:49.152578] GPU 0     0.986        0.544        0.329        
[2025-11-19 02:28:49.204283] GPU 0     0.987        0.537        0.319        
[2025-11-19 02:28:49.256724] GPU 0     0.989        0.579        0.334        
[2025-11-19 02:28:49.308944] GPU 0     0.988        0.573        0.302        
[2025-11-19 02:28:49.361292] GPU 0     0.988        0.563        0.319        
[2025-11-19 02:28:49.413356] GPU 0     0.988        0.563        0.319        
[2025-11-19 02:28:49.465457] GPU 0     0.988        0.563        0.319        
[2025-11-19 02:28:49.517560] GPU 0     0.986        0.567        0.340        
[2025-11-19 02:28:49.569793] GPU 0     0.988        0.518        0.333        
[2025-11-19 02:28:49.622072] GPU 0     0.986        0.619        0.367        
[2025-11-19 02:28:49.674398] GPU 0     0.988        0.564        0.333        
[2025-11-19 02:28:49.726560] GPU 0     0.986        0.596        0.332        
[2025-11-19 02:28:49.778867] GPU 0     0.987        0.575        0.387        
[2025-11-19 02:28:49.831145] GPU 0     0.987        0.594        0.331        
[2025-11-19 02:28:49.881347] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:28:49.881491] ID                                               
[2025-11-19 02:28:49.883366] GPU 0     0.985        0.559        0.355        
[2025-11-19 02:28:49.935567] GPU 0     0.985        0.526        0.340        
[2025-11-19 02:28:49.987855] GPU 0     0.989        0.514        0.317        
[2025-11-19 02:28:50.040073] GPU 0     0.985        0.528        0.330        
[2025-11-19 02:28:50.092241] GPU 0     0.986        0.525        0.349        
[2025-11-19 02:28:50.144582] GPU 0     0.986        0.525        0.349        
[2025-11-19 02:28:50.196843] GPU 0     0.986        0.525        0.322        
[2025-11-19 02:28:50.249152] GPU 0     0.986        0.526        0.340        
[2025-11-19 02:28:50.301537] GPU 0     0.985        0.533        0.352        
[2025-11-19 02:28:50.353891] GPU 0     0.987        0.512        0.342        
