[2025-11-19 02:05:43.070536] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:11:53.681207] GPU 0     0.821        0.562        0.453        
[2025-11-19 02:11:53.733454] GPU 0     0.792        0.583        0.485        
[2025-11-19 02:11:53.785479] GPU 0     0.823        0.568        0.522        
[2025-11-19 02:11:53.837688] GPU 0     0.787        0.588        0.530        
[2025-11-19 02:11:53.900937] GPU 0     0.781        0.574        0.514        
[2025-11-19 02:11:53.950984] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:11:53.951060] ID                                               
[2025-11-19 02:11:53.952315] GPU 0     0.795        0.693        0.663        
[2025-11-19 02:11:54.003811] GPU 0     0.827        0.650        0.478        
[2025-11-19 02:11:54.055575] GPU 0     0.836        0.631        0.495        
[2025-11-19 02:11:54.107692] GPU 0     0.758        0.496        0.441        
[2025-11-19 02:11:54.159944] GPU 0     0.867        0.591        0.413        
[2025-11-19 02:11:54.212195] GPU 0     0.868        0.573        0.391        
[2025-11-19 02:11:54.264073] GPU 0     0.868        0.573        0.391        
[2025-11-19 02:11:54.316222] GPU 0     0.869        0.563        0.385        
[2025-11-19 02:11:54.368279] GPU 0     0.867        0.570        0.396        
[2025-11-19 02:11:54.420323] GPU 0     0.871        0.588        0.419        
[2025-11-19 02:11:54.472380] GPU 0     0.873        0.583        0.384        
[2025-11-19 02:11:54.524437] GPU 0     0.865        0.566        0.385        
[2025-11-19 02:11:54.576506] GPU 0     0.826        0.508        0.432        
[2025-11-19 02:11:54.628559] GPU 0     0.842        0.541        0.421        
[2025-11-19 02:11:54.678757] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:11:54.678886] ID                                               
[2025-11-19 02:11:54.680593] GPU 0     0.834        0.521        0.414        
[2025-11-19 02:11:54.732648] GPU 0     0.838        0.529        0.416        
[2025-11-19 02:11:54.784568] GPU 0     0.840        0.534        0.423        
[2025-11-19 02:11:54.836727] GPU 0     0.832        0.515        0.406        
[2025-11-19 02:11:54.888896] GPU 0     0.839        0.530        0.419        
[2025-11-19 02:11:54.940788] GPU 0     0.839        0.530        0.419        
[2025-11-19 02:11:54.992928] GPU 0     0.842        0.539        0.432        
[2025-11-19 02:11:55.044878] GPU 0     0.833        0.552        0.449        
[2025-11-19 02:11:55.096789] GPU 0     0.833        0.521        0.431        
[2025-11-19 02:11:55.148831] GPU 0     0.835        0.526        0.412        
[2025-11-19 02:11:55.200802] GPU 0     0.834        0.535        0.450        
[2025-11-19 02:11:55.252836] GPU 0     0.844        0.564        0.448        
[2025-11-19 02:11:55.304895] GPU 0     0.817        0.520        0.437        
[2025-11-19 02:11:55.356932] GPU 0     0.842        0.540        0.427        
[2025-11-19 02:11:55.407123] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:11:55.407267] ID                                               
[2025-11-19 02:11:55.408850] GPU 0     0.834        0.534        0.419        
[2025-11-19 02:11:55.460718] GPU 0     0.842        0.533        0.421        
[2025-11-19 02:11:55.512776] GPU 0     0.837        0.538        0.419        
[2025-11-19 02:11:55.564770] GPU 0     0.841        0.535        0.425        
[2025-11-19 02:11:55.616857] GPU 0     0.839        0.539        0.435        
[2025-11-19 02:11:55.668835] GPU 0     0.839        0.539        0.435        
[2025-11-19 02:11:55.720802] GPU 0     0.834        0.525        0.419        
[2025-11-19 02:11:55.772867] GPU 0     0.843        0.552        0.434        
[2025-11-19 02:11:55.824908] GPU 0     0.835        0.525        0.422        
[2025-11-19 02:11:55.876970] GPU 0     0.832        0.512        0.402        
[2025-11-19 02:11:55.929095] GPU 0     0.840        0.540        0.428        
[2025-11-19 02:11:55.981132] GPU 0     0.837        0.544        0.437        
[2025-11-19 02:11:56.033121] GPU 0     0.847        0.535        0.414        
[2025-11-19 02:11:56.085132] GPU 0     0.829        0.526        0.446        
[2025-11-19 02:11:56.135342] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:11:56.135473] ID                                               
[2025-11-19 02:11:56.137142] GPU 0     0.836        0.531        0.415        
[2025-11-19 02:11:56.189188] GPU 0     0.833        0.544        0.464        
[2025-11-19 02:11:56.241204] GPU 0     0.838        0.526        0.406        
[2025-11-19 02:11:56.293224] GPU 0     0.837        0.552        0.459        
[2025-11-19 02:11:56.345152] GPU 0     0.837        0.552        0.459        
[2025-11-19 02:11:56.397153] GPU 0     0.852        0.546        0.432        
[2025-11-19 02:11:56.449152] GPU 0     0.839        0.530        0.414        
[2025-11-19 02:11:56.501154] GPU 0     0.838        0.531        0.419        
[2025-11-19 02:11:56.553179] GPU 0     0.835        0.542        0.438        
[2025-11-19 02:11:56.605193] GPU 0     0.838        0.547        0.447        
[2025-11-19 02:11:56.657255] GPU 0     0.833        0.503        0.388        
[2025-11-19 02:11:56.709341] GPU 0     0.843        0.556        0.440        
[2025-11-19 02:11:56.761384] GPU 0     0.838        0.538        0.430        
[2025-11-19 02:11:56.813345] GPU 0     0.837        0.524        0.418        
[2025-11-19 02:11:56.875283] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:11:56.875468] ID                                               
[2025-11-19 02:11:56.877139] GPU 0     0.831        0.508        0.402        
[2025-11-19 02:11:56.928527] GPU 0     0.868        0.572        0.446        
[2025-11-19 02:11:56.979736] GPU 0     0.864        0.574        0.410        
[2025-11-19 02:11:57.031819] GPU 0     0.877        0.569        0.350        
[2025-11-19 02:11:57.083725] GPU 0     0.877        0.569        0.350        
[2025-11-19 02:11:57.135801] GPU 0     0.870        0.577        0.401        
[2025-11-19 02:11:57.187952] GPU 0     0.867        0.576        0.406        
[2025-11-19 02:11:57.240150] GPU 0     0.866        0.576        0.400        
[2025-11-19 02:11:57.292195] GPU 0     0.860        0.556        0.417        
[2025-11-19 02:11:57.344226] GPU 0     0.869        0.566        0.369        
[2025-11-19 02:11:57.396414] GPU 0     0.866        0.570        0.395        
[2025-11-19 02:11:57.448382] GPU 0     0.869        0.563        0.375        
[2025-11-19 02:11:57.500429] GPU 0     0.872        0.569        0.389        
[2025-11-19 02:11:57.552513] GPU 0     0.869        0.584        0.418        
[2025-11-19 02:11:57.602657] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:11:57.602789] ID                                               
[2025-11-19 02:11:57.604571] GPU 0     0.857        0.557        0.416        
[2025-11-19 02:11:57.656614] GPU 0     0.818        0.496        0.438        
[2025-11-19 02:11:57.708715] GPU 0     0.836        0.536        0.424        
[2025-11-19 02:11:57.760819] GPU 0     0.836        0.536        0.424        
[2025-11-19 02:11:57.812824] GPU 0     0.838        0.535        0.427        
[2025-11-19 02:11:57.864807] GPU 0     0.845        0.559        0.443        
[2025-11-19 02:11:57.916783] GPU 0     0.840        0.534        0.432        
[2025-11-19 02:11:57.968897] GPU 0     0.832        0.515        0.402        
[2025-11-19 02:11:58.020836] GPU 0     0.836        0.519        0.414        
[2025-11-19 02:11:58.072912] GPU 0     0.843        0.543        0.420        
[2025-11-19 02:11:58.124973] GPU 0     0.844        0.537        0.422        
[2025-11-19 02:11:58.177006] GPU 0     0.832        0.515        0.406        
[2025-11-19 02:11:58.228969] GPU 0     0.838        0.541        0.431        
[2025-11-19 02:11:58.281036] GPU 0     0.837        0.546        0.426        
[2025-11-19 02:11:58.331255] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:11:58.331384] ID                                               
[2025-11-19 02:11:58.333052] GPU 0     0.840        0.515        0.406        
[2025-11-19 02:11:58.385149] GPU 0     0.832        0.549        0.453        
[2025-11-19 02:11:58.437203] GPU 0     0.837        0.526        0.423        
[2025-11-19 02:11:58.489280] GPU 0     0.840        0.542        0.438        
[2025-11-19 02:11:58.541359] GPU 0     0.829        0.523        0.439        
[2025-11-19 02:11:58.593553] GPU 0     0.837        0.533        0.416        
[2025-11-19 02:11:58.645628] GPU 0     0.832        0.536        0.462        
[2025-11-19 02:11:58.697765] GPU 0     0.839        0.535        0.411        
[2025-11-19 02:11:58.749852] GPU 0     0.833        0.531        0.424        
[2025-11-19 02:11:58.802071] GPU 0     0.849        0.547        0.430        
[2025-11-19 02:11:58.854176] GPU 0     0.832        0.545        0.445        
[2025-11-19 02:11:58.906308] GPU 0     0.838        0.507        0.391        
[2025-11-19 02:11:58.958429] GPU 0     0.832        0.540        0.439        
[2025-11-19 02:11:59.010457] GPU 0     0.841        0.552        0.442        
[2025-11-19 02:11:59.060613] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:11:59.060752] ID                                               
[2025-11-19 02:11:59.062478] GPU 0     0.843        0.525        0.416        
[2025-11-19 02:11:59.114573] GPU 0     0.843        0.525        0.416        
[2025-11-19 02:11:59.166610] GPU 0     0.843        0.525        0.416        
[2025-11-19 02:11:59.218700] GPU 0     0.839        0.536        0.422        
[2025-11-19 02:11:59.270748] GPU 0     0.836        0.541        0.437        
[2025-11-19 02:11:59.322877] GPU 0     0.835        0.542        0.434        
[2025-11-19 02:11:59.374967] GPU 0     0.841        0.532        0.420        
[2025-11-19 02:11:59.427023] GPU 0     0.837        0.512        0.413        
[2025-11-19 02:11:59.479069] GPU 0     0.835        0.555        0.451        
[2025-11-19 02:11:59.531177] GPU 0     0.837        0.524        0.434        
[2025-11-19 02:11:59.583127] GPU 0     0.829        0.522        0.413        
[2025-11-19 02:11:59.635160] GPU 0     0.839        0.540        0.443        
[2025-11-19 02:11:59.687216] GPU 0     0.836        0.556        0.450        
[2025-11-19 02:11:59.739310] GPU 0     0.839        0.520        0.434        
[2025-11-19 02:11:59.789516] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:11:59.789661] ID                                               
[2025-11-19 02:11:59.791366] GPU 0     0.833        0.525        0.409        
[2025-11-19 02:11:59.843501] GPU 0     0.833        0.525        0.409        
[2025-11-19 02:11:59.895586] GPU 0     0.851        0.555        0.433        
[2025-11-19 02:11:59.947679] GPU 0     0.854        0.560        0.442        
[2025-11-19 02:12:00.019301] GPU 0     0.837        0.518        0.411        
[2025-11-19 02:12:00.070708] GPU 0     0.866        0.548        0.420        
[2025-11-19 02:12:00.122300] GPU 0     0.867        0.578        0.401        
[2025-11-19 02:12:00.173927] GPU 0     0.876        0.578        0.372        
[2025-11-19 02:12:00.225626] GPU 0     0.869        0.582        0.400        
[2025-11-19 02:12:00.277494] GPU 0     0.866        0.564        0.385        
[2025-11-19 02:12:00.329465] GPU 0     0.874        0.567        0.371        
[2025-11-19 02:12:00.381731] GPU 0     0.857        0.540        0.403        
[2025-11-19 02:12:00.433887] GPU 0     0.876        0.573        0.365        
[2025-11-19 02:12:00.486087] GPU 0     0.876        0.573        0.365        
[2025-11-19 02:12:00.536229] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:00.536353] ID                                               
[2025-11-19 02:12:00.538133] GPU 0     0.876        0.573        0.365        
[2025-11-19 02:12:00.590211] GPU 0     0.868        0.583        0.408        
[2025-11-19 02:12:00.642234] GPU 0     0.876        0.565        0.375        
[2025-11-19 02:12:00.694483] GPU 0     0.865        0.585        0.394        
[2025-11-19 02:12:00.746559] GPU 0     0.835        0.514        0.431        
[2025-11-19 02:12:00.798696] GPU 0     0.833        0.511        0.407        
[2025-11-19 02:12:00.850830] GPU 0     0.833        0.535        0.456        
[2025-11-19 02:12:00.903032] GPU 0     0.836        0.542        0.424        
[2025-11-19 02:12:00.955128] GPU 0     0.834        0.540        0.462        
[2025-11-19 02:12:01.007326] GPU 0     0.836        0.532        0.402        
[2025-11-19 02:12:01.059577] GPU 0     0.836        0.542        0.461        
[2025-11-19 02:12:01.111939] GPU 0     0.837        0.537        0.423        
[2025-11-19 02:12:01.164329] GPU 0     0.839        0.528        0.422        
[2025-11-19 02:12:01.216493] GPU 0     0.839        0.528        0.422        
[2025-11-19 02:12:01.266656] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:01.266848] ID                                               
[2025-11-19 02:12:01.268727] GPU 0     0.837        0.534        0.427        
[2025-11-19 02:12:01.320858] GPU 0     0.847        0.543        0.424        
[2025-11-19 02:12:01.373034] GPU 0     0.832        0.524        0.410        
[2025-11-19 02:12:01.425110] GPU 0     0.840        0.533        0.419        
[2025-11-19 02:12:01.477202] GPU 0     0.838        0.541        0.429        
[2025-11-19 02:12:01.529305] GPU 0     0.838        0.511        0.400        
[2025-11-19 02:12:01.581359] GPU 0     0.842        0.557        0.433        
[2025-11-19 02:12:01.633513] GPU 0     0.837        0.538        0.423        
[2025-11-19 02:12:01.685553] GPU 0     0.835        0.519        0.406        
[2025-11-19 02:12:01.737617] GPU 0     0.830        0.536        0.457        
[2025-11-19 02:12:01.789656] GPU 0     0.845        0.555        0.433        
[2025-11-19 02:12:01.841896] GPU 0     0.845        0.555        0.433        
[2025-11-19 02:12:01.894032] GPU 0     0.845        0.555        0.433        
[2025-11-19 02:12:01.946167] GPU 0     0.835        0.534        0.439        
[2025-11-19 02:12:01.996310] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:01.996433] ID                                               
[2025-11-19 02:12:01.998123] GPU 0     0.832        0.511        0.413        
[2025-11-19 02:12:02.050231] GPU 0     0.840        0.543        0.435        
[2025-11-19 02:12:02.102296] GPU 0     0.830        0.533        0.446        
[2025-11-19 02:12:02.154635] GPU 0     0.844        0.543        0.419        
[2025-11-19 02:12:02.207007] GPU 0     0.836        0.538        0.424        
[2025-11-19 02:12:02.259168] GPU 0     0.839        0.543        0.419        
[2025-11-19 02:12:02.311275] GPU 0     0.838        0.528        0.421        
[2025-11-19 02:12:02.363314] GPU 0     0.833        0.513        0.400        
[2025-11-19 02:12:02.415357] GPU 0     0.842        0.557        0.440        
[2025-11-19 02:12:02.467419] GPU 0     0.838        0.541        0.442        
[2025-11-19 02:12:02.519573] GPU 0     0.838        0.535        0.428        
[2025-11-19 02:12:02.571570] GPU 0     0.838        0.535        0.428        
[2025-11-19 02:12:02.623622] GPU 0     0.839        0.409        0.336        
[2025-11-19 02:12:02.676214] GPU 0     0.837        0.456        0.392        
[2025-11-19 02:12:02.726408] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:02.726532] ID                                               
[2025-11-19 02:12:02.728241] GPU 0     0.836        0.533        0.419        
[2025-11-19 02:12:02.780332] GPU 0     0.845        0.542        0.423        
[2025-11-19 02:12:02.832276] GPU 0     0.837        0.548        0.447        
[2025-11-19 02:12:02.884364] GPU 0     0.827        0.505        0.419        
[2025-11-19 02:12:02.936407] GPU 0     0.840        0.544        0.427        
[2025-11-19 02:12:02.988580] GPU 0     0.831        0.528        0.452        
[2025-11-19 02:12:03.040704] GPU 0     0.844        0.546        0.418        
[2025-11-19 02:12:03.092791] GPU 0     0.825        0.521        0.452        
[2025-11-19 02:12:03.144965] GPU 0     0.835        0.529        0.413        
[2025-11-19 02:12:03.197093] GPU 0     0.837        0.556        0.453        
[2025-11-19 02:12:03.249256] GPU 0     0.839        0.510        0.398        
[2025-11-19 02:12:03.301272] GPU 0     0.839        0.510        0.398        
[2025-11-19 02:12:03.353414] GPU 0     0.848        0.550        0.440        
[2025-11-19 02:12:03.405753] GPU 0     0.848        0.539        0.420        
[2025-11-19 02:12:03.455856] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:03.455986] ID                                               
[2025-11-19 02:12:03.457904] GPU 0     0.830        0.519        0.408        
[2025-11-19 02:12:03.510126] GPU 0     0.835        0.543        0.447        
[2025-11-19 02:12:03.562308] GPU 0     0.839        0.527        0.420        
[2025-11-19 02:12:03.614404] GPU 0     0.835        0.515        0.406        
[2025-11-19 02:12:03.666662] GPU 0     0.844        0.541        0.426        
[2025-11-19 02:12:03.732962] GPU 0     0.847        0.545        0.433        
[2025-11-19 02:12:03.784378] GPU 0     0.869        0.544        0.425        
[2025-11-19 02:12:03.835713] GPU 0     0.868        0.583        0.422        
[2025-11-19 02:12:03.887729] GPU 0     0.874        0.570        0.373        
[2025-11-19 02:12:03.939799] GPU 0     0.870        0.565        0.387        
[2025-11-19 02:12:03.991980] GPU 0     0.869        0.569        0.386        
[2025-11-19 02:12:04.044158] GPU 0     0.868        0.569        0.394        
[2025-11-19 02:12:04.096286] GPU 0     0.861        0.559        0.436        
[2025-11-19 02:12:04.148466] GPU 0     0.870        0.575        0.410        
[2025-11-19 02:12:04.198660] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:04.198799] ID                                               
[2025-11-19 02:12:04.200523] GPU 0     0.867        0.578        0.402        
[2025-11-19 02:12:04.252514] GPU 0     0.867        0.579        0.393        
[2025-11-19 02:12:04.304559] GPU 0     0.867        0.561        0.378        
[2025-11-19 02:12:04.356658] GPU 0     0.865        0.569        0.395        
[2025-11-19 02:12:04.408744] GPU 0     0.867        0.581        0.397        
[2025-11-19 02:12:04.461103] GPU 0     0.838        0.530        0.409        
[2025-11-19 02:12:04.513236] GPU 0     0.841        0.545        0.440        
[2025-11-19 02:12:04.565285] GPU 0     0.837        0.536        0.433        
[2025-11-19 02:12:04.617289] GPU 0     0.837        0.536        0.433        
[2025-11-19 02:12:04.669338] GPU 0     0.837        0.529        0.419        
[2025-11-19 02:12:04.721340] GPU 0     0.839        0.532        0.419        
[2025-11-19 02:12:04.773425] GPU 0     0.839        0.525        0.412        
[2025-11-19 02:12:04.825531] GPU 0     0.838        0.544        0.430        
[2025-11-19 02:12:04.877635] GPU 0     0.839        0.539        0.433        
[2025-11-19 02:12:04.927774] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:04.927895] ID                                               
[2025-11-19 02:12:04.929583] GPU 0     0.832        0.510        0.396        
[2025-11-19 02:12:04.981680] GPU 0     0.839        0.536        0.432        
[2025-11-19 02:12:05.033691] GPU 0     0.840        0.559        0.450        
[2025-11-19 02:12:05.085640] GPU 0     0.841        0.530        0.427        
[2025-11-19 02:12:05.137671] GPU 0     0.830        0.501        0.403        
[2025-11-19 02:12:05.189699] GPU 0     0.834        0.547        0.443        
[2025-11-19 02:12:05.241759] GPU 0     0.838        0.526        0.433        
[2025-11-19 02:12:05.293871] GPU 0     0.838        0.526        0.433        
[2025-11-19 02:12:05.345952] GPU 0     0.838        0.526        0.433        
[2025-11-19 02:12:05.398022] GPU 0     0.837        0.543        0.438        
[2025-11-19 02:12:05.450058] GPU 0     0.834        0.509        0.427        
[2025-11-19 02:12:05.502040] GPU 0     0.835        0.531        0.416        
[2025-11-19 02:12:05.554122] GPU 0     0.835        0.548        0.440        
[2025-11-19 02:12:05.606193] GPU 0     0.836        0.547        0.452        
[2025-11-19 02:12:05.656283] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:05.656416] ID                                               
[2025-11-19 02:12:05.658317] GPU 0     0.834        0.503        0.387        
[2025-11-19 02:12:05.710399] GPU 0     0.845        0.557        0.442        
[2025-11-19 02:12:05.762526] GPU 0     0.835        0.519        0.415        
[2025-11-19 02:12:05.814550] GPU 0     0.836        0.519        0.411        
[2025-11-19 02:12:05.866591] GPU 0     0.844        0.544        0.425        
[2025-11-19 02:12:05.918650] GPU 0     0.841        0.544        0.434        
[2025-11-19 02:12:05.970771] GPU 0     0.831        0.509        0.401        
[2025-11-19 02:12:06.022710] GPU 0     0.831        0.509        0.401        
[2025-11-19 02:12:06.074674] GPU 0     0.840        0.531        0.429        
[2025-11-19 02:12:06.126687] GPU 0     0.842        0.545        0.437        
[2025-11-19 02:12:06.178833] GPU 0     0.839        0.537        0.425        
[2025-11-19 02:12:06.231062] GPU 0     0.829        0.518        0.417        
[2025-11-19 02:12:06.283178] GPU 0     0.835        0.522        0.436        
[2025-11-19 02:12:06.335318] GPU 0     0.841        0.570        0.454        
[2025-11-19 02:12:06.385514] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:06.385647] ID                                               
[2025-11-19 02:12:06.387431] GPU 0     0.839        0.518        0.436        
[2025-11-19 02:12:06.439619] GPU 0     0.828        0.526        0.411        
[2025-11-19 02:12:06.491743] GPU 0     0.833        0.526        0.447        
[2025-11-19 02:12:06.543802] GPU 0     0.835        0.542        0.428        
[2025-11-19 02:12:06.595902] GPU 0     0.845        0.548        0.429        
[2025-11-19 02:12:06.648070] GPU 0     0.830        0.532        0.433        
[2025-11-19 02:12:06.700229] GPU 0     0.830        0.532        0.433        
[2025-11-19 02:12:06.752478] GPU 0     0.847        0.538        0.420        
[2025-11-19 02:12:06.804593] GPU 0     0.851        0.548        0.435        
[2025-11-19 02:12:06.856666] GPU 0     0.827        0.526        0.427        
[2025-11-19 02:12:06.908735] GPU 0     0.839        0.512        0.399        
[2025-11-19 02:12:06.960679] GPU 0     0.843        0.544        0.425        
[2025-11-19 02:12:07.012791] GPU 0     0.833        0.548        0.446        
[2025-11-19 02:12:07.064844] GPU 0     0.839        0.542        0.438        
[2025-11-19 02:12:07.115041] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:07.115171] ID                                               
[2025-11-19 02:12:07.116917] GPU 0     0.832        0.513        0.399        
[2025-11-19 02:12:07.169053] GPU 0     0.836        0.535        0.431        
[2025-11-19 02:12:07.221135] GPU 0     0.843        0.538        0.420        
[2025-11-19 02:12:07.273155] GPU 0     0.839        0.521        0.415        
[2025-11-19 02:12:07.325196] GPU 0     0.828        0.538        0.452        
[2025-11-19 02:12:07.377208] GPU 0     0.828        0.538        0.452        
[2025-11-19 02:12:07.429111] GPU 0     0.828        0.538        0.452        
[2025-11-19 02:12:07.481060] GPU 0     0.838        0.531        0.434        
[2025-11-19 02:12:07.533111] GPU 0     0.826        0.525        0.442        
[2025-11-19 02:12:07.585203] GPU 0     0.845        0.544        0.428        
[2025-11-19 02:12:07.637242] GPU 0     0.837        0.550        0.433        
[2025-11-19 02:12:07.689377] GPU 0     0.836        0.528        0.425        
[2025-11-19 02:12:07.741457] GPU 0     0.834        0.518        0.405        
[2025-11-19 02:12:07.793811] GPU 0     0.842        0.551        0.434        
[2025-11-19 02:12:07.843898] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:07.844062] ID                                               
[2025-11-19 02:12:07.845390] GPU 0     0.856        0.555        0.456        
[2025-11-19 02:12:07.897109] GPU 0     0.868        0.558        0.374        
[2025-11-19 02:12:07.948348] GPU 0     0.873        0.568        0.378        
[2025-11-19 02:12:07.999779] GPU 0     0.864        0.573        0.389        
[2025-11-19 02:12:08.051514] GPU 0     0.864        0.573        0.389        
[2025-11-19 02:12:08.103164] GPU 0     0.875        0.567        0.384        
[2025-11-19 02:12:08.154862] GPU 0     0.865        0.587        0.411        
[2025-11-19 02:12:08.206684] GPU 0     0.859        0.548        0.407        
[2025-11-19 02:12:08.258334] GPU 0     0.868        0.566        0.399        
[2025-11-19 02:12:08.309976] GPU 0     0.869        0.590        0.389        
[2025-11-19 02:12:08.361646] GPU 0     0.870        0.554        0.379        
[2025-11-19 02:12:08.413158] GPU 0     0.871        0.558        0.375        
[2025-11-19 02:12:08.464722] GPU 0     0.868        0.589        0.396        
[2025-11-19 02:12:08.516387] GPU 0     0.848        0.517        0.395        
[2025-11-19 02:12:08.566472] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:08.566631] ID                                               
[2025-11-19 02:12:08.568115] GPU 0     0.824        0.521        0.458        
[2025-11-19 02:12:08.619874] GPU 0     0.834        0.550        0.436        
[2025-11-19 02:12:08.671608] GPU 0     0.829        0.513        0.443        
[2025-11-19 02:12:08.723404] GPU 0     0.829        0.513        0.443        
[2025-11-19 02:12:08.775172] GPU 0     0.829        0.513        0.443        
[2025-11-19 02:12:08.826905] GPU 0     0.837        0.534        0.438        
[2025-11-19 02:12:08.878620] GPU 0     0.838        0.537        0.428        
[2025-11-19 02:12:08.930261] GPU 0     0.841        0.540        0.421        
[2025-11-19 02:12:08.982016] GPU 0     0.835        0.525        0.422        
[2025-11-19 02:12:09.033785] GPU 0     0.839        0.534        0.431        
[2025-11-19 02:12:09.085608] GPU 0     0.835        0.545        0.450        
[2025-11-19 02:12:09.137392] GPU 0     0.831        0.499        0.385        
[2025-11-19 02:12:09.189090] GPU 0     0.840        0.555        0.447        
[2025-11-19 02:12:09.240893] GPU 0     0.838        0.536        0.437        
[2025-11-19 02:12:09.291022] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:09.291154] ID                                               
[2025-11-19 02:12:09.292706] GPU 0     0.830        0.522        0.420        
[2025-11-19 02:12:09.344604] GPU 0     0.835        0.523        0.416        
[2025-11-19 02:12:09.396594] GPU 0     0.837        0.529        0.424        
[2025-11-19 02:12:09.448277] GPU 0     0.837        0.529        0.424        
[2025-11-19 02:12:09.500036] GPU 0     0.842        0.534        0.431        
[2025-11-19 02:12:09.551777] GPU 0     0.828        0.505        0.398        
[2025-11-19 02:12:09.603417] GPU 0     0.846        0.550        0.437        
[2025-11-19 02:12:09.655265] GPU 0     0.829        0.529        0.454        
[2025-11-19 02:12:09.719297] GPU 0     0.837        0.521        0.421        
[2025-11-19 02:12:09.770890] GPU 0     0.868        0.545        0.417        
[2025-11-19 02:12:09.822305] GPU 0     0.873        0.587        0.416        
[2025-11-19 02:12:09.874423] GPU 0     0.867        0.578        0.406        
[2025-11-19 02:12:09.926433] GPU 0     0.865        0.576        0.393        
[2025-11-19 02:12:09.978384] GPU 0     0.866        0.559        0.376        
[2025-11-19 02:12:10.028546] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:10.028680] ID                                               
[2025-11-19 02:12:10.030539] GPU 0     0.868        0.580        0.401        
[2025-11-19 02:12:10.082886] GPU 0     0.863        0.561        0.412        
[2025-11-19 02:12:10.135068] GPU 0     0.863        0.561        0.412        
[2025-11-19 02:12:10.187221] GPU 0     0.867        0.575        0.396        
[2025-11-19 02:12:10.239160] GPU 0     0.874        0.555        0.360        
[2025-11-19 02:12:10.291190] GPU 0     0.865        0.579        0.409        
[2025-11-19 02:12:10.343288] GPU 0     0.869        0.578        0.415        
[2025-11-19 02:12:10.395323] GPU 0     0.867        0.565        0.379        
[2025-11-19 02:12:10.447256] GPU 0     0.827        0.499        0.429        
[2025-11-19 02:12:10.499474] GPU 0     0.826        0.512        0.409        
[2025-11-19 02:12:10.551499] GPU 0     0.842        0.545        0.430        
[2025-11-19 02:12:10.603616] GPU 0     0.837        0.547        0.455        
[2025-11-19 02:12:10.655932] GPU 0     0.838        0.508        0.396        
[2025-11-19 02:12:10.708171] GPU 0     0.831        0.524        0.429        
[2025-11-19 02:12:10.758378] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:10.758537] ID                                               
[2025-11-19 02:12:10.760347] GPU 0     0.841        0.528        0.422        
[2025-11-19 02:12:10.812410] GPU 0     0.841        0.528        0.422        
[2025-11-19 02:12:10.864563] GPU 0     0.837        0.528        0.427        
[2025-11-19 02:12:10.916617] GPU 0     0.839        0.553        0.443        
[2025-11-19 02:12:10.968654] GPU 0     0.830        0.513        0.440        
[2025-11-19 02:12:11.020714] GPU 0     0.832        0.524        0.413        
[2025-11-19 02:12:11.072832] GPU 0     0.834        0.537        0.465        
[2025-11-19 02:12:11.124889] GPU 0     0.845        0.543        0.425        
[2025-11-19 02:12:11.176904] GPU 0     0.827        0.523        0.437        
[2025-11-19 02:12:11.228994] GPU 0     0.837        0.538        0.428        
[2025-11-19 02:12:11.281050] GPU 0     0.838        0.533        0.427        
[2025-11-19 02:12:11.333173] GPU 0     0.838        0.527        0.425        
[2025-11-19 02:12:11.385267] GPU 0     0.839        0.531        0.415        
[2025-11-19 02:12:11.437479] GPU 0     0.834        0.536        0.444        
[2025-11-19 02:12:11.487632] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-19 02:12:11.487783] ID                                               
[2025-11-19 02:12:11.489722] GPU 0     0.839        0.542        0.438        
[2025-11-19 02:12:11.541737] GPU 0     0.839        0.542        0.438        
[2025-11-19 02:12:11.593956] GPU 0     0.836        0.524        0.419        
